key,wikidata,datacommons,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,3166-1-alpha-2,3166-1-alpha-3,aggregation_level
NO_30,Q56407178,,NO,Norway,30,Viken,,,NO,NOR,1
NO_34,Q56404886,,NO,Norway,34,Innlandet,,,NO,NOR,1
NO_38,Q56405721,,NO,Norway,38,Vestfold og Telemark,,,NO,NOR,1
NO_42,Q2729021,,NO,Norway,42,Agder,,,NO,NOR,1
NO_46,Q56407177,,NO,Norway,46,Vestland,,,NO,NOR,1
NO_50,Q127676,,NO,Norway,50,Trøndelag,,,NO,NOR,1
NO_54,Q52600648,,NO,Norway,54,Troms og Finnmark,,,NO,NOR,1
NP,Q837,country/NPL,NP,Nepal,,,,,NP,NPL,0
NR,Q697,country/NRU,NR,Nauru,,,,,NR,NRU,0
NU,Q34020,country/NIU,NU,Niue,,,,,NU,NIU,0
NZ,Q664,country/NZL,NZ,New Zealand,,,,,NZ,NZL,0
OM,Q842,country/OMN,OM,Oman,,,,,OM,OMN,0
PA,Q804,country/PAN,PA,Panama,,,,,PA,PAN,0
PE,Q419,country/PER,PE,Peru,,,,,PE,PER,0
PE_AMA,Q201162,,PE,Peru,AMA,Amazonas,,,PE,PER,1
PE_ANC,Q205089,,PE,Peru,ANC,Ancash,,,PE,PER,1
PE_APU,Q208185,,PE,Peru,APU,Apurímac,,,PE,PER,1
PE_ARE,Q205068,,PE,Peru,ARE,Arequipa,,,PE,PER,1
PE_AYA,Q205112,,PE,Peru,AYA,Ayacucho,,,PE,PER,1
PE_CAJ,Q205078,,PE,Peru,CAJ,Cajamarca,,,PE,PER,1
PE_CAL,Q105037,,PE,Peru,CAL,Callao,,,PE,PER,1
PE_CUS,Q205057,,PE,Peru,CUS,Cuzco,,,PE,PER,1
PE_HUC,Q215221,,PE,Peru,HUC,Huánuco,,,PE,PER,1
PE_HUV,Q505220,,PE,Peru,HUV,Huancavelica,,,PE,PER,1
PE_ICA,Q208186,,PE,Peru,ICA,Ica,,,PE,PER,1
PE_JUN,Q207973,,PE,Peru,JUN,Junín,,,PE,PER,1
PE_LAL,Q205126,,PE,Peru,LAL,La Libertad,,,PE,PER,1
PE_LAM,Q210061,,PE,Peru,LAM,Lambayeque,,,PE,PER,1
PE_LIM,Q211795,,PE,Peru,LIM,Lima,,,PE,PER,1
PE_LMA,Q579240,,PE,Peru,LMA,Lima Province,,,PE,PER,1
PE_LOR,Q200938,,PE,Peru,LOR,Loreto,,,PE,PER,1
PE_MDD,Q210896,,PE,Peru,MDD,Madre de Dios,,,PE,PER,1
PE_MOQ,Q208182,,PE,Peru,MOQ,Moquegua,,,PE,PER,1
PE_PAS,Q211208,,PE,Peru,PAS,Pasco,,,PE,PER,1
PE_PIU,Q208183,,PE,Peru,PIU,Piura,,,PE,PER,1
PE_PUN,Q205104,,PE,Peru,PUN,Puno,,,PE,PER,1
PE_SAM,Q211793,,PE,Peru,SAM,San Martín,,,PE,PER,1
PE_TAC,Q207413,,PE,Peru,TAC,Tacna,,,PE,PER,1
PE_TUM,Q209597,,PE,Peru,TUM,Tumbes,,,PE,PER,1
PE_UCA,Q207424,,PE,Peru,UCA,Ucayali,,,PE,PER,1
PF,Q30971,country/PYF,PF,French Polynesia,,,,,PF,PYF,0
PG,Q691,country/PNG,PG,Papua New Guinea,,,,,PG,PNG,0
PH,Q928,country/PHL,PH,Philippines,,,,,PH,PHL,0
PK,Q843,country/PAK,PK,Pakistan,,,,,PK,PAK,0
PK_BA,Q163239,,PK,Pakistan,BA,Balochistan,,,PK,PAK,1
PK_GB,Q200697,,PK,Pakistan,GB,Gilgit-Baltistan,,,PK,PAK,1
PK_IS,Q848613,,PK,Pakistan,IS,Islamabad,,,PK,PAK,1
PK_JK,Q200130,,PK,Pakistan,JK,Azad Kashmir,,,PK,PAK,1
PK_KP,Q183314,,PK,Pakistan,KP,Khyber Pakhtunkhwa,,,PK,PAK,1
PK_PB,Q4478,,PK,Pakistan,PB,Punjab,,,PK,PAK,1
PK_SD,Q37211,,PK,Pakistan,SD,Sindh,,,PK,PAK,1
PL,Q36,country/POL,PL,Poland,,,,,PL,POL,0
PL_02,Q54150,,PL,Poland,02,Lower Silesian,,,PL,POL,1
PL_04,Q54153,,PL,Poland,04,Kuyavian-Pomeranian,,,PL,POL,1
PL_06,Q54155,,PL,Poland,06,Lublin,,,PL,POL,1
PL_08,Q54157,,PL,Poland,08,Lubusz,,,PL,POL,1
PL_10,Q54158,nuts/PL71,PL,Poland,10,Łódź,,,PL,POL,1
PL_12,Q54159,,PL,Poland,12,Lesser Poland,,,PL,POL,1
PL_14,Q54169,,PL,Poland,14,Masovian,,,PL,POL,1
PL_16,Q54171,,PL,Poland,16,Opole,,,PL,POL,1
PL_18,Q54175,,PL,Poland,18,Podkarpackie,,,PL,POL,1
PL_20,Q54177,,PL,Poland,20,Podlaskie,,,PL,POL,1
PL_22,Q54180,,PL,Poland,22,Pomeranian,,,PL,POL,1
PL_24,Q54181,,PL,Poland,24,Silesian,,,PL,POL,1
PL_26,Q54183,nuts/PL72,PL,Poland,26,Świętokrzyskie,,,PL,POL,1
PL_28,Q54184,,PL,Poland,28,Warmian-Masurian,,,PL,POL,1
PL_30,Q54187,,PL,Poland,30,Greater Poland,,,PL,POL,1
PL_32,Q54188,,PL,Poland,32,West Pomeranian,,,PL,POL,1
PM,Q34617,country/SPM,PM,Saint Pierre and Miquelon,,,,,PM,SPM,0
PN,Q35672,country/PCN,PN,Pitcairn Islands,,,,,PN,PCN,0
PR,Q1183,country/PRI,PR,Puerto Rico,,,,,PR,PRI,0
PS,Q1176995,,PS,Palestine,,,,,PS,PSE,0
PT,Q45,country/PRT,PT,Portugal,,,,,PT,PRT,0
PT_11,Q27662,nuts/PT11,PT,Portugal,11,Norte,,,PT,PRT,1
PT_15,Q26831,nuts/PT150,PT,Portugal,15,Algarve,,,PT,PRT,1
PT_16,Q27569,nuts/PT16,PT,Portugal,16,Centro,,,PT,PRT,1
PT_17,Q2392329,nuts/PT170,PT,Portugal,17,Lisbon Metropolitan Area,,,PT,PRT,1
PT_18,Q4716163,,PT,Portugal,18,Alentejo,,,PT,PRT,1
PT_20,Q25263,nuts/PT200,PT,Portugal,20,Azores,,,PT,PRT,1
PT_30,Q26253,nuts/PT300,PT,Portugal,30,Madeira,,,PT,PRT,1
PW,Q695,country/PLW,PW,Palau,,,,,PW,PLW,0
PY,Q733,country/PRY,PY,Paraguay,,,,,PY,PRY,0
QA,Q846,country/QAT,QA,Qatar,,,,,QA,QAT,0
RE,Q17070,country/REU,RE,Réunion,,,,,RE,REU,0
RO,Q218,country/ROU,RO,Romania,,,,,RO,ROU,0
RS,Q403,country/SRB,RS,Serbia,,,,,RS,SRB,0
RU,Q159,country/RUS,RU,Russia,,,,,RU,RUS,0
RU_AD,Q3734,,RU,Russia,AD,Adygea,,,RU,RUS,1
RU_ALT,Q5942,,RU,Russia,ALT,Altai Krai,,,RU,RUS,1
RU_AMU,Q6886,,RU,Russia,AMU,Amur Oblast,,,RU,RUS,1
RU_ARK,Q1875,,RU,Russia,ARK,Arkhangelsk Oblast,,,RU,RUS,1
RU_AST,Q3941,,RU,Russia,AST,Astrakhan Oblast,,,RU,RUS,1
RU_BA,Q5710,,RU,Russia,BA,Bashkortostan,,,RU,RUS,1
RU_BEL,Q3329,,RU,Russia,BEL,Belgorod Oblast,,,RU,RUS,1
RU_BRY,Q2810,,RU,Russia,BRY,Bryansk Oblast,,,RU,RUS,1
RU_BU,Q6809,,RU,Russia,BU,Buryatia,,,RU,RUS,1
RU_CE,Q5187,,RU,Russia,CE,Chechnya,,,RU,RUS,1
RU_CHE,Q5714,,RU,Russia,CHE,Chelyabinsk Oblast,,,RU,RUS,1
RU_CHU,Q7984,,RU,Russia,CHU,Chukotka Avtonomnyy Okrug,,,RU,RUS,1
RU_CU,Q5466,,RU,Russia,CU,Chuvashia,,,RU,RUS,1
RU_DA,Q5118,,RU,Russia,DA,Dagestan,,,RU,RUS,1
RU_IN,Q5219,,RU,Russia,IN,Ingushetia,,,RU,RUS,1
RU_IRK,Q6585,,RU,Russia,IRK,Irkutsk Oblast,,,RU,RUS,1
RU_IVA,Q2654,,RU,Russia,IVA,Ivanovo Oblast,,,RU,RUS,1
RU_KAM,Q7948,,RU,Russia,KAM,Kamchatka Krai,,,RU,RUS,1
RU_KB,Q5267,,RU,Russia,KB,Kabardino-Balkaria,,,RU,RUS,1
RU_KC,Q5328,,RU,Russia,KC,Karachay-Cherkessia,,,RU,RUS,1
RU_KDA,Q3680,,RU,Russia,KDA,Krasnodar Krai,,,RU,RUS,1
RU_KEM,Q6076,,RU,Russia,KEM,Kemerovo Oblast,,,RU,RUS,1
RU_KGD,Q1749,,RU,Russia,KGD,Kaliningrad Oblast,,,RU,RUS,1
RU_KGN,Q5741,,RU,Russia,KGN,Kurgan Oblast,,,RU,RUS,1
RU_KHA,Q7788,,RU,Russia,KHA,Khabarovsk Krai,,,RU,RUS,1
RU_KHM,Q6320,,RU,Russia,KHM,Khanty-Mansi Avtonomnyy Okrug,,,RU,RUS,1
RU_KIR,Q5387,,RU,Russia,KIR,Kirov Oblast,,,RU,RUS,1
RU_KK,Q6543,,RU,Russia,KK,Khakassia,,,RU,RUS,1
RU_KL,Q3953,,RU,Russia,KL,Kalmykia,,,RU,RUS,1
RU_KLU,Q2842,,RU,Russia,KLU,Kaluga Oblast,,,RU,RUS,1
RU_KO,Q2073,,RU,Russia,KO,Komi Republic,,,RU,RUS,1
RU_KOS,Q2596,,RU,Russia,KOS,Kostroma Oblast,,,RU,RUS,1
RU_KR,Q1914,,RU,Russia,KR,Republic of Karelia,,,RU,RUS,1
RU_KRS,Q3178,,RU,Russia,KRS,Kursk Oblast,,,RU,RUS,1
RU_KYA,Q6563,,RU,Russia,KYA,Krasnoyarsk Krai,,,RU,RUS,1
RU_LEN,Q2191,,RU,Russia,LEN,Leningrad Oblast,,,RU,RUS,1
RU_LIP,Q3510,,RU,Russia,LIP,Lipetsk Oblast,,,RU,RUS,1
RU_MAG,Q7971,,RU,Russia,MAG,Magadan Oblast,,,RU,RUS,1
RU_ME,Q5446,,RU,Russia,ME,Mari El,,,RU,RUS,1
RU_MO,Q5340,,RU,Russia,MO,Mordovia,,,RU,RUS,1
RU_MOS,Q1697,,RU,Russia,MOS,Moscow Oblast,,,RU,RUS,1
RU_MOW,Q649,,RU,Russia,MOW,Moscow,,,RU,RUS,1
RU_MUR,Q1759,,RU,Russia,MUR,Murmansk Oblast,,,RU,RUS,1
RU_NEN,Q2164,,RU,Russia,NEN,Nenets Avtonomnyy Okrug,,,RU,RUS,1
RU_NGR,Q2240,,RU,Russia,NGR,Novgorod Oblast,,,RU,RUS,1
RU_NIZ,Q2246,,RU,Russia,NIZ,Nizhny Novgorod Oblast,,,RU,RUS,1
RU_NVS,Q5851,,RU,Russia,NVS,Novosibirsk Oblast,,,RU,RUS,1
RU_OMS,Q5835,,RU,Russia,OMS,Omsk Oblast,,,RU,RUS,1
RU_ORE,Q5338,,RU,Russia,ORE,Orenburg Oblast,,,RU,RUS,1
RU_ORL,Q3129,,RU,Russia,ORL,Oryol Oblast,,,RU,RUS,1
RU_PER,Q5400,,RU,Russia,PER,Perm Krai,,,RU,RUS,1
RU_PNZ,Q5545,,RU,Russia,PNZ,Penza Oblast,,,RU,RUS,1
RU_PRI,Q4341,,RU,Russia,PRI,Primorsky Krai,,,RU,RUS,1
RU_PSK,Q2218,,RU,Russia,PSK,Pskov Oblast,,,RU,RUS,1
RU_ROS,Q3573,,RU,Russia,ROS,Rostov Oblast,,,RU,RUS,1
RU_RYA,Q2753,,RU,Russia,RYA,Ryazan Oblast,,,RU,RUS,1
RU_SA,Q6605,,RU,Russia,SA,Yakutia,,,RU,RUS,1
RU_SAK,Q7797,,RU,Russia,SAK,Sakhalin Oblast,,,RU,RUS,1
RU_SAM,Q1727,,RU,Russia,SAM,Samara Oblast,,,RU,RUS,1
RU_SAR,Q5334,,RU,Russia,SAR,Saratov Oblast,,,RU,RUS,1
RU_SE,Q5237,,RU,Russia,SE,North Ossetia-Alania,,,RU,RUS,1
RU_SMO,Q2347,,RU,Russia,SMO,Smolensk Oblast,,,RU,RUS,1
RU_SPE,Q656,,RU,Russia,SPE,Saint Petersburg,,,RU,RUS,1
RU_STA,Q5207,,RU,Russia,STA,Stavropol Krai,,,RU,RUS,1
RU_SVE,Q5462,,RU,Russia,SVE,Sverdlovsk Oblast,,,RU,RUS,1
RU_TA,Q5481,,RU,Russia,TA,Tatarstan,,,RU,RUS,1
RU_TAM,Q3550,,RU,Russia,TAM,Tambov Oblast,,,RU,RUS,1
RU_TOM,Q5884,,RU,Russia,TOM,Tomsk Oblast,,,RU,RUS,1
RU_TUL,Q2792,,RU,Russia,TUL,Tula Oblast,,,RU,RUS,1
RU_TVE,Q2292,,RU,Russia,TVE,Tver Oblast,,,RU,RUS,1
RU_TY,Q960,,RU,Russia,TY,Tuva,,,RU,RUS,1
RU_TYU,Q5824,,RU,Russia,TYU,Tyumen Oblast,,,RU,RUS,1
RU_UD,Q5422,,RU,Russia,UD,Udmurtia,,,RU,RUS,1
RU_ULY,Q5634,,RU,Russia,ULY,Ulyanovsk Oblast,,,RU,RUS,1
RU_VGG,Q3819,,RU,Russia,VGG,Volgograd Oblast,,,RU,RUS,1
RU_VLA,Q2702,,RU,Russia,VLA,Vladimir Oblast,,,RU,RUS,1
RU_VLG,Q2015,,RU,Russia,VLG,Vologda Oblast,,,RU,RUS,1
RU_VOR,Q3447,,RU,Russia,VOR,Voronezh Oblast,,,RU,RUS,1
RU_YAN,Q6407,,RU,Russia,YAN,Yamalo-Nenets Avtonomnyy Okrug,,,RU,RUS,1
RU_YAR,Q2448,,RU,Russia,YAR,Yaroslavl Oblast,,,RU,RUS,1
RU_YEV,Q7730,,RU,Russia,YEV,Jewish Avtonomnyy Okrug,,,RU,RUS,1
RU_ZAB,Q6838,,RU,Russia,ZAB,Zabaykalsky Krai,,,RU,RUS,1
RW,Q1037,country/RWA,RW,Rwanda,,,,,RW,RWA,0
SA,Q851,country/SAU,SA,Saudi Arabia,,,,,SA,SAU,0
SB,Q685,country/SLB,SB,Solomon Islands,,,,,SB,SLB,0
SC,Q1042,country/SYC,SC,Seychelles,,,,,SC,SYC,0
SD,Q1049,country/SDN,SD,Sudan,,,,,SD,SDN,0
SE,Q34,country/SWE,SE,Sweden,,,,,SE,SWE,0
SE_110,Q104231,nuts/SE110,SE,Sweden,110,Stockholm,,,SE,SWE,1
SE_121,Q104926,nuts/SE121,SE,Sweden,121,Uppsala,,,SE,SWE,1
SE_122,Q106915,nuts/SE122,SE,Sweden,122,Södermanland,,,SE,SWE,1
SE_123,Q104940,nuts/SE123,SE,Sweden,123,Östergötland,,,SE,SWE,1
SE_124,Q104257,nuts/SE124,SE,Sweden,124,Örebro,,,SE,SWE,1
SE_125,Q105075,nuts/SE125,SE,Sweden,125,Västmanland,,,SE,SWE,1
SE_211,Q103672,nuts/SE211,SE,Sweden,211,Jönköping,,,SE,SWE,1
SE_212,Q104746,nuts/SE212,SE,Sweden,212,Kronoberg,,,SE,SWE,1
SE_213,Q103707,nuts/SE213,SE,Sweden,213,Kalmar,,,SE,SWE,1
SE_214,Q103738,nuts/SE214,SE,Sweden,214,Gotland,,,SE,SWE,1
SE_221,Q102377,nuts/SE221,SE,Sweden,221,Blekinge,,,SE,SWE,1
SE_224,Q103659,nuts/SE224,SE,Sweden,224,Skåne,,,SE,SWE,1
SE_231,Q103691,nuts/SE231,SE,Sweden,231,Halland,,,SE,SWE,1
SE_232,Q103093,nuts/SE232,SE,Sweden,232,Västra Götaland,,,SE,SWE,1
SE_311,Q106789,nuts/SE311,SE,Sweden,311,Värmland,,,SE,SWE,1
SE_312,Q103732,nuts/SE312,SE,Sweden,312,Dalarna,,,SE,SWE,1
SE_313,Q103699,nuts/SE313,SE,Sweden,313,Gävleborg,,,SE,SWE,1
SE_321,Q104891,nuts/SE321,SE,Sweden,321,Västernorrland,,,SE,SWE,1
SE_322,Q103679,nuts/SE322,SE,Sweden,322,Jämtland Härjedalen,,,SE,SWE,1
SE_331,Q104877,nuts/SE331,SE,Sweden,331,Västerbotten,,,SE,SWE,1
SE_332,Q103686,nuts/SE332,SE,Sweden,332,Norrbotten,,,SE,SWE,1
SG,Q334,country/SGP,SG,Singapore,,,,,SG,SGP,0
SH,Q34497,,SH,Saint Helena,,,,,SH,SHN,0
SI,Q215,country/SVN,SI,Slovenia,,,,,SI,SVN,0
SJ,Q842829,country/SJM,SJ,Svalbard and Jan Mayen,,,,,SJ,SJM,0
SK,Q214,country/SVK,SK,Slovakia,,,,,SK,SVK,0
SL,Q1044,country/SLE,SL,Sierra Leone,,,,,SL,SLE,0
SM,Q238,country/SMR,SM,San Marino,,,,,SM,SMR,0
SN,Q1041,country/SEN,SN,Senegal,,,,,SN,SEN,0
SO,Q1045,country/SOM,SO,Somalia,,,,,SO,SOM,0
SR,Q730,country/SUR,SR,Suriname,,,,,SR,SUR,0
SS,Q958,country/SSD,SS,South Sudan,,,,,SS,SSD,0
ST,Q1039,country/STP,ST,São Tomé and Príncipe,,,,,ST,STP,0
SV,Q792,country/SLV,SV,El Salvador,,,,,SV,SLV,0
SX,Q26273,country/SXM,SX,Sint Maarten,,,,,SX,SXM,0
SY,Q858,country/SYR,SY,Syria,,,,,SY,SYR,0
SZ,Q1050,country/SWZ,SZ,Swaziland,,,,,SZ,SWZ,0
TC,Q18221,country/TCA,TC,Turks and Caicos Islands,,,,,TC,TCA,0
TD,Q657,country/TCD,TD,Chad,,,,,TD,TCD,0
TF,Q129003,country/ATF,TF,French Southern Territories,,,,,TF,ATF,0
TG,Q945,country/TGO,TG,Togo,,,,,TG,TGO,0
TH,Q869,country/THA,TH,Thailand,,,,,TH,THA,0
TJ,Q863,country/TJK,TJ,Tajikistan,,,,,TJ,TJK,0
TK,Q36823,country/TKL,TK,Tokelau,,,,,TK,TKL,0
TL,Q574,country/TLS,TL,East Timor,,,,,TL,TLS,0
TM,Q874,country/TKM,TM,Turkmenistan,,,,,TM,TKM,0
TN,Q948,country/TUN,TN,Tunisia,,,,,TN,TUN,0
TO,Q678,country/TON,TO,Tonga,,,,,TO,TON,0
TR,Q43,country/TUR,TR,Turkey,,,,,TR,TUR,0
TT,Q754,country/TTO,TT,Trinidad and Tobago,,,,,TT,TTO,0
TV,Q672,country/TUV,TV,Tuvalu,,,,,TV,TUV,0
TW,Q865,country/TWN,TW,Taiwan,,,,,TW,TWN,0
TZ,Q924,country/TZA,TZ,Tanzania,,,,,TZ,TZA,0
UA,Q212,country/UKR,UA,Ukraine,,,,,UA,UKR,0
UA_40,Q7525,,RU,Russia,40,Sevastopol,,,RU,RUS,1
UA_43,Q756294,,RU,Russia,43,Republic of Crimea,,,RU,RUS,1
UG,Q1036,country/UGA,UG,Uganda,,,,,UG,UGA,0
UM,Q16645,country/UMI,UM,United States Minor Outlying Islands,,,,,UM,UMI,0
US,Q30,country/USA,US,United States of America,,,,,US,USA,0
US_AK,Q797,geoId/02,US,United States of America,AK,Alaska,,,US,USA,1
US_AK_02013,Q504371,geoId/02013,US,United States of America,AK,Alaska,02013,Aleutians East Borough,US,USA,2
US_AK_02016,Q185533,geoId/02016,US,United States of America,AK,Alaska,02016,Aleutians West Census Area,US,USA,2
US_AK_02020,Q39450,geoId/02020,US,United States of America,AK,Alaska,02020,Anchorage Municipality,US,USA,2
US_AK_02050,Q500312,geoId/02050,US,United States of America,AK,Alaska,02050,Bethel Census Area,US,USA,2
US_AK_02060,Q501130,geoId/02060,US,United States of America,AK,Alaska,02060,Bristol Bay Borough,US,USA,2
US_AK_02068,Q179950,geoId/02068,US,United States of America,AK,Alaska,02068,Denali Borough,US,USA,2
US_AK_02070,Q277728,geoId/02070,US,United States of America,AK,Alaska,02070,Dillingham Census Area,US,USA,2
US_AK_02090,Q512901,geoId/02090,US,United States of America,AK,Alaska,02090,Fairbanks North Star Borough,US,USA,2
US_AK_02100,Q512981,geoId/02100,US,United States of America,AK,Alaska,02100,Haines Borough,US,USA,2
US_AK_02105,Q500827,geoId/02105,US,United States of America,AK,Alaska,02105,Hoonah-Angoon Census Area,US,USA,2
US_AK_02110,Q29445,geoId/02110,US,United States of America,AK,Alaska,02110,Juneau City and Borough,US,USA,2
US_AK_02122,Q512713,geoId/02122,US,United States of America,AK,Alaska,02122,Kenai Peninsula Borough,US,USA,2
US_AK_02130,Q506064,geoId/02130,US,United States of America,AK,Alaska,02130,Ketchikan Gateway Borough,US,USA,2
US_AK_02150,Q514093,geoId/02150,US,United States of America,AK,Alaska,02150,Kodiak Island Borough,US,USA,2
US_AK_02158,Q379474,geoId/02158,US,United States of America,AK,Alaska,02158,Kusilvak Census Area,US,USA,2
US_AK_02164,Q511679,geoId/02164,US,United States of America,AK,Alaska,02164,Lake and Peninsula Borough,US,USA,2
US_AK_02170,Q512925,geoId/02170,US,United States of America,AK,Alaska,02170,Matanuska-Susitna Borough,US,USA,2
US_AK_02180,Q503023,geoId/02180,US,United States of America,AK,Alaska,02180,Nome Census Area,US,USA,2
US_AK_02185,Q511806,geoId/02185,US,United States of America,AK,Alaska,02185,North Slope Borough,US,USA,2
US_AK_02188,Q511723,geoId/02188,US,United States of America,AK,Alaska,02188,Northwest Arctic Borough,US,USA,2
US_AK_02195,Q25408755,geoId/02195,US,United States of America,AK,Alaska,02195,Petersburg Borough,US,USA,2
US_AK_02198,Q18120072,geoId/02198,US,United States of America,AK,Alaska,02198,Prince of Wales-Hyder Census Area,US,USA,2
US_AK_02220,Q79804,geoId/02220,US,United States of America,AK,Alaska,02220,Sitka City and Borough,US,USA,2
US_AK_02230,Q615975,geoId/02230,US,United States of America,AK,Alaska,02230,Skagway Municipality,US,USA,2
US_AK_02240,Q500845,geoId/02240,US,United States of America,AK,Alaska,02240,Southeast Fairbanks Census Area,US,USA,2
US_AK_02261,Q508618,geoId/02261,US,United States of America,AK,Alaska,02261,Valdez-Cordova Census Area,US,USA,2
US_AK_02275,Q43983,geoId/02275,US,United States of America,AK,Alaska,02275,Wrangell City and Borough,US,USA,2
US_AK_02282,Q487681,geoId/02282,US,United States of America,AK,Alaska,02282,Yakutat City and Borough,US,USA,2
US_AK_02290,Q500818,geoId/02290,US,United States of America,AK,Alaska,02290,Yukon-Koyukuk Census Area,US,USA,2
US_AL,Q173,geoId/01,US,United States of America,AL,Alabama,,,US,USA,1
US_AL_01001,Q156168,geoId/01001,US,United States of America,AL,Alabama,01001,Autauga County,US,USA,2
US_AL_01003,Q156163,geoId/01003,US,United States of America,AL,Alabama,01003,Baldwin County,US,USA,2
US_AL_01005,Q109437,geoId/01005,US,United States of America,AL,Alabama,01005,Barbour County,US,USA,2
US_AL_01007,Q461204,geoId/01007,US,United States of America,AL,Alabama,01007,Bibb County,US,USA,2
US_AL_01009,Q111250,geoId/01009,US,United States of America,AL,Alabama,01009,Blount County,US,USA,2
US_AL_01011,Q111259,geoId/01011,US,United States of America,AL,Alabama,01011,Bullock County,US,USA,2
US_AL_01013,Q108871,geoId/01013,US,United States of America,AL,Alabama,01013,Butler County,US,USA,2
US_AL_01015,Q108856,geoId/01015,US,United States of America,AL,Alabama,01015,Calhoun County,US,USA,2
US_AL_01017,Q111280,geoId/01017,US,United States of America,AL,Alabama,01017,Chambers County,US,USA,2
US_AL_01019,Q108832,geoId/01019,US,United States of America,AL,Alabama,01019,Cherokee County,US,USA,2
US_AL_01021,Q111266,geoId/01021,US,United States of America,AL,Alabama,01021,Chilton County,US,USA,2
US_AL_01023,Q111254,geoId/01023,US,United States of America,AL,Alabama,01023,Choctaw County,US,USA,2
US_AL_01025,Q111273,geoId/01025,US,United States of America,AL,Alabama,01025,Clarke County,US,USA,2
US_AL_01027,Q156570,geoId/01027,US,United States of America,AL,Alabama,01027,Clay County,US,USA,2
US_AL_01029,Q327080,geoId/01029,US,United States of America,AL,Alabama,01029,Cleburne County,US,USA,2
US_AL_01031,Q485660,geoId/01031,US,United States of America,AL,Alabama,01031,Coffee County,US,USA,2
US_AL_01033,Q487731,geoId/01033,US,United States of America,AL,Alabama,01033,Colbert County,US,USA,2
US_AL_01035,Q487716,geoId/01035,US,United States of America,AL,Alabama,01035,Conecuh County,US,USA,2
US_AL_01037,Q487738,geoId/01037,US,United States of America,AL,Alabama,01037,Coosa County,US,USA,2
US_AL_01039,Q487725,geoId/01039,US,United States of America,AL,Alabama,01039,Covington County,US,USA,2
US_AL_01041,Q488831,geoId/01041,US,United States of America,AL,Alabama,01041,Crenshaw County,US,USA,2
US_AL_01043,Q188204,geoId/01043,US,United States of America,AL,Alabama,01043,Cullman County,US,USA,2
US_AL_01045,Q488840,geoId/01045,US,United States of America,AL,Alabama,01045,Dale County,US,USA,2
US_AL_01047,Q488847,geoId/01047,US,United States of America,AL,Alabama,01047,Dallas County,US,USA,2
US_AL_01049,Q494626,geoId/01049,US,United States of America,AL,Alabama,01049,DeKalb County,US,USA,2
US_AL_01051,Q494630,geoId/01051,US,United States of America,AL,Alabama,01051,Elmore County,US,USA,2
US_AL_01053,Q487744,geoId/01053,US,United States of America,AL,Alabama,01053,Escambia County,US,USA,2
US_AL_01055,Q493951,geoId/01055,US,United States of America,AL,Alabama,01055,Etowah County,US,USA,2
US_AL_01057,Q493957,geoId/01057,US,United States of America,AL,Alabama,01057,Fayette County,US,USA,2
US_AL_01059,Q488892,geoId/01059,US,United States of America,AL,Alabama,01059,Franklin County,US,USA,2
US_AL_01061,Q494620,geoId/01061,US,United States of America,AL,Alabama,01061,Geneva County,US,USA,2
US_AL_01063,Q493709,geoId/01063,US,United States of America,AL,Alabama,01063,Greene County,US,USA,2
US_AL_01065,Q501147,geoId/01065,US,United States of America,AL,Alabama,01065,Hale County,US,USA,2
US_AL_01067,Q501000,geoId/01067,US,United States of America,AL,Alabama,01067,Henry County,US,USA,2
US_AL_01069,Q496292,geoId/01069,US,United States of America,AL,Alabama,01069,Houston County,US,USA,2
US_AL_01071,Q366959,geoId/01071,US,United States of America,AL,Alabama,01071,Jackson County,US,USA,2
US_AL_01073,Q112271,geoId/01073,US,United States of America,AL,Alabama,01073,Jefferson County,US,USA,2
US_AL_01075,Q505317,geoId/01075,US,United States of America,AL,Alabama,01075,Lamar County,US,USA,2
US_AL_01077,Q261672,geoId/01077,US,United States of America,AL,Alabama,01077,Lauderdale County,US,USA,2
US_AL_01079,Q502737,geoId/01079,US,United States of America,AL,Alabama,01079,Lawrence County,US,USA,2
US_AL_01081,Q501055,geoId/01081,US,United States of America,AL,Alabama,01081,Lee County,US,USA,2
US_AL_01083,Q501108,geoId/01083,US,United States of America,AL,Alabama,01083,Limestone County,US,USA,2
US_AL_01085,Q503461,geoId/01085,US,United States of America,AL,Alabama,01085,Lowndes County,US,USA,2
US_AL_01087,Q502777,geoId/01087,US,United States of America,AL,Alabama,01087,Macon County,US,USA,2
US_AL_01089,Q493715,geoId/01089,US,United States of America,AL,Alabama,01089,Madison County,US,USA,2
US_AL_01091,Q501074,geoId/01091,US,United States of America,AL,Alabama,01091,Marengo County,US,USA,2
US_AL_01093,Q502739,geoId/01093,US,United States of America,AL,Alabama,01093,Marion County,US,USA,2
US_AL_01095,Q502925,geoId/01095,US,United States of America,AL,Alabama,01095,Marshall County,US,USA,2
US_AL_01097,Q495738,geoId/01097,US,United States of America,AL,Alabama,01097,Mobile County,US,USA,2
US_AL_01099,Q501060,geoId/01099,US,United States of America,AL,Alabama,01099,Monroe County,US,USA,2
US_AL_01101,Q502784,geoId/01101,US,United States of America,AL,Alabama,01101,Montgomery County,US,USA,2
US_AL_01103,Q137828,geoId/01103,US,United States of America,AL,Alabama,01103,Morgan County,US,USA,2
