Date,Country,Region,Confirmed,Deaths,Recovered
2020-02-06,United States of America,Wisconsin,0,0,0
2020-02-06,United States of America,West Virginia,0,0,0
2020-02-06,United States of America,Wyoming,0,0,0
2020-02-06,Holy See,,0,0,0
2020-02-06,Vietnam,,10,0,1
2020-02-06,South Africa,,0,0,0
2020-02-07,??,Diamond Princess,61,0,0
2020-02-07,Andorra,,0,0,0
2020-02-07,United Arab Emirates,,5,0,0
2020-02-07,Afghanistan,,0,0,0
2020-02-07,Antigua and Barbuda,,0,0,0
2020-02-07,Albania,,0,0,0
2020-02-07,Armenia,,0,0,0
2020-02-07,Argentina,,0,0,0
2020-02-07,Austria,,0,0,0
2020-02-07,Australia,Australian Capital Territory,0,0,0
2020-02-07,Australia,From Diamond Princess,0,0,0
2020-02-07,Australia,New South Wales,4,0,2
2020-02-07,Australia,Northern Territory,0,0,0
2020-02-07,Australia,Queensland,5,0,0
2020-02-07,Australia,South Australia,2,0,0
2020-02-07,Australia,Tasmania,0,0,0
2020-02-07,Australia,Victoria,4,0,0
2020-02-07,Australia,Western Australia,0,0,0
2020-02-07,Aruba,,0,0,0
2020-02-07,Azerbaijan,,0,0,0
2020-02-07,Bosnia and Herzegovina,,0,0,0
2020-02-07,Bangladesh,,0,0,0
2020-02-07,Belgium,,1,0,0
2020-02-07,Burkina Faso,,0,0,0
2020-02-07,Bulgaria,,0,0,0
2020-02-07,Bahrain,,0,0,0
2020-02-07,Brunei Darussalam,,0,0,0
2020-02-07,Bolivia,,0,0,0
2020-02-07,Brazil,,0,0,0
2020-02-07,Bhutan,,0,0,0
2020-02-07,Belarus,,0,0,0
2020-02-07,Canada,Alberta,0,0,0
2020-02-07,Canada,British Columbia,4,0,0
2020-02-07,Canada,Grand Princess,0,0,0
2020-02-07,Canada,Manitoba,0,0,0
2020-02-07,Canada,New Brunswick,0,0,0
2020-02-07,Canada,Ontario,3,0,0
2020-02-07,Canada,Quebec,0,0,0
2020-02-07,Canada,Saskatchewan,0,0,0
2020-02-07,Congo,,0,0,0
2020-02-07,Switzerland,,0,0,0
2020-02-07,Côte d'Ivoire,,0,0,0
2020-02-07,Chile,,0,0,0
2020-02-07,Cameroon,,0,0,0
2020-02-07,China,Anhui,665,0,47
2020-02-07,China,Beijing,297,1,33
2020-02-07,China,Chongqing,426,2,31
2020-02-07,China,Fujian,224,0,20
2020-02-07,China,Gansu,67,0,9
2020-02-07,China,Guangdong,1034,1,88
2020-02-07,China,Guangxi,172,0,17
2020-02-07,China,Guizhou,81,1,6
2020-02-07,China,Hainan,117,2,10
2020-02-07,China,Hebei,172,1,22
2020-02-07,China,Heilongjiang,277,3,12
2020-02-07,China,Henan,914,3,86
2020-02-07,China,Hong Kong,25,1,0
2020-02-07,China,Hubei,24953,699,1115
2020-02-07,China,Hunan,772,0,112
2020-02-07,China,Inner Mongolia,50,0,5
2020-02-07,China,Jiangsu,408,0,43
2020-02-07,China,Jiangxi,661,0,45
2020-02-07,China,Jilin,65,1,4
2020-02-07,China,Liaoning,99,0,7
2020-02-07,China,Macau,10,0,1
2020-02-07,China,Ningxia,43,0,5
2020-02-07,China,Qinghai,18,0,3
2020-02-07,China,Shaanxi,184,0,17
2020-02-07,China,Shandong,386,0,37
2020-02-07,China,Shanghai,277,1,30
2020-02-07,China,Shanxi,104,0,15
2020-02-07,China,Sichuan,344,1,42
2020-02-07,China,Tianjin,81,1,2
2020-02-07,China,Tibet,1,0,0
2020-02-07,China,Xinjiang,39,0,0
2020-02-07,China,Yunnan,138,0,12
2020-02-07,China,Zhejiang,1006,0,123
2020-02-07,Colombia,,0,0,0
2020-02-07,Costa Rica,,0,0,0
2020-02-07,Cuba,,0,0,0
2020-02-07,Cyprus,,0,0,0
2020-02-07,Czechia,,0,0,0
2020-02-07,Germany,,13,0,0
2020-02-07,Denmark,Denmark,0,0,0
2020-02-07,Denmark,Faroe Islands,0,0,0
2020-02-07,Dominican Republic,,0,0,0
2020-02-07,Algeria,,0,0,0
2020-02-07,Ecuador,,0,0,0
2020-02-07,Estonia,,0,0,0
2020-02-07,Egypt,,0,0,0
2020-02-07,Spain,,1,0,0
2020-02-07,Ethiopia,,0,0,0
2020-02-07,Finland,,1,0,0
2020-02-07,France,France,6,0,0
2020-02-07,France,French Polynesia,0,0,0
2020-02-07,France,Saint Barthelemy,0,0,0
2020-02-07,France,St Martin,0,0,0
2020-02-07,Georgia,,0,0,0
2020-02-07,French Guiana,,0,0,0
2020-02-07,Guinea,,0,0,0
2020-02-07,Guadeloupe,,0,0,0
2020-02-07,Greece,,0,0,0
2020-02-07,Guyana,,0,0,0
2020-02-07,Honduras,,0,0,0
2020-02-07,Croatia,,0,0,0
2020-02-07,Hungary,,0,0,0
2020-02-07,Indonesia,,0,0,0
2020-02-07,Ireland,,0,0,0
2020-02-07,Israel,,0,0,0
2020-02-07,India,,3,0,0
2020-02-07,Iraq,,0,0,0
2020-02-07,Iran,,0,0,0
2020-02-07,Iceland,,0,0,0
2020-02-07,Italy,,3,0,0
2020-02-07,Jamaica,,0,0,0
2020-02-07,Jordan,,0,0,0
2020-02-07,Japan,,25,0,1
2020-02-07,Kenya,,0,0,0
2020-02-07,Cambodia,,1,0,0
2020-02-07,Korea,,24,0,1
2020-02-07,Kuwait,,0,0,0
2020-02-07,Cayman Islands,,0,0,0
2020-02-07,Kazakhstan,,0,0,0
2020-02-07,Lebanon,,0,0,0
2020-02-07,Liechtenstein,,0,0,0
2020-02-07,Sri Lanka,,1,0,0
2020-02-07,Lithuania,,0,0,0
2020-02-07,Luxembourg,,0,0,0
2020-02-07,Latvia,,0,0,0
2020-02-07,Morocco,,0,0,0
2020-02-07,Monaco,,0,0,0
2020-02-07,Moldova,,0,0,0
2020-02-07,North Macedonia,,0,0,0
2020-02-07,Mongolia,,0,0,0
2020-02-07,Martinique,,0,0,0
2020-02-07,Malta,,0,0,0
2020-02-07,Maldives,,0,0,0
2020-02-07,Mexico,,0,0,0
2020-02-07,Malaysia,,12,0,1
2020-02-07,Nigeria,,0,0,0
2020-02-07,Netherlands,,0,0,0
2020-02-07,Norway,,0,0,0
2020-02-07,Nepal,,1,0,0
2020-02-07,New Zealand,,0,0,0
2020-02-07,Oman,,0,0,0
2020-02-07,Panama,,0,0,0
2020-02-07,Peru,,0,0,0
2020-02-07,Philippines,,3,1,0
2020-02-07,Pakistan,,0,0,0
2020-02-07,Poland,,0,0,0
2020-02-07,Portugal,,0,0,0
2020-02-07,Paraguay,,0,0,0
2020-02-07,Qatar,,0,0,0
2020-02-07,Réunion,,0,0,0
2020-02-07,Romania,,0,0,0
2020-02-07,Serbia,,0,0,0
2020-02-07,Russian Federation,,2,0,0
2020-02-07,Saudi Arabia,,0,0,0
2020-02-07,Sudan,,0,0,0
2020-02-07,Sweden,,1,0,0
2020-02-07,Singapore,,30,0,0
2020-02-07,Slovenia,,0,0,0
2020-02-07,Slovakia,,0,0,0
2020-02-07,San Marino,,0,0,0
2020-02-07,Senegal,,0,0,0
2020-02-07,Togo,,0,0,0
2020-02-07,Thailand,,25,0,5
2020-02-07,Tunisia,,0,0,0
2020-02-07,Turkey,,0,0,0
2020-02-07,Taiwan,,16,0,1
2020-02-07,Ukraine,,0,0,0
2020-02-07,UK,Channel Islands,0,0,0
2020-02-07,UK,Gibraltar,0,0,0
2020-02-07,UK,United Kingdom,3,0,0
2020-02-07,United States of America,Alaska,0,0,0
2020-02-07,United States of America,Alabama,0,0,0
2020-02-07,United States of America,Arkansas,0,0,0
2020-02-07,United States of America,Arizona,1,0,0
2020-02-07,United States of America,California,6,0,0
2020-02-07,United States of America,Colorado,0,0,0
2020-02-07,United States of America,Connecticut,0,0,0
2020-02-07,United States of America,District of Columbia,0,0,0
2020-02-07,United States of America,Delaware,0,0,0
2020-02-07,United States of America,Diamond Princess,0,0,0
2020-02-07,United States of America,Florida,0,0,0
2020-02-07,United States of America,Georgia,0,0,0
2020-02-07,United States of America,Grand Princess,0,0,0
2020-02-07,United States of America,Hawaii,0,0,0
2020-02-07,United States of America,Iowa,0,0,0
2020-02-07,United States of America,Idaho,0,0,0
2020-02-07,United States of America,Illinois,2,0,0
2020-02-07,United States of America,Indiana,0,0,0
2020-02-07,United States of America,Kansas,0,0,0
2020-02-07,United States of America,Kentucky,0,0,0
2020-02-07,United States of America,Louisiana,0,0,0
2020-02-07,United States of America,Massachusetts,1,0,0
2020-02-07,United States of America,Maryland,0,0,0
2020-02-07,United States of America,Maine,0,0,0
2020-02-07,United States of America,Michigan,0,0,0
2020-02-07,United States of America,Minnesota,0,0,0
2020-02-07,United States of America,Missouri,0,0,0
2020-02-07,United States of America,Mississippi,0,0,0
2020-02-07,United States of America,Montana,0,0,0
2020-02-07,United States of America,North Carolina,0,0,0
2020-02-07,United States of America,North Dakota,0,0,0
2020-02-07,United States of America,Nebraska,0,0,0
2020-02-07,United States of America,New Hampshire,0,0,0
2020-02-07,United States of America,New Jersey,0,0,0
2020-02-07,United States of America,New Mexico,0,0,0
2020-02-07,United States of America,Nevada,0,0,0
2020-02-07,United States of America,New York,0,0,0
2020-02-07,United States of America,Ohio,0,0,0
2020-02-07,United States of America,Oklahoma,0,0,0
2020-02-07,United States of America,Oregon,0,0,0
2020-02-07,United States of America,OR ,0,0,0
2020-02-07,United States of America,Pennsylvania,0,0,0
2020-02-07,United States of America,Rhode Island,0,0,0
2020-02-07,United States of America,South Carolina,0,0,0
2020-02-07,United States of America,South Dakota,0,0,0
2020-02-07,United States of America,Tennessee,0,0,0
2020-02-07,United States of America,Texas,0,0,0
2020-02-07,United States of America,Utah,0,0,0
2020-02-07,United States of America,Virginia,0,0,0
2020-02-07,United States of America,Vermont,0,0,0
2020-02-07,United States of America,Washington,1,0,0
2020-02-07,United States of America,Wisconsin,0,0,0
2020-02-07,United States of America,West Virginia,0,0,0
2020-02-07,United States of America,Wyoming,0,0,0
2020-02-07,Holy See,,0,0,0
2020-02-07,Vietnam,,10,0,1
2020-02-07,South Africa,,0,0,0
2020-02-08,??,Diamond Princess,61,0,0
2020-02-08,Andorra,,0,0,0
2020-02-08,United Arab Emirates,,7,0,0
2020-02-08,Afghanistan,,0,0,0
2020-02-08,Antigua and Barbuda,,0,0,0
2020-02-08,Albania,,0,0,0
2020-02-08,Armenia,,0,0,0
2020-02-08,Argentina,,0,0,0
2020-02-08,Austria,,0,0,0
2020-02-08,Australia,Australian Capital Territory,0,0,0
2020-02-08,Australia,From Diamond Princess,0,0,0
2020-02-08,Australia,New South Wales,4,0,2
2020-02-08,Australia,Northern Territory,0,0,0
2020-02-08,Australia,Queensland,5,0,0
2020-02-08,Australia,South Australia,2,0,0
2020-02-08,Australia,Tasmania,0,0,0
2020-02-08,Australia,Victoria,4,0,0
2020-02-08,Australia,Western Australia,0,0,0
2020-02-08,Aruba,,0,0,0
2020-02-08,Azerbaijan,,0,0,0
2020-02-08,Bosnia and Herzegovina,,0,0,0
2020-02-08,Bangladesh,,0,0,0
2020-02-08,Belgium,,1,0,0
2020-02-08,Burkina Faso,,0,0,0
2020-02-08,Bulgaria,,0,0,0
2020-02-08,Bahrain,,0,0,0
2020-02-08,Brunei Darussalam,,0,0,0
2020-02-08,Bolivia,,0,0,0
2020-02-08,Brazil,,0,0,0
2020-02-08,Bhutan,,0,0,0
2020-02-08,Belarus,,0,0,0
2020-02-08,Canada,Alberta,0,0,0
2020-02-08,Canada,British Columbia,4,0,0
2020-02-08,Canada,Grand Princess,0,0,0
2020-02-08,Canada,Manitoba,0,0,0
2020-02-08,Canada,New Brunswick,0,0,0
2020-02-08,Canada,Ontario,3,0,0
2020-02-08,Canada,Quebec,0,0,0
2020-02-08,Canada,Saskatchewan,0,0,0
2020-02-08,Congo,,0,0,0
2020-02-08,Switzerland,,0,0,0
2020-02-08,Côte d'Ivoire,,0,0,0
2020-02-08,Chile,,0,0,0
2020-02-08,Cameroon,,0,0,0
2020-02-08,China,Anhui,733,0,59
2020-02-08,China,Beijing,315,2,34
2020-02-08,China,Chongqing,428,2,39
2020-02-08,China,Fujian,239,0,24
2020-02-08,China,Gansu,79,1,12
2020-02-08,China,Guangdong,1095,1,112
2020-02-08,China,Guangxi,183,0,17
2020-02-08,China,Guizhou,89,1,7
2020-02-08,China,Hainan,124,2,14
2020-02-08,China,Hebei,195,1,30
2020-02-08,China,Heilongjiang,295,5,13
2020-02-08,China,Henan,981,4,116
2020-02-08,China,Hong Kong,26,1,0
2020-02-08,China,Hubei,27100,780,1439
2020-02-08,China,Hunan,803,1,156
2020-02-08,China,Inner Mongolia,52,0,5
2020-02-08,China,Jiangsu,439,0,51
2020-02-08,China,Jiangxi,698,0,55
2020-02-08,China,Jilin,69,1,4
2020-02-08,China,Liaoning,105,0,8
2020-02-08,China,Macau,10,0,1
2020-02-08,China,Ningxia,45,0,15
2020-02-08,China,Qinghai,18,0,3
2020-02-08,China,Shaanxi,195,0,20
2020-02-08,China,Shandong,416,0,44
2020-02-08,China,Shanghai,286,1,41
2020-02-08,China,Shanxi,115,0,21
2020-02-08,China,Sichuan,364,1,60
2020-02-08,China,Tianjin,88,1,4
2020-02-08,China,Tibet,1,0,0
2020-02-08,China,Xinjiang,42,0,0
2020-02-08,China,Yunnan,138,0,17
2020-02-08,China,Zhejiang,1048,0,175
2020-02-08,Colombia,,0,0,0
2020-02-08,Costa Rica,,0,0,0
2020-02-08,Cuba,,0,0,0
2020-02-08,Cyprus,,0,0,0
2020-02-08,Czechia,,0,0,0
2020-02-08,Germany,,13,0,0
2020-02-08,Denmark,Denmark,0,0,0
2020-02-08,Denmark,Faroe Islands,0,0,0
2020-02-08,Dominican Republic,,0,0,0
2020-02-08,Algeria,,0,0,0
2020-02-08,Ecuador,,0,0,0
2020-02-08,Estonia,,0,0,0
2020-02-08,Egypt,,0,0,0
2020-02-08,Spain,,1,0,0
2020-02-08,Ethiopia,,0,0,0
2020-02-08,Finland,,1,0,0
2020-02-08,France,France,11,0,0
2020-02-08,France,French Polynesia,0,0,0
2020-02-08,France,Saint Barthelemy,0,0,0
2020-02-08,France,St Martin,0,0,0
2020-02-08,Georgia,,0,0,0
2020-02-08,French Guiana,,0,0,0
2020-02-08,Guinea,,0,0,0
2020-02-08,Guadeloupe,,0,0,0
2020-02-08,Greece,,0,0,0
2020-02-08,Guyana,,0,0,0
2020-02-08,Honduras,,0,0,0
2020-02-08,Croatia,,0,0,0
2020-02-08,Hungary,,0,0,0
2020-02-08,Indonesia,,0,0,0
2020-02-08,Ireland,,0,0,0
2020-02-08,Israel,,0,0,0
2020-02-08,India,,3,0,0
2020-02-08,Iraq,,0,0,0
2020-02-08,Iran,,0,0,0
2020-02-08,Iceland,,0,0,0
2020-02-08,Italy,,3,0,0
2020-02-08,Jamaica,,0,0,0
2020-02-08,Jordan,,0,0,0
2020-02-08,Japan,,25,0,1
2020-02-08,Kenya,,0,0,0
2020-02-08,Cambodia,,1,0,0
2020-02-08,Korea,,24,0,1
2020-02-08,Kuwait,,0,0,0
2020-02-08,Cayman Islands,,0,0,0
2020-02-08,Kazakhstan,,0,0,0
2020-02-08,Lebanon,,0,0,0
2020-02-08,Liechtenstein,,0,0,0
2020-02-08,Sri Lanka,,1,0,1
2020-02-08,Lithuania,,0,0,0
2020-02-08,Luxembourg,,0,0,0
2020-02-08,Latvia,,0,0,0
2020-02-08,Morocco,,0,0,0
2020-02-08,Monaco,,0,0,0
2020-02-08,Moldova,,0,0,0
2020-02-08,North Macedonia,,0,0,0
2020-02-08,Mongolia,,0,0,0
2020-02-08,Martinique,,0,0,0
2020-02-08,Malta,,0,0,0
2020-02-08,Maldives,,0,0,0
2020-02-08,Mexico,,0,0,0
2020-02-08,Malaysia,,16,0,1
2020-02-08,Nigeria,,0,0,0
2020-02-08,Netherlands,,0,0,0
2020-02-08,Norway,,0,0,0
2020-02-08,Nepal,,1,0,0
2020-02-08,New Zealand,,0,0,0
2020-02-08,Oman,,0,0,0
2020-02-08,Panama,,0,0,0
2020-02-08,Peru,,0,0,0
2020-02-08,Philippines,,3,1,0
2020-02-08,Pakistan,,0,0,0
2020-02-08,Poland,,0,0,0
2020-02-08,Portugal,,0,0,0
2020-02-08,Paraguay,,0,0,0
2020-02-08,Qatar,,0,0,0
2020-02-08,Réunion,,0,0,0
2020-02-08,Romania,,0,0,0
2020-02-08,Serbia,,0,0,0
2020-02-08,Russian Federation,,2,0,0
2020-02-08,Saudi Arabia,,0,0,0
2020-02-08,Sudan,,0,0,0
2020-02-08,Sweden,,1,0,0
2020-02-08,Singapore,,33,0,2
2020-02-08,Slovenia,,0,0,0
2020-02-08,Slovakia,,0,0,0
2020-02-08,San Marino,,0,0,0
2020-02-08,Senegal,,0,0,0
2020-02-08,Togo,,0,0,0
2020-02-08,Thailand,,32,0,10
2020-02-08,Tunisia,,0,0,0
2020-02-08,Turkey,,0,0,0
2020-02-08,Taiwan,,17,0,1
2020-02-08,Ukraine,,0,0,0
2020-02-08,UK,Channel Islands,0,0,0
2020-02-08,UK,Gibraltar,0,0,0
2020-02-08,UK,United Kingdom,3,0,0
2020-02-08,United States of America,Alaska,0,0,0
2020-02-08,United States of America,Alabama,0,0,0
2020-02-08,United States of America,Arkansas,0,0,0
2020-02-08,United States of America,Arizona,1,0,0
2020-02-08,United States of America,California,6,0,0
2020-02-08,United States of America,Colorado,0,0,0
2020-02-08,United States of America,Connecticut,0,0,0
2020-02-08,United States of America,District of Columbia,0,0,0
2020-02-08,United States of America,Delaware,0,0,0
2020-02-08,United States of America,Diamond Princess,0,0,0
2020-02-08,United States of America,Florida,0,0,0
2020-02-08,United States of America,Georgia,0,0,0
2020-02-08,United States of America,Grand Princess,0,0,0
2020-02-08,United States of America,Hawaii,0,0,0
2020-02-08,United States of America,Iowa,0,0,0
2020-02-08,United States of America,Idaho,0,0,0
2020-02-08,United States of America,Illinois,2,0,0
2020-02-08,United States of America,Indiana,0,0,0
2020-02-08,United States of America,Kansas,0,0,0
2020-02-08,United States of America,Kentucky,0,0,0
2020-02-08,United States of America,Louisiana,0,0,0
2020-02-08,United States of America,Massachusetts,1,0,0
2020-02-08,United States of America,Maryland,0,0,0
2020-02-08,United States of America,Maine,0,0,0
2020-02-08,United States of America,Michigan,0,0,0
2020-02-08,United States of America,Minnesota,0,0,0
2020-02-08,United States of America,Missouri,0,0,0
2020-02-08,United States of America,Mississippi,0,0,0
2020-02-08,United States of America,Montana,0,0,0
2020-02-08,United States of America,North Carolina,0,0,0
2020-02-08,United States of America,North Dakota,0,0,0
2020-02-08,United States of America,Nebraska,0,0,0
2020-02-08,United States of America,New Hampshire,0,0,0
2020-02-08,United States of America,New Jersey,0,0,0
2020-02-08,United States of America,New Mexico,0,0,0
2020-02-08,United States of America,Nevada,0,0,0
2020-02-08,United States of America,New York,0,0,0
2020-02-08,United States of America,Ohio,0,0,0
2020-02-08,United States of America,Oklahoma,0,0,0
2020-02-08,United States of America,Oregon,0,0,0
2020-02-08,United States of America,OR ,0,0,0
2020-02-08,United States of America,Pennsylvania,0,0,0
2020-02-08,United States of America,Rhode Island,0,0,0
2020-02-08,United States of America,South Carolina,0,0,0
2020-02-08,United States of America,South Dakota,0,0,0
2020-02-08,United States of America,Tennessee,0,0,0
2020-02-08,United States of America,Texas,0,0,0
2020-02-08,United States of America,Utah,0,0,0
2020-02-08,United States of America,Virginia,0,0,0
2020-02-08,United States of America,Vermont,0,0,0
2020-02-08,United States of America,Washington,1,0,0
2020-02-08,United States of America,Wisconsin,0,0,0
2020-02-08,United States of America,West Virginia,0,0,0
2020-02-08,United States of America,Wyoming,0,0,0
2020-02-08,Holy See,,0,0,0
2020-02-08,Vietnam,,13,0,1
2020-02-08,South Africa,,0,0,0
2020-02-09,??,Diamond Princess,64,0,0
2020-02-09,Andorra,,0,0,0
2020-02-09,United Arab Emirates,,7,0,0
2020-02-09,Afghanistan,,0,0,0
2020-02-09,Antigua and Barbuda,,0,0,0
2020-02-09,Albania,,0,0,0
2020-02-09,Armenia,,0,0,0
2020-02-09,Argentina,,0,0,0
2020-02-09,Austria,,0,0,0
2020-02-09,Australia,Australian Capital Territory,0,0,0
2020-02-09,Australia,From Diamond Princess,0,0,0
2020-02-09,Australia,New South Wales,4,0,2
2020-02-09,Australia,Northern Territory,0,0,0
2020-02-09,Australia,Queensland,5,0,0
2020-02-09,Australia,South Australia,2,0,0
2020-02-09,Australia,Tasmania,0,0,0
2020-02-09,Australia,Victoria,4,0,0
2020-02-09,Australia,Western Australia,0,0,0
2020-02-09,Aruba,,0,0,0
2020-02-09,Azerbaijan,,0,0,0
2020-02-09,Bosnia and Herzegovina,,0,0,0
2020-02-09,Bangladesh,,0,0,0
2020-02-09,Belgium,,1,0,0
2020-02-09,Burkina Faso,,0,0,0
2020-02-09,Bulgaria,,0,0,0
2020-02-09,Bahrain,,0,0,0
2020-02-09,Brunei Darussalam,,0,0,0
2020-02-09,Bolivia,,0,0,0
2020-02-09,Brazil,,0,0,0
2020-02-09,Bhutan,,0,0,0
2020-02-09,Belarus,,0,0,0
2020-02-09,Canada,Alberta,0,0,0
2020-02-09,Canada,British Columbia,4,0,0
2020-02-09,Canada,Grand Princess,0,0,0
2020-02-09,Canada,Manitoba,0,0,0
2020-02-09,Canada,New Brunswick,0,0,0
2020-02-09,Canada,Ontario,3,0,0
2020-02-09,Canada,Quebec,0,0,0
2020-02-09,Canada,Saskatchewan,0,0,0
2020-02-09,Congo,,0,0,0
2020-02-09,Switzerland,,0,0,0
2020-02-09,Côte d'Ivoire,,0,0,0
2020-02-09,Chile,,0,0,0
2020-02-09,Cameroon,,0,0,0
2020-02-09,China,Anhui,779,1,72
2020-02-09,China,Beijing,326,2,37
2020-02-09,China,Chongqing,468,2,51
2020-02-09,China,Fujian,250,0,35
2020-02-09,China,Gansu,83,2,16
2020-02-09,China,Guangdong,1131,1,141
2020-02-09,China,Guangxi,195,1,18
2020-02-09,China,Guizhou,99,1,7
2020-02-09,China,Hainan,131,3,19
2020-02-09,China,Hebei,206,2,34
2020-02-09,China,Heilongjiang,307,6,14
2020-02-09,China,Henan,1033,6,153
2020-02-09,China,Hong Kong,29,1,0
2020-02-09,China,Hubei,29631,871,1795
2020-02-09,China,Hunan,838,1,186
2020-02-09,China,Inner Mongolia,54,0,5
2020-02-09,China,Jiangsu,468,0,71
2020-02-09,China,Jiangxi,740,0,73
2020-02-09,China,Jilin,78,1,12
2020-02-09,China,Liaoning,107,0,12
2020-02-09,China,Macau,10,0,1
2020-02-09,China,Ningxia,45,0,13
2020-02-09,China,Qinghai,18,0,3
2020-02-09,China,Shaanxi,208,0,25
2020-02-09,China,Shandong,444,1,63
2020-02-09,China,Shanghai,293,1,44
2020-02-09,China,Shanxi,119,0,25
2020-02-09,China,Sichuan,386,1,71
2020-02-09,China,Tianjin,91,1,4
2020-02-09,China,Tibet,1,0,0
2020-02-09,China,Xinjiang,45,0,0
2020-02-09,China,Yunnan,141,0,18
2020-02-09,China,Zhejiang,1075,0,201
2020-02-09,Colombia,,0,0,0
2020-02-09,Costa Rica,,0,0,0
2020-02-09,Cuba,,0,0,0
2020-02-09,Cyprus,,0,0,0
2020-02-09,Czechia,,0,0,0
2020-02-09,Germany,,14,0,0
2020-02-09,Denmark,Denmark,0,0,0
2020-02-09,Denmark,Faroe Islands,0,0,0
2020-02-09,Dominican Republic,,0,0,0
2020-02-09,Algeria,,0,0,0
2020-02-09,Ecuador,,0,0,0
2020-02-09,Estonia,,0,0,0
2020-02-09,Egypt,,0,0,0
2020-02-09,Spain,,2,0,0
2020-02-09,Ethiopia,,0,0,0
2020-02-09,Finland,,1,0,0
2020-02-09,France,France,11,0,0
2020-02-09,France,French Polynesia,0,0,0
2020-02-09,France,Saint Barthelemy,0,0,0
2020-02-09,France,St Martin,0,0,0
2020-02-09,Georgia,,0,0,0
2020-02-09,French Guiana,,0,0,0
2020-02-09,Guinea,,0,0,0
2020-02-09,Guadeloupe,,0,0,0
2020-02-09,Greece,,0,0,0
2020-02-09,Guyana,,0,0,0
2020-02-09,Honduras,,0,0,0
2020-02-09,Croatia,,0,0,0
2020-02-09,Hungary,,0,0,0
2020-02-09,Indonesia,,0,0,0
2020-02-09,Ireland,,0,0,0
2020-02-09,Israel,,0,0,0
2020-02-09,India,,3,0,0
2020-02-09,Iraq,,0,0,0
2020-02-09,Iran,,0,0,0
2020-02-09,Iceland,,0,0,0
2020-02-09,Italy,,3,0,0
2020-02-09,Jamaica,,0,0,0
2020-02-09,Jordan,,0,0,0
2020-02-09,Japan,,26,0,1
2020-02-09,Kenya,,0,0,0
2020-02-09,Cambodia,,1,0,0
2020-02-09,Korea,,25,0,3
2020-02-09,Kuwait,,0,0,0
2020-02-09,Cayman Islands,,0,0,0
2020-02-09,Kazakhstan,,0,0,0
2020-02-09,Lebanon,,0,0,0
2020-02-09,Liechtenstein,,0,0,0
2020-02-09,Sri Lanka,,1,0,1
2020-02-09,Lithuania,,0,0,0
2020-02-09,Luxembourg,,0,0,0
2020-02-09,Latvia,,0,0,0
2020-02-09,Morocco,,0,0,0
2020-02-09,Monaco,,0,0,0
2020-02-09,Moldova,,0,0,0
2020-02-09,North Macedonia,,0,0,0
2020-02-09,Mongolia,,0,0,0
2020-02-09,Martinique,,0,0,0
2020-02-09,Malta,,0,0,0
2020-02-09,Maldives,,0,0,0
2020-02-09,Mexico,,0,0,0
2020-02-09,Malaysia,,16,0,1
2020-02-09,Nigeria,,0,0,0
2020-02-09,Netherlands,,0,0,0
2020-02-09,Norway,,0,0,0
2020-02-09,Nepal,,1,0,0
2020-02-09,New Zealand,,0,0,0
2020-02-09,Oman,,0,0,0
2020-02-09,Panama,,0,0,0
2020-02-09,Peru,,0,0,0
2020-02-09,Philippines,,3,1,0
2020-02-09,Pakistan,,0,0,0
2020-02-09,Poland,,0,0,0
2020-02-09,Portugal,,0,0,0
2020-02-09,Paraguay,,0,0,0
2020-02-09,Qatar,,0,0,0
2020-02-09,Réunion,,0,0,0
2020-02-09,Romania,,0,0,0
2020-02-09,Serbia,,0,0,0
2020-02-09,Russian Federation,,2,0,0
2020-02-09,Saudi Arabia,,0,0,0
2020-02-09,Sudan,,0,0,0
2020-02-09,Sweden,,1,0,0
2020-02-09,Singapore,,40,0,2
2020-02-09,Slovenia,,0,0,0
2020-02-09,Slovakia,,0,0,0
2020-02-09,San Marino,,0,0,0
2020-02-09,Senegal,,0,0,0
2020-02-09,Togo,,0,0,0
2020-02-09,Thailand,,32,0,10
2020-02-09,Tunisia,,0,0,0
2020-02-09,Turkey,,0,0,0
2020-02-09,Taiwan,,18,0,1
2020-02-09,Ukraine,,0,0,0
2020-02-09,UK,Channel Islands,0,0,0
2020-02-09,UK,Gibraltar,0,0,0
2020-02-09,UK,United Kingdom,3,0,0
2020-02-09,United States of America,Alaska,0,0,0
2020-02-09,United States of America,Alabama,0,0,0
