date,new_confirmed,new_deceased,total_confirmed,total_deceased,key
2020-05-24,115,35,144921,28367,FR
2020-05-25,358,65,145279,28432,FR
2020-05-26,276,98,145555,28530,FR
2020-05-27,191,66,145746,28596,FR
2020-05-28,3325,66,149071,28662,FR
2020-05-29,597,52,149668,28714,FR
2020-05-30,1828,57,151496,28771,FR
2020-05-31,257,31,151753,28802,FR
2020-06-01,338,31,152091,28833,FR
2020-06-02,-766,107,151325,28940,FR
2020-06-03,352,81,151677,29021,FR
2020-06-04,767,44,152444,29065,FR
2020-06-05,611,46,153055,29111,FR
2020-06-06,579,31,153634,29142,FR
2020-06-07,343,13,153977,29155,FR
2020-06-08,211,54,154188,29209,FR
2020-06-09,403,87,154591,29296,FR
2020-06-10,545,23,155136,29319,FR
2020-06-11,425,27,155561,29346,FR
2020-06-12,726,28,156287,29374,FR
2020-06-13,526,24,156813,29398,FR
2020-06-14,407,9,157220,29407,FR
2020-06-15,152,29,157372,29436,FR
2020-06-16,344,111,157716,29547,FR
2020-06-17,458,28,158174,29575,FR
2020-06-18,467,28,158641,29603,FR
2020-06-19,811,14,159452,29617,FR
2020-06-20,641,16,160093,29633,FR
2020-06-21,284,7,160377,29640,FR
2020-06-22,373,23,160750,29663,FR
2020-06-23,517,57,161267,29720,FR
2020-06-24,81,11,161348,29731,FR
2020-06-25,0,21,161348,29752,FR
2020-06-26,1588,26,162936,29778,FR
2020-03-12,1,0,1,0,GA
2020-03-14,0,0,1,0,GA
2020-03-15,0,0,1,0,GA
2020-03-16,0,0,1,0,GA
2020-03-17,0,0,1,0,GA
2020-03-18,2,0,3,0,GA
2020-03-19,0,0,3,0,GA
2020-03-20,0,1,3,1,GA
2020-03-21,0,0,3,1,GA
2020-03-22,3,0,6,1,GA
2020-03-23,0,0,6,1,GA
2020-03-24,0,0,6,1,GA
2020-03-25,0,0,6,1,GA
2020-03-26,1,0,7,1,GA
2020-03-27,0,0,7,1,GA
2020-03-28,0,0,7,1,GA
2020-03-29,0,0,7,1,GA
2020-03-30,0,0,7,1,GA
2020-03-31,9,0,16,1,GA
2020-04-01,2,0,18,1,GA
2020-04-02,0,0,18,1,GA
2020-04-03,3,0,21,1,GA
2020-04-04,0,0,21,1,GA
2020-04-05,0,0,21,1,GA
2020-04-06,0,0,21,1,GA
2020-04-07,9,0,30,1,GA
2020-04-08,3,0,33,1,GA
2020-04-09,11,0,44,1,GA
2020-04-10,2,0,46,1,GA
2020-04-11,3,0,49,1,GA
2020-04-12,8,0,57,1,GA
2020-04-13,0,0,57,1,GA
2020-04-14,18,0,75,1,GA
2020-04-15,12,0,87,1,GA
2020-04-16,8,0,95,1,GA
2020-04-17,13,0,108,1,GA
2020-04-18,1,0,109,1,GA
2020-04-19,0,0,109,1,GA
2020-04-20,11,0,120,1,GA
2020-04-21,36,0,156,1,GA
2020-04-22,10,0,166,1,GA
2020-04-23,1,1,167,2,GA
2020-04-24,5,1,172,3,GA
2020-04-25,4,0,176,3,GA
2020-04-26,0,0,176,3,GA
2020-04-27,35,0,211,3,GA
2020-04-28,27,0,238,3,GA
2020-04-29,38,0,276,3,GA
2020-04-30,0,0,276,3,GA
2020-05-01,32,1,308,4,GA
2020-05-02,27,1,335,5,GA
2020-05-03,0,0,335,5,GA
2020-05-04,32,1,367,6,GA
2020-05-05,30,0,397,6,GA
2020-05-06,42,2,439,8,GA
2020-05-07,65,0,504,8,GA
2020-05-08,116,0,620,8,GA
2020-05-09,41,0,661,8,GA
2020-05-10,0,0,661,8,GA
2020-05-11,141,1,802,9,GA
2020-05-12,61,0,863,9,GA
2020-05-13,141,0,1004,9,GA
2020-05-14,100,1,1104,10,GA
2020-05-15,105,0,1209,10,GA
2020-05-16,111,1,1320,11,GA
2020-05-17,0,0,1320,11,GA
2020-05-18,112,0,1432,11,GA
2020-05-19,70,1,1502,12,GA
2020-05-20,65,0,1567,12,GA
2020-05-21,0,0,1567,12,GA
2020-05-22,161,0,1728,12,GA
2020-05-23,206,0,1934,12,GA
2020-05-24,0,0,1934,12,GA
2020-05-25,201,2,2135,14,GA
2020-05-26,103,0,2238,14,GA
2020-05-27,81,0,2319,14,GA
2020-05-28,112,0,2431,14,GA
2020-05-29,182,1,2613,15,GA
2020-05-30,42,2,2655,17,GA
2020-05-31,0,0,2655,17,GA
2020-06-01,0,0,2655,17,GA
2020-06-02,148,3,2803,20,GA
2020-06-03,99,0,2902,20,GA
2020-06-04,53,1,2955,21,GA
2020-06-05,146,0,3101,21,GA
2020-06-06,0,0,3101,21,GA
2020-06-07,0,0,3101,21,GA
2020-06-08,146,0,3247,21,GA
2020-06-09,47,0,3294,21,GA
2020-06-10,81,1,3375,22,GA
2020-06-11,88,1,3463,23,GA
2020-06-12,0,0,3463,23,GA
2020-06-13,0,0,3463,23,GA
2020-06-14,0,0,3463,23,GA
2020-06-15,570,4,4033,27,GA
2020-06-16,81,2,4114,29,GA
2020-06-17,115,1,4229,30,GA
2020-06-18,111,2,4340,32,GA
2020-06-19,88,2,4428,34,GA
2020-06-20,0,0,4428,34,GA
2020-06-21,0,0,4428,34,GA
2020-06-22,311,5,4739,39,GA
2020-06-23,134,0,4873,39,GA
2020-06-24,83,0,4956,39,GA
2020-06-25,131,1,5087,40,GA
2020-06-26,122,0,5209,40,GA
2019-12-30,0,0,0,0,GB
2019-12-31,0,0,0,0,GB
2020-01-01,0,0,0,0,GB
2020-01-02,0,0,0,0,GB
2020-01-03,0,0,0,0,GB
2020-01-04,0,0,0,0,GB
2020-01-05,0,0,0,0,GB
2020-01-06,0,0,0,0,GB
2020-01-07,0,0,0,0,GB
2020-01-08,0,0,0,0,GB
2020-01-09,0,0,0,0,GB
2020-01-10,0,0,0,0,GB
2020-01-11,0,0,0,0,GB
2020-01-12,0,0,0,0,GB
2020-01-13,0,0,0,0,GB
2020-01-14,0,0,0,0,GB
2020-01-15,0,0,0,0,GB
2020-01-16,0,0,0,0,GB
2020-01-17,0,0,0,0,GB
2020-01-18,0,0,0,0,GB
2020-01-19,0,0,0,0,GB
2020-01-20,0,0,0,0,GB
2020-01-21,0,0,0,0,GB
2020-01-22,0,0,0,0,GB
2020-01-23,0,0,0,0,GB
2020-01-24,0,0,0,0,GB
2020-01-25,0,0,0,0,GB
2020-01-26,0,0,0,0,GB
2020-01-27,0,0,0,0,GB
2020-01-28,0,0,0,0,GB
2020-01-29,0,0,0,0,GB
2020-01-30,2,0,2,0,GB
2020-01-31,0,0,2,0,GB
2020-02-01,0,0,2,0,GB
2020-02-02,0,0,2,0,GB
2020-02-03,0,0,2,0,GB
2020-02-04,0,0,2,0,GB
2020-02-05,0,0,2,0,GB
2020-02-06,1,0,3,0,GB
2020-02-07,0,0,3,0,GB
2020-02-08,1,0,4,0,GB
2020-02-09,0,0,4,0,GB
2020-02-10,4,0,8,0,GB
2020-02-11,0,0,8,0,GB
2020-02-12,1,0,9,0,GB
2020-02-13,0,0,9,0,GB
2020-02-14,0,0,9,0,GB
2020-02-15,0,0,9,0,GB
2020-02-16,0,0,9,0,GB
2020-02-17,0,0,9,0,GB
2020-02-18,0,0,9,0,GB
2020-02-19,0,0,9,0,GB
2020-02-20,0,0,9,0,GB
2020-02-21,0,0,9,0,GB
2020-02-22,0,0,9,0,GB
2020-02-23,4,0,13,0,GB
2020-02-24,0,0,13,0,GB
2020-02-25,0,0,13,0,GB
2020-02-26,0,0,13,0,GB
2020-02-27,3,0,16,0,GB
2020-02-28,2,0,18,0,GB
2020-02-29,5,0,23,0,GB
2020-03-01,13,0,36,0,GB
2020-03-02,4,0,40,0,GB
2020-03-03,11,0,51,0,GB
2020-03-04,34,0,85,0,GB
2020-03-05,30,0,115,0,GB
2020-03-06,48,1,163,1,GB
2020-03-07,43,1,206,2,GB
2020-03-08,67,0,273,2,GB
2020-03-09,48,1,321,3,GB
2020-03-10,52,4,373,7,GB
2020-03-11,83,0,456,7,GB
2020-03-12,134,2,590,9,GB
2020-03-13,117,1,707,10,GB
2020-03-14,433,18,1140,28,GB
2020-03-15,251,15,1391,43,GB
2020-03-16,152,22,1543,65,GB
2020-03-17,407,16,1950,81,GB
2020-03-18,680,34,2630,115,GB
2020-03-19,647,43,3277,158,GB
2020-03-20,706,36,3983,194,GB
2020-03-21,1035,56,5018,250,GB
2020-03-22,665,35,5683,285,GB
2020-03-23,967,74,6650,359,GB
2020-03-24,1427,149,8077,508,GB
2020-03-25,1452,186,9529,694,GB
2020-03-26,2129,183,11658,877,GB
2020-03-27,2885,284,14543,1161,GB
2020-03-28,2546,294,17089,1455,GB
2020-03-29,2433,214,19522,1669,GB
2020-03-30,2619,374,22141,2043,GB
2020-03-31,3009,382,25150,2425,GB
2020-04-01,4324,670,29474,3095,GB
2020-04-02,4244,652,33718,3747,GB
2020-04-03,4450,714,38168,4461,GB
2020-04-04,3735,760,41903,5221,GB
2020-04-05,5903,644,47806,5865,GB
2020-04-06,3802,568,51608,6433,GB
2020-04-07,3634,1038,55242,7471,GB
2020-04-08,5491,1034,60733,8505,GB
2020-04-09,4344,1103,65077,9608,GB
2020-04-10,5195,1152,70272,10760,GB
2020-04-11,8719,839,78991,11599,GB
2020-04-12,5288,686,84279,12285,GB
2020-04-13,4342,744,88621,13029,GB
2020-04-14,5252,1044,93873,14073,GB
2020-04-15,4603,842,98476,14915,GB
2020-04-16,4617,1029,103093,15944,GB
2020-04-17,5599,935,108692,16879,GB
2020-04-18,5525,1115,114217,17994,GB
2020-04-19,5850,498,120067,18492,GB
2020-04-20,4676,559,124743,19051,GB
2020-04-21,4301,1172,129044,20223,GB
2020-04-22,4451,837,133495,21060,GB
2020-04-23,4583,727,138078,21787,GB
2020-04-24,5386,1005,143464,22792,GB
2020-04-25,4913,843,148377,23635,GB
2020-04-26,4463,420,152840,24055,GB
2020-04-27,4309,338,157149,24393,GB
2020-04-28,3996,909,161145,25302,GB
2020-04-29,4076,795,165221,26097,GB
2020-04-30,6032,674,171253,26771,GB
2020-05-01,6201,739,177454,27510,GB
2020-05-02,4806,621,182260,28131,GB
2020-05-03,4339,315,186599,28446,GB
2020-05-04,3985,288,190584,28734,GB
2020-05-05,4406,693,194990,29427,GB
2020-05-06,6211,649,201201,30076,GB
2020-05-07,5514,539,206715,30615,GB
2020-05-08,4649,626,211364,31241,GB
2020-05-09,3896,346,215260,31587,GB
2020-05-10,3923,268,219183,31855,GB
2020-05-11,3877,210,223060,32065,GB
2020-05-12,3403,627,226463,32692,GB
2020-05-13,3242,494,229705,33186,GB
2020-05-14,3446,428,233151,33614,GB
2020-05-15,3560,384,236711,33998,GB
2020-05-16,3450,468,240161,34466,GB
2020-05-17,3534,170,243695,34636,GB
2020-05-18,2711,160,246406,34796,GB
2020-05-19,2412,545,248818,35341,GB
2020-05-20,-525,363,248293,35704,GB
2020-05-21,2615,338,250908,36042,GB
2020-05-22,3287,351,254195,36393,GB
2020-05-23,2959,282,257154,36675,GB
2020-05-24,2405,118,259559,36793,GB
2020-05-25,1625,121,261184,36914,GB
2020-05-26,4043,134,265227,37048,GB
2020-05-27,2013,412,267240,37460,GB
2020-05-28,1887,377,269127,37837,GB
2020-05-29,2095,324,271222,38161,GB
2020-05-30,1604,215,272826,38376,GB
2020-05-31,1936,113,274762,38489,GB
2020-06-01,1570,556,276332,39045,GB
2020-06-02,1653,324,277985,39369,GB
2020-06-03,1871,359,279856,39728,GB
2020-06-04,1805,176,281661,39904,GB
2020-06-05,1650,357,283311,40261,GB
2020-06-06,1557,204,284868,40465,GB
2020-06-07,1326,77,286194,40542,GB
2020-06-08,1205,55,287399,40597,GB
2020-06-09,1741,286,289140,40883,GB
2020-06-10,1003,245,290143,41128,GB
2020-06-11,1266,151,291409,41279,GB
2020-06-12,1541,202,292950,41481,GB
2020-06-13,1425,181,294375,41662,GB
2020-06-14,1514,36,295889,41698,GB
2020-06-15,968,38,296857,41736,GB
2020-06-16,1279,233,298136,41969,GB
2020-06-17,1115,184,299251,42153,GB
2020-06-18,1218,135,300469,42288,GB
2020-06-19,1346,173,301815,42461,GB
2020-06-20,1295,128,303110,42589,GB
2020-06-21,1221,43,304331,42632,GB
2020-06-22,958,15,305289,42647,GB
2020-06-23,921,280,306210,42927,GB
2020-06-24,652,154,306862,43081,GB
2020-06-25,1118,149,307980,43230,GB
2020-06-26,1380,184,309360,43414,GB
2020-03-23,1,0,1,0,GD
2020-03-24,0,0,1,0,GD
2020-03-25,0,0,1,0,GD
2020-03-26,0,0,1,0,GD
2020-03-27,6,0,7,0,GD
2020-03-28,0,0,7,0,GD
2020-03-29,2,0,9,0,GD
2020-03-30,0,0,9,0,GD
2020-03-31,0,0,9,0,GD
2020-04-01,0,0,9,0,GD
2020-04-02,1,0,10,0,GD
2020-04-03,0,0,10,0,GD
2020-04-04,2,0,12,0,GD
2020-04-05,0,0,12,0,GD
2020-04-06,0,0,12,0,GD
2020-04-07,0,0,12,0,GD
2020-04-08,0,0,12,0,GD
2020-04-09,0,0,12,0,GD
2020-04-10,0,0,12,0,GD
2020-04-11,2,0,14,0,GD
2020-04-12,0,0,14,0,GD
2020-04-13,0,0,14,0,GD
2020-04-14,0,0,14,0,GD
2020-04-15,0,0,14,0,GD
2020-04-16,0,0,14,0,GD
2020-04-17,0,0,14,0,GD
2020-04-18,0,0,14,0,GD
2020-04-19,0,0,14,0,GD
2020-04-20,0,0,14,0,GD
2020-04-21,0,0,14,0,GD
2020-04-22,0,0,14,0,GD
2020-04-23,1,0,15,0,GD
2020-04-24,0,0,15,0,GD
2020-04-25,0,0,15,0,GD
2020-04-26,3,0,18,0,GD
2020-04-27,0,0,18,0,GD
2020-04-28,0,0,18,0,GD
2020-04-29,0,0,18,0,GD
2020-04-30,2,0,20,0,GD
2020-05-01,0,0,20,0,GD
2020-05-02,0,0,20,0,GD
2020-05-03,1,0,21,0,GD
2020-05-04,0,0,21,0,GD
2020-05-05,0,0,21,0,GD
2020-05-06,0,0,21,0,GD
2020-05-07,0,0,21,0,GD
2020-05-08,0,0,21,0,GD
2020-05-09,0,0,21,0,GD
2020-05-10,0,0,21,0,GD
2020-05-11,0,0,21,0,GD
2020-05-12,0,0,21,0,GD
2020-05-13,0,0,21,0,GD
2020-05-14,0,0,21,0,GD
2020-05-15,0,0,21,0,GD
2020-05-16,1,0,22,0,GD
2020-05-17,0,0,22,0,GD
2020-05-18,0,0,22,0,GD
2020-05-19,0,0,22,0,GD
2020-05-20,0,0,22,0,GD
2020-05-21,0,0,22,0,GD
2020-05-22,0,0,22,0,GD
2020-05-23,0,0,22,0,GD
2020-05-24,0,0,22,0,GD
2020-05-25,0,0,22,0,GD
2020-05-26,1,0,23,0,GD
2020-05-27,0,0,23,0,GD
2020-05-28,0,0,23,0,GD
2020-05-29,0,0,23,0,GD
2020-05-30,0,0,23,0,GD
2020-05-31,0,0,23,0,GD
2020-06-01,0,0,23,0,GD
2020-06-02,0,0,23,0,GD
2020-06-03,0,0,23,0,GD
2020-06-04,0,0,23,0,GD
2020-06-05,0,0,23,0,GD
2020-06-06,0,0,23,0,GD
2020-06-07,0,0,23,0,GD
2020-06-08,0,0,23,0,GD
2020-06-09,0,0,23,0,GD
2020-06-10,0,0,23,0,GD
2020-06-11,0,0,23,0,GD
2020-06-12,0,0,23,0,GD
2020-06-13,0,0,23,0,GD
2020-06-14,0,0,23,0,GD
2020-06-15,0,0,23,0,GD
2020-06-16,0,0,23,0,GD
2020-06-17,0,0,23,0,GD
2020-06-18,0,0,23,0,GD
2020-06-19,0,0,23,0,GD
2020-06-20,0,0,23,0,GD
2020-06-21,0,0,23,0,GD
2020-06-22,0,0,23,0,GD
2020-06-23,0,0,23,0,GD
2020-06-24,0,0,23,0,GD
2020-06-25,0,0,23,0,GD
2020-06-26,0,0,23,0,GD
2020-06-27,0,0,23,0,GD
2019-12-30,0,0,0,0,GE
2019-12-31,0,0,0,0,GE
2020-01-01,0,0,0,0,GE
2020-01-02,0,0,0,0,GE
2020-01-03,0,0,0,0,GE
2020-01-04,0,0,0,0,GE
2020-01-05,0,0,0,0,GE
2020-01-06,0,0,0,0,GE
2020-01-07,0,0,0,0,GE
2020-01-08,0,0,0,0,GE
2020-01-09,0,0,0,0,GE
2020-01-10,0,0,0,0,GE
2020-01-11,0,0,0,0,GE
2020-01-12,0,0,0,0,GE
2020-01-13,0,0,0,0,GE
2020-01-14,0,0,0,0,GE
2020-01-15,0,0,0,0,GE
2020-01-16,0,0,0,0,GE
2020-01-17,0,0,0,0,GE
2020-01-18,0,0,0,0,GE
2020-01-19,0,0,0,0,GE
2020-01-20,0,0,0,0,GE
2020-01-21,0,0,0,0,GE
2020-01-22,0,0,0,0,GE
2020-01-23,0,0,0,0,GE
2020-01-24,0,0,0,0,GE
2020-01-25,0,0,0,0,GE
2020-01-26,0,0,0,0,GE
2020-01-27,0,0,0,0,GE
2020-01-28,0,0,0,0,GE
2020-01-29,0,0,0,0,GE
2020-01-30,0,0,0,0,GE
2020-01-31,0,0,0,0,GE
2020-02-01,0,0,0,0,GE
2020-02-02,0,0,0,0,GE
2020-02-03,0,0,0,0,GE
2020-02-04,0,0,0,0,GE
2020-02-05,0,0,0,0,GE
2020-02-06,0,0,0,0,GE
2020-02-07,0,0,0,0,GE
2020-02-08,0,0,0,0,GE
2020-02-09,0,0,0,0,GE
2020-02-10,0,0,0,0,GE
2020-02-11,0,0,0,0,GE
2020-02-12,0,0,0,0,GE
2020-02-13,0,0,0,0,GE
2020-02-14,0,0,0,0,GE
2020-02-15,0,0,0,0,GE
2020-02-16,0,0,0,0,GE
2020-02-17,0,0,0,0,GE
2020-02-18,0,0,0,0,GE
2020-02-19,0,0,0,0,GE
2020-02-20,0,0,0,0,GE
2020-02-21,0,0,0,0,GE
2020-02-22,0,0,0,0,GE
2020-02-23,0,0,0,0,GE
2020-02-24,0,0,0,0,GE
2020-02-25,0,0,0,0,GE
2020-02-26,1,0,1,0,GE
2020-02-27,0,0,1,0,GE
2020-02-28,1,0,2,0,GE
2020-02-29,1,0,3,0,GE
2020-03-01,0,0,3,0,GE
2020-03-04,0,0,3,0,GE
2020-03-05,6,0,9,0,GE
2020-03-07,3,0,12,0,GE
2020-03-08,1,0,13,0,GE
2020-03-09,2,0,15,0,GE
2020-03-10,8,0,23,0,GE
2020-03-11,1,0,24,0,GE
2020-03-12,1,0,25,0,GE
2020-03-13,5,0,30,0,GE
2020-03-14,0,0,30,0,GE
2020-03-15,0,0,30,0,GE
2020-03-16,3,0,33,0,GE
2020-03-17,1,0,34,0,GE
2020-03-18,0,0,34,0,GE
2020-03-19,6,0,40,0,GE
2020-03-20,3,0,43,0,GE
2020-03-21,6,0,49,0,GE
2020-03-22,5,0,54,0,GE
2020-03-23,7,0,61,0,GE
2020-03-24,9,0,70,0,GE
2020-03-25,3,0,73,0,GE
2020-03-26,6,0,79,0,GE
2020-03-27,2,0,81,0,GE
2020-03-28,4,0,85,0,GE
2020-03-29,5,0,90,0,GE
2020-03-30,8,0,98,0,GE
2020-03-31,12,0,110,0,GE
2020-04-01,5,0,115,0,GE
2020-04-02,6,0,121,0,GE
2020-04-03,27,0,148,0,GE
2020-04-04,9,0,157,0,GE
2020-04-05,17,2,174,2,GE
2020-04-06,14,0,188,2,GE
2020-04-07,8,1,196,3,GE
2020-04-08,15,0,211,3,GE
2020-04-09,7,0,218,3,GE
2020-04-10,16,0,234,3,GE
2020-04-11,8,0,242,3,GE
2020-04-12,15,0,257,3,GE
2020-04-13,15,0,272,3,GE
2020-04-14,28,0,300,3,GE
2020-04-15,6,0,306,3,GE
2020-04-16,42,0,348,3,GE
2020-04-17,22,0,370,3,GE
2020-04-18,18,1,388,4,GE
2020-04-19,6,0,394,4,GE
2020-04-20,8,0,402,4,GE
2020-04-21,6,0,408,4,GE
2020-04-22,8,1,416,5,GE
2020-04-23,9,0,425,5,GE
2020-04-24,19,0,444,5,GE
2020-04-25,12,0,456,5,GE
2020-04-26,30,1,486,6,GE
2020-04-27,11,0,497,6,GE
2020-04-28,14,0,511,6,GE
2020-04-29,6,0,517,6,GE
2020-04-30,22,0,539,6,GE
2020-05-01,43,2,582,8,GE
2020-05-02,0,0,582,8,GE
2020-05-03,7,1,589,9,GE
2020-05-04,4,0,593,9,GE
2020-05-05,11,0,604,9,GE
2020-05-06,6,0,610,9,GE
2020-05-07,5,0,615,9,GE
2020-05-08,8,1,623,10,GE
2020-05-09,3,0,626,10,GE
2020-05-10,9,0,635,10,GE
2020-05-11,3,1,638,11,GE
2020-05-12,4,0,642,11,GE
2020-05-13,5,0,647,11,GE
2020-05-14,20,1,667,12,GE
2020-05-15,4,0,671,12,GE
2020-05-16,24,0,695,12,GE
2020-05-17,6,0,701,12,GE
2020-05-18,1,0,702,12,GE
2020-05-19,5,0,707,12,GE
2020-05-20,6,0,713,12,GE
2020-05-21,8,0,721,12,GE
2020-05-22,2,0,723,12,GE
2020-05-23,5,0,728,12,GE
2020-05-24,2,0,730,12,GE
2020-05-25,1,0,731,12,GE
2020-05-26,1,0,732,12,GE
2020-05-27,3,0,735,12,GE
2020-05-28,3,0,738,12,GE
2020-05-29,8,0,746,12,GE
2020-05-30,11,0,757,12,GE
2020-05-31,26,0,783,12,GE
2020-06-01,13,0,796,12,GE
2020-06-02,4,1,800,13,GE
2020-06-03,0,0,800,13,GE
2020-06-04,1,0,801,13,GE
2020-06-05,4,0,805,13,GE
2020-06-06,3,0,808,13,GE
2020-06-07,0,0,808,13,GE
2020-06-08,4,0,812,13,GE
2020-06-09,6,0,818,13,GE
2020-06-10,9,0,827,13,GE
2020-06-11,4,0,831,13,GE
2020-06-12,12,0,843,13,GE
2020-06-13,8,1,851,14,GE
2020-06-14,28,0,879,14,GE
2020-06-15,0,0,879,14,GE
2020-06-16,9,0,888,14,GE
2020-06-17,5,0,893,14,GE
2020-06-18,2,0,895,14,GE
2020-06-19,1,0,896,14,GE
2020-06-20,2,0,898,14,GE
2020-06-21,10,0,908,14,GE
2020-06-22,3,0,911,14,GE
2020-06-23,3,0,914,14,GE
2020-06-24,3,0,917,14,GE
2020-06-25,2,0,919,14,GE
2020-06-26,2,0,921,14,GE
2020-03-19,1,0,1,0,GG
2020-03-20,0,0,1,0,GG
2020-03-21,0,0,1,0,GG
2020-03-22,16,0,17,0,GG
2020-03-23,3,0,20,0,GG
2020-03-24,3,0,23,0,GG
2020-03-25,7,0,30,0,GG
2020-03-26,4,0,34,0,GG
2020-03-27,2,0,36,0,GG
2020-03-28,3,0,39,0,GG
2020-03-29,6,0,45,0,GG
2020-03-30,0,0,45,0,GG
2020-03-31,15,0,60,0,GG
2020-04-01,18,0,78,0,GG
2020-04-02,13,0,91,0,GG
2020-04-03,23,2,114,2,GG
2020-04-04,22,0,136,2,GG
2020-04-05,18,1,154,3,GG
2020-04-06,11,1,165,4,GG
2020-04-07,1,0,166,4,GG
2020-04-08,15,1,181,5,GG
2020-04-09,10,0,191,5,GG
2020-04-10,9,1,200,6,GG
2020-04-11,9,0,209,6,GG
2020-04-12,9,0,218,6,GG
2020-04-13,1,0,219,6,GG
2020-04-14,4,1,223,7,GG
2020-04-15,0,0,223,7,GG
2020-04-16,11,2,234,9,GG
2020-04-17,0,0,234,9,GG
2020-04-18,5,0,239,9,GG
2020-04-19,0,0,239,9,GG
2020-04-20,0,1,239,10,GG
2020-04-21,0,0,239,10,GG
2020-04-22,4,0,243,10,GG
2020-04-23,2,0,245,10,GG
2020-04-24,0,1,245,11,GG
2020-04-25,0,1,245,12,GG
2020-04-26,2,1,247,13,GG
2020-04-27,0,0,247,13,GG
2020-04-28,0,0,247,13,GG
2020-04-29,4,0,251,13,GG
2020-04-30,0,0,251,13,GG
2020-05-01,1,0,252,13,GG
2020-05-02,0,0,252,13,GG
2020-05-03,0,0,252,13,GG
2020-05-04,0,0,252,13,GG
2020-05-05,0,0,252,13,GG
2020-05-06,0,0,252,13,GG
2020-05-07,0,0,252,13,GG
2020-05-08,0,0,252,13,GG
2020-05-09,0,0,252,13,GG
2020-05-10,0,0,252,13,GG
2020-05-11,0,0,252,13,GG
2020-05-12,0,0,252,13,GG
2020-05-13,0,0,252,13,GG
2020-05-14,0,0,252,13,GG
2020-05-15,0,0,252,13,GG
2020-05-16,0,0,252,13,GG
2020-05-17,0,0,252,13,GG
2020-05-18,0,0,252,13,GG
2020-05-19,0,0,252,13,GG
2020-05-20,0,0,252,13,GG
2020-05-21,0,0,252,13,GG
2020-05-22,0,0,252,13,GG
2020-05-23,0,0,252,13,GG
2020-05-24,0,0,252,13,GG
2020-05-25,0,0,252,13,GG
2020-05-26,0,0,252,13,GG
2020-05-27,0,0,252,13,GG
2020-05-28,0,0,252,13,GG
2020-05-29,0,0,252,13,GG
2020-05-30,0,0,252,13,GG
2020-05-31,0,0,252,13,GG
2020-06-01,0,0,252,13,GG
2020-06-02,0,0,252,13,GG
2020-06-03,0,0,252,13,GG
2020-06-04,0,0,252,13,GG
2020-06-05,0,0,252,13,GG
2020-06-06,0,0,252,13,GG
2020-06-07,0,0,252,13,GG
2020-06-08,0,0,252,13,GG
2020-06-09,0,0,252,13,GG
2020-06-10,0,0,252,13,GG
2020-06-11,0,0,252,13,GG
2020-06-12,0,0,252,13,GG
2020-06-13,0,0,252,13,GG
2020-06-14,0,0,252,13,GG
2020-06-15,0,0,252,13,GG
2020-06-16,0,0,252,13,GG
2020-06-17,0,0,252,13,GG
2020-06-18,0,0,252,13,GG
2020-06-19,0,0,252,13,GG
2020-06-20,0,0,252,13,GG
2020-06-21,0,0,252,13,GG
2020-06-22,0,0,252,13,GG
2020-06-23,0,0,252,13,GG
2020-06-24,0,0,252,13,GG
2020-06-25,0,0,252,13,GG
2020-06-26,0,0,252,13,GG
2020-03-12,2,0,2,0,GH
2020-03-14,0,0,2,0,GH
2020-03-15,0,0,2,0,GH
2020-03-16,4,0,6,0,GH
2020-03-17,0,0,6,0,GH
2020-03-18,1,0,7,0,GH
2020-03-19,4,0,11,0,GH
2020-03-20,5,0,16,0,GH
2020-03-21,5,1,21,1,GH
2020-03-22,3,0,24,1,GH
2020-03-23,3,1,27,2,GH
2020-03-24,26,0,53,2,GH
2020-03-25,15,1,68,3,GH
2020-03-26,64,0,132,3,GH
2020-03-27,5,0,137,3,GH
2020-03-28,4,2,141,5,GH
2020-03-29,11,0,152,5,GH
2020-03-30,0,0,152,5,GH
2020-03-31,0,0,152,5,GH
2020-04-01,43,0,195,5,GH
2020-04-02,9,0,204,5,GH
2020-04-03,1,0,205,5,GH
2020-04-04,9,0,214,5,GH
2020-04-05,0,0,214,5,GH
2020-04-06,73,0,287,5,GH
2020-04-07,0,0,287,5,GH
2020-04-08,26,1,313,6,GH
2020-04-09,65,0,378,6,GH
2020-04-10,0,0,378,6,GH
2020-04-11,30,2,408,8,GH
2020-04-12,158,0,566,8,GH
2020-04-13,0,0,566,8,GH
2020-04-14,70,0,636,8,GH
2020-04-15,5,0,641,8,GH
2020-04-16,0,0,641,8,GH
2020-04-17,0,0,641,8,GH
2020-04-18,193,1,834,9,GH
2020-04-19,208,0,1042,9,GH
2020-04-20,0,0,1042,9,GH
2020-04-21,0,0,1042,9,GH
2020-04-22,112,0,1154,9,GH
2020-04-23,0,0,1154,9,GH
2020-04-24,125,1,1279,10,GH
2020-04-25,0,0,1279,10,GH
2020-04-26,271,1,1550,11,GH
2020-04-27,0,0,1550,11,GH
2020-04-28,121,5,1671,16,GH
2020-04-29,0,0,1671,16,GH
2020-04-30,403,1,2074,17,GH
2020-05-01,0,0,2074,17,GH
2020-05-02,95,1,2169,18,GH
2020-05-03,0,0,2169,18,GH
2020-05-04,550,0,2719,18,GH
2020-05-05,0,0,2719,18,GH
2020-05-06,372,0,3091,18,GH
2020-05-07,0,0,3091,18,GH
2020-05-08,921,0,4012,18,GH
