date,total_confirmed,total_deceased,new_confirmed,new_deceased,key
2020-05-22,37048,2669,421,40,US_LA
2020-05-23,37165,2683,117,14,US_LA
2020-05-24,37293,2690,128,7,US_LA
2020-05-25,37916,2690,623,0,US_LA
2020-05-26,38252,2701,336,11,US_LA
2020-05-27,38694,2722,442,21,US_LA
2020-05-28,38907,2740,213,18,US_LA
2020-05-29,38907,2766,0,26,US_LA
2020-05-30,39682,2785,775,19,US_LA
2020-05-31,40021,2791,339,6,US_LA
2020-06-01,40452,2801,431,10,US_LA
2020-06-02,40857,2835,405,34,US_LA
2020-06-03,41244,2870,387,35,US_LA
2020-06-04,41673,2883,429,13,US_LA
2020-06-05,42100,2912,427,29,US_LA
2020-06-06,42597,2925,497,13,US_LA
2020-06-07,42927,2936,330,11,US_LA
2020-06-08,43163,2944,236,8,US_LA
2020-06-09,43725,2957,562,13,US_LA
2020-06-10,44143,2968,418,11,US_LA
2020-06-11,44585,2987,442,19,US_LA
2020-06-12,45108,2996,523,9,US_LA
2020-06-13,46396,3004,1288,8,US_LA
2020-06-14,46732,3014,336,10,US_LA
2020-06-15,47284,3018,552,4,US_LA
2020-06-16,47818,3042,534,24,US_LA
2020-06-17,48746,3062,928,20,US_LA
2020-06-18,49506,3069,760,7,US_LA
2020-06-19,48627,3084,-879,15,US_LA
2020-06-20,49497,3104,870,20,US_LA
2020-06-21,49890,3105,393,1,US_LA
2020-06-22,50352,3117,462,12,US_LA
2020-06-23,51708,3134,1356,17,US_LA
2020-06-24,52590,3152,882,18,US_LA
2020-06-25,53528,3164,938,12,US_LA
2020-06-26,54882,3190,1354,26,US_LA
2020-02-01,1,0,,,US_MA
2020-02-02,1,0,0,0,US_MA
2020-02-03,1,0,0,0,US_MA
2020-02-04,1,0,0,0,US_MA
2020-02-05,1,0,0,0,US_MA
2020-02-06,1,0,0,0,US_MA
2020-02-07,1,0,0,0,US_MA
2020-02-08,1,0,0,0,US_MA
2020-02-09,1,0,0,0,US_MA
2020-02-10,1,0,0,0,US_MA
2020-02-11,1,0,0,0,US_MA
2020-02-12,1,0,0,0,US_MA
2020-02-13,1,0,0,0,US_MA
2020-02-14,1,0,0,0,US_MA
2020-02-15,1,0,0,0,US_MA
2020-02-16,1,0,0,0,US_MA
2020-02-17,1,0,0,0,US_MA
2020-02-18,1,0,0,0,US_MA
2020-02-19,1,0,0,0,US_MA
2020-02-20,1,0,0,0,US_MA
2020-02-21,1,0,0,0,US_MA
2020-02-22,1,0,0,0,US_MA
2020-02-23,1,0,0,0,US_MA
2020-02-24,1,0,0,0,US_MA
2020-02-25,1,0,0,0,US_MA
2020-02-26,1,0,0,0,US_MA
2020-02-27,1,0,0,0,US_MA
2020-02-28,1,0,0,0,US_MA
2020-02-29,1,0,0,0,US_MA
2020-03-01,1,0,0,0,US_MA
2020-03-02,2,0,1,0,US_MA
2020-03-03,2,0,0,0,US_MA
2020-03-04,2,0,0,0,US_MA
2020-03-05,3,0,1,0,US_MA
2020-03-06,8,0,5,0,US_MA
2020-03-07,13,0,5,0,US_MA
2020-03-08,28,0,15,0,US_MA
2020-03-09,41,0,13,0,US_MA
2020-03-10,92,0,51,0,US_MA
2020-03-11,95,0,3,0,US_MA
2020-03-12,108,0,13,0,US_MA
2020-03-13,123,0,15,0,US_MA
2020-03-14,138,0,15,0,US_MA
2020-03-15,164,0,26,0,US_MA
2020-03-16,197,0,33,0,US_MA
2020-03-17,218,0,21,0,US_MA
2020-03-18,256,0,38,0,US_MA
2020-03-19,328,0,72,0,US_MA
2020-03-20,413,1,85,1,US_MA
2020-03-21,525,2,112,1,US_MA
2020-03-22,646,5,121,3,US_MA
2020-03-23,777,9,131,4,US_MA
2020-03-24,1159,11,382,2,US_MA
2020-03-25,1838,15,679,4,US_MA
2020-03-26,2417,25,579,10,US_MA
2020-03-27,3240,35,823,10,US_MA
2020-03-28,4257,44,1017,9,US_MA
2020-03-29,4955,48,698,4,US_MA
2020-03-30,5752,56,797,8,US_MA
2020-03-31,6620,89,868,33,US_MA
2020-04-01,7738,122,1118,33,US_MA
2020-04-02,8966,154,1228,32,US_MA
2020-04-03,10402,192,1436,38,US_MA
2020-04-04,11736,216,1334,24,US_MA
2020-04-05,12500,231,764,15,US_MA
2020-04-06,13837,260,1337,29,US_MA
2020-04-07,15202,356,1365,96,US_MA
2020-04-08,16790,433,1588,77,US_MA
2020-04-09,18941,503,2151,70,US_MA
2020-04-10,20974,599,2033,96,US_MA
2020-04-11,22860,686,1886,87,US_MA
2020-04-12,25475,756,2615,70,US_MA
2020-04-13,26867,844,1392,88,US_MA
2020-04-14,28163,957,1296,113,US_MA
2020-04-15,29918,1108,1755,151,US_MA
2020-04-16,32181,1245,2263,137,US_MA
2020-04-17,34402,1404,2221,159,US_MA
2020-04-18,36372,1560,1970,156,US_MA
2020-04-19,38077,1706,1705,146,US_MA
2020-04-20,39643,1809,1566,103,US_MA
2020-04-21,41199,1961,1556,152,US_MA
2020-04-22,42944,2182,1745,221,US_MA
2020-04-23,46023,2360,3079,178,US_MA
2020-04-24,50969,2556,4946,196,US_MA
2020-04-25,53348,2730,2379,174,US_MA
2020-04-26,54938,2899,1590,169,US_MA
2020-04-27,56462,3003,1524,104,US_MA
2020-04-28,58302,3153,1840,150,US_MA
2020-04-29,60265,3405,1963,252,US_MA
2020-04-30,62205,3562,1940,157,US_MA
2020-05-01,64311,3716,2106,154,US_MA
2020-05-02,66263,3846,1952,130,US_MA
2020-05-03,68087,4004,1824,158,US_MA
2020-05-04,69087,4090,1000,86,US_MA
2020-05-05,70271,4212,1184,122,US_MA
2020-05-06,72025,4420,1754,208,US_MA
2020-05-07,73721,4552,1696,132,US_MA
2020-05-08,75333,4702,1612,150,US_MA
2020-05-09,76743,4840,1410,138,US_MA
2020-05-10,77793,4979,1050,139,US_MA
2020-05-11,78462,5108,669,129,US_MA
2020-05-12,79332,5141,870,33,US_MA
2020-05-13,80497,5315,1165,174,US_MA
2020-05-14,82182,5482,1685,167,US_MA
2020-05-15,83421,5592,1239,110,US_MA
2020-05-16,84933,5705,1512,113,US_MA
2020-05-17,86010,5797,1077,92,US_MA
2020-05-18,87052,5862,1042,65,US_MA
2020-05-19,87925,5938,873,76,US_MA
2020-05-20,88970,6066,1045,128,US_MA
2020-05-21,90084,6148,1114,82,US_MA
2020-05-22,90889,6228,805,80,US_MA
2020-05-23,91662,6304,773,76,US_MA
2020-05-24,92675,6372,1013,68,US_MA
2020-05-25,93271,6416,596,44,US_MA
2020-05-26,93693,6473,422,57,US_MA
2020-05-27,94220,6547,527,74,US_MA
2020-05-28,94895,6640,675,93,US_MA
2020-05-29,95512,6718,617,78,US_MA
2020-05-30,96301,6768,789,50,US_MA
2020-05-31,96965,6846,664,78,US_MA
2020-06-01,100805,7035,3840,189,US_MA
2020-06-02,101163,7085,358,50,US_MA
2020-06-03,101592,7152,429,67,US_MA
2020-06-04,102063,7201,471,49,US_MA
2020-06-05,102557,7235,494,34,US_MA
2020-06-06,103132,7289,575,54,US_MA
2020-06-07,103436,7316,304,27,US_MA
2020-06-08,103626,7353,190,37,US_MA
2020-06-09,103889,7408,263,55,US_MA
2020-06-10,104156,7454,267,46,US_MA
2020-06-11,104667,7492,511,38,US_MA
2020-06-12,105059,7538,392,46,US_MA
2020-06-13,105395,7576,336,38,US_MA
2020-06-14,105603,7624,208,48,US_MA
2020-06-15,105690,7646,87,22,US_MA
2020-06-16,105885,7664,195,18,US_MA
2020-06-17,106151,7733,266,69,US_MA
2020-06-18,106422,7769,271,36,US_MA
2020-06-19,106650,7799,228,30,US_MA
2020-06-20,106936,7827,286,28,US_MA
2020-06-21,107061,7857,125,30,US_MA
2020-06-22,107210,7873,149,16,US_MA
2020-06-23,107439,7889,229,16,US_MA
2020-06-24,107611,7937,172,48,US_MA
2020-06-25,107837,7962,226,25,US_MA
2020-06-26,108070,8012,233,50,US_MA
2020-03-05,3,0,,,US_MD
2020-03-06,3,0,0,0,US_MD
2020-03-07,3,0,0,0,US_MD
2020-03-08,5,0,2,0,US_MD
2020-03-09,6,0,1,0,US_MD
2020-03-10,9,0,3,0,US_MD
2020-03-11,13,0,4,0,US_MD
2020-03-12,13,0,0,0,US_MD
2020-03-13,18,0,5,0,US_MD
2020-03-14,27,0,9,0,US_MD
2020-03-15,32,0,5,0,US_MD
2020-03-16,39,0,7,0,US_MD
2020-03-17,57,0,18,0,US_MD
2020-03-18,85,1,28,1,US_MD
2020-03-19,108,1,23,0,US_MD
2020-03-20,150,2,42,1,US_MD
2020-03-21,195,3,45,1,US_MD
2020-03-22,245,3,50,0,US_MD
2020-03-23,290,3,45,0,US_MD
2020-03-24,349,4,59,1,US_MD
2020-03-25,423,4,74,0,US_MD
2020-03-26,581,4,158,0,US_MD
2020-03-27,790,5,209,1,US_MD
2020-03-28,1066,10,276,5,US_MD
2020-03-29,1244,11,178,1,US_MD
2020-03-30,1415,15,171,4,US_MD
2020-03-31,1662,18,247,3,US_MD
2020-04-01,1985,33,323,15,US_MD
2020-04-02,2331,36,346,3,US_MD
2020-04-03,2758,42,427,6,US_MD
2020-04-04,3125,54,367,12,US_MD
2020-04-05,3609,68,484,14,US_MD
2020-04-06,4045,92,436,24,US_MD
2020-04-07,4371,104,326,12,US_MD
2020-04-08,5529,124,1158,20,US_MD
2020-04-09,6185,139,656,15,US_MD
2020-04-10,6968,172,783,33,US_MD
2020-04-11,7694,207,726,35,US_MD
2020-04-12,8225,236,531,29,US_MD
2020-04-13,8936,262,711,26,US_MD
2020-04-14,9472,302,536,40,US_MD
2020-04-15,10096,413,624,111,US_MD
2020-04-16,10851,459,755,46,US_MD
2020-04-17,11641,494,790,35,US_MD
2020-04-18,12379,534,738,40,US_MD
2020-04-19,12892,548,513,14,US_MD
2020-04-20,13750,582,858,34,US_MD
2020-04-21,14261,652,511,70,US_MD
2020-04-22,14842,698,581,46,US_MD
2020-04-23,15805,748,963,50,US_MD
2020-04-24,16693,798,888,50,US_MD
2020-04-25,17844,875,1151,77,US_MD
2020-04-26,18664,910,820,35,US_MD
2020-04-27,19574,945,910,35,US_MD
2020-04-28,20200,1016,626,71,US_MD
2020-04-29,20942,1078,742,62,US_MD
2020-04-30,21825,1139,883,61,US_MD
2020-05-01,23566,1192,1741,53,US_MD
2020-05-02,24568,1251,1002,59,US_MD
2020-05-03,25561,1281,993,30,US_MD
2020-05-04,26509,1317,948,36,US_MD
2020-05-05,27217,1390,708,73,US_MD
2020-05-06,28263,1443,1046,53,US_MD
2020-05-07,29476,1503,1213,60,US_MD
2020-05-08,30592,1560,1116,57,US_MD
2020-05-09,31638,1614,1046,54,US_MD
2020-05-10,32693,1644,1055,30,US_MD
2020-05-11,33483,1683,790,39,US_MD
2020-05-12,34174,1756,691,73,US_MD
2020-05-13,34927,1809,753,53,US_MD
2020-05-14,36021,1866,1094,57,US_MD
2020-05-15,37105,1911,1084,45,US_MD
2020-05-16,38083,1957,978,46,US_MD
2020-05-17,38920,1992,837,35,US_MD
2020-05-18,39882,2023,962,31,US_MD
2020-05-19,41664,2081,1782,58,US_MD
2020-05-20,42442,2123,778,42,US_MD
2020-05-21,43645,2159,1203,36,US_MD
2020-05-22,44539,2207,894,48,US_MD
2020-05-23,45608,2243,1069,36,US_MD
2020-05-24,46919,2277,1311,34,US_MD
2020-05-25,47754,2302,835,25,US_MD
2020-05-26,48290,2333,536,31,US_MD
2020-05-27,49042,2392,752,59,US_MD
2020-05-28,50334,2428,1292,36,US_MD
2020-05-29,51631,2466,1297,38,US_MD
2020-05-30,52662,2509,1031,43,US_MD
2020-05-31,53456,2532,794,23,US_MD
2020-06-01,54035,2552,579,20,US_MD
2020-06-02,54831,2597,796,45,US_MD
2020-06-03,55617,2641,786,44,US_MD
2020-06-04,56490,2668,873,27,US_MD
2020-06-05,57407,2702,917,34,US_MD
2020-06-06,58099,2740,692,38,US_MD
2020-06-07,58593,2749,494,9,US_MD
2020-06-08,59024,2776,431,27,US_MD
2020-06-09,59543,2811,519,35,US_MD
2020-06-10,60114,2844,571,33,US_MD
2020-06-11,60823,2875,709,31,US_MD
2020-06-12,61262,2900,439,25,US_MD
2020-06-13,61935,2926,673,26,US_MD
2020-06-14,62328,2939,393,13,US_MD
2020-06-15,62653,2947,325,8,US_MD
2020-06-16,63004,2982,351,35,US_MD
2020-06-17,63565,2996,561,14,US_MD
2020-06-18,63839,3016,274,20,US_MD
2020-06-19,64150,3030,311,14,US_MD
2020-06-20,64565,3052,415,22,US_MD
2020-06-21,64903,3066,338,14,US_MD
2020-06-22,65202,3074,299,8,US_MD
2020-06-23,65602,3092,400,18,US_MD
2020-06-24,65934,3108,332,16,US_MD
2020-06-25,66397,3129,463,21,US_MD
2020-06-26,66704,3142,307,13,US_MD
2020-03-12,1,0,,,US_ME
2020-03-13,2,0,1,0,US_ME
2020-03-14,3,0,1,0,US_ME
2020-03-15,12,0,9,0,US_ME
2020-03-16,17,0,5,0,US_ME
2020-03-17,32,0,15,0,US_ME
2020-03-18,43,0,11,0,US_ME
2020-03-19,52,0,9,0,US_ME
2020-03-20,57,0,5,0,US_ME
2020-03-21,70,0,13,0,US_ME
2020-03-22,89,0,19,0,US_ME
2020-03-23,107,0,18,0,US_ME
2020-03-24,118,0,11,0,US_ME
2020-03-25,142,0,24,0,US_ME
2020-03-26,155,0,13,0,US_ME
2020-03-27,168,1,13,1,US_ME
2020-03-28,211,1,43,0,US_ME
2020-03-29,253,3,42,2,US_ME
2020-03-30,275,3,22,0,US_ME
2020-03-31,303,5,28,2,US_ME
2020-04-01,344,7,41,2,US_ME
2020-04-02,376,7,32,0,US_ME
2020-04-03,432,9,56,2,US_ME
2020-04-04,456,10,24,1,US_ME
2020-04-05,470,10,14,0,US_ME
2020-04-06,499,10,29,0,US_ME
2020-04-07,519,12,20,2,US_ME
2020-04-08,537,14,18,2,US_ME
2020-04-09,560,16,23,2,US_ME
2020-04-10,586,17,26,1,US_ME
2020-04-11,616,19,30,2,US_ME
2020-04-12,633,19,17,0,US_ME
2020-04-13,698,19,65,0,US_ME
2020-04-14,734,20,36,1,US_ME
2020-04-15,770,24,36,4,US_ME
2020-04-16,796,27,26,3,US_ME
2020-04-17,827,29,31,2,US_ME
2020-04-18,847,32,20,3,US_ME
2020-04-19,867,34,20,2,US_ME
2020-04-20,875,35,8,1,US_ME
2020-04-21,888,36,13,1,US_ME
2020-04-22,907,39,19,3,US_ME
2020-04-23,937,44,30,5,US_ME
2020-04-24,965,47,28,3,US_ME
2020-04-25,990,50,25,3,US_ME
2020-04-26,1015,50,25,0,US_ME
2020-04-27,1023,51,8,1,US_ME
2020-04-28,1040,51,17,0,US_ME
2020-04-29,1056,52,16,1,US_ME
2020-04-30,1095,53,39,1,US_ME
2020-05-01,1123,55,28,2,US_ME
2020-05-02,1152,56,29,1,US_ME
2020-05-03,1185,57,33,1,US_ME
2020-05-04,1205,57,20,0,US_ME
2020-05-05,1226,61,21,4,US_ME
2020-05-06,1254,62,28,1,US_ME
2020-05-07,1330,62,76,0,US_ME
2020-05-08,1374,63,44,1,US_ME
2020-05-09,1408,64,34,1,US_ME
2020-05-10,1436,64,28,0,US_ME
2020-05-11,1462,65,26,1,US_ME
2020-05-12,1477,65,15,0,US_ME
2020-05-13,1515,66,38,1,US_ME
2020-05-14,1565,69,50,3,US_ME
2020-05-15,1603,69,38,0,US_ME
2020-05-16,1648,70,45,1,US_ME
2020-05-17,1687,70,39,0,US_ME
2020-05-18,1713,71,26,1,US_ME
2020-05-19,1741,73,28,2,US_ME
2020-05-20,1819,73,78,0,US_ME
2020-05-21,1877,73,58,0,US_ME
2020-05-22,1948,75,71,2,US_ME
2020-05-23,2013,77,65,2,US_ME
2020-05-24,2055,78,42,1,US_ME
2020-05-25,2074,78,19,0,US_ME
2020-05-26,2109,79,35,1,US_ME
2020-05-27,2137,81,28,2,US_ME
2020-05-28,2189,84,52,3,US_ME
2020-05-29,2226,85,37,1,US_ME
2020-05-30,2282,89,56,4,US_ME
2020-05-31,2325,89,43,0,US_ME
2020-06-01,2349,89,24,0,US_ME
2020-06-02,2377,94,28,5,US_ME
2020-06-03,2418,95,41,1,US_ME
2020-06-04,2446,95,28,0,US_ME
2020-06-05,2482,98,36,3,US_ME
2020-06-06,2524,98,42,0,US_ME
2020-06-07,2570,99,46,1,US_ME
2020-06-08,2588,99,18,0,US_ME
2020-06-09,2606,100,18,1,US_ME
2020-06-10,2637,100,31,0,US_ME
2020-06-11,2667,100,30,0,US_ME
2020-06-12,2721,100,54,0,US_ME
2020-06-13,2757,100,36,0,US_ME
2020-06-14,2793,100,36,0,US_ME
2020-06-15,2810,101,17,1,US_ME
2020-06-16,2819,101,9,0,US_ME
2020-06-17,2836,102,17,1,US_ME
2020-06-18,2878,102,42,0,US_ME
2020-06-19,2913,102,35,0,US_ME
2020-06-20,2938,102,25,0,US_ME
2020-06-21,2957,102,19,0,US_ME
2020-06-22,2971,102,14,0,US_ME
2020-06-23,2994,102,23,0,US_ME
2020-06-24,3017,103,23,1,US_ME
2020-06-25,3070,103,53,0,US_ME
2020-06-26,3102,103,32,0,US_ME
2020-03-10,2,0,,,US_MI
2020-03-11,2,0,0,0,US_MI
2020-03-12,12,0,10,0,US_MI
2020-03-13,25,0,13,0,US_MI
2020-03-14,33,0,8,0,US_MI
2020-03-15,53,0,20,0,US_MI
2020-03-16,54,0,1,0,US_MI
2020-03-17,65,0,11,0,US_MI
2020-03-18,80,1,15,1,US_MI
2020-03-19,334,3,254,2,US_MI
2020-03-20,548,4,214,1,US_MI
2020-03-21,787,6,239,2,US_MI
2020-03-22,1033,9,246,3,US_MI
2020-03-23,1324,16,291,7,US_MI
2020-03-24,1791,24,467,8,US_MI
2020-03-25,2293,43,502,19,US_MI
2020-03-26,2877,63,584,20,US_MI
2020-03-27,3655,93,778,30,US_MI
2020-03-28,4634,112,979,19,US_MI
2020-03-29,5486,132,852,20,US_MI
2020-03-30,6508,197,1022,65,US_MI
2020-03-31,7629,264,1121,67,US_MI
2020-04-01,9292,336,1663,72,US_MI
2020-04-02,10791,417,1499,81,US_MI
2020-04-03,12669,478,1878,61,US_MI
2020-04-04,14225,541,1556,63,US_MI
2020-04-05,15633,617,1408,76,US_MI
2020-04-06,17129,727,1496,110,US_MI
2020-04-07,18851,845,1722,118,US_MI
2020-04-08,20220,959,1369,114,US_MI
2020-04-09,21375,1076,1155,117,US_MI
2020-04-10,22646,1280,1271,204,US_MI
2020-04-11,23855,1395,1209,115,US_MI
2020-04-12,24496,1488,641,93,US_MI
2020-04-13,25490,1603,994,115,US_MI
2020-04-14,26845,1767,1355,164,US_MI
2020-04-15,27894,1920,1049,153,US_MI
2020-04-16,29120,2092,1226,172,US_MI
2020-04-17,29954,2227,834,135,US_MI
2020-04-18,30718,2307,764,80,US_MI
2020-04-19,31349,2389,631,82,US_MI
2020-04-20,31929,2466,580,77,US_MI
2020-04-21,32936,2698,1007,232,US_MI
2020-04-22,33973,2813,1037,115,US_MI
2020-04-23,35253,2977,1280,164,US_MI
2020-04-24,36628,3084,1375,107,US_MI
2020-04-25,37302,3273,674,189,US_MI
2020-04-26,38003,3314,701,41,US_MI
2020-04-27,38457,3406,454,92,US_MI
2020-04-28,39469,3566,1012,160,US_MI
2020-04-29,40443,3670,974,104,US_MI
2020-04-30,41348,3788,905,118,US_MI
2020-05-01,42348,3866,1000,78,US_MI
2020-05-02,43191,4020,843,154,US_MI
2020-05-03,43803,4049,612,29,US_MI
2020-05-04,43996,4135,193,86,US_MI
2020-05-05,44391,4179,395,44,US_MI
2020-05-06,45079,4250,688,71,US_MI
2020-05-07,45643,4343,564,93,US_MI
2020-05-08,46319,4393,676,50,US_MI
2020-05-09,46735,4526,416,133,US_MI
2020-05-10,47116,4551,381,25,US_MI
2020-05-11,47526,4584,410,33,US_MI
2020-05-12,47946,4674,420,90,US_MI
2020-05-13,48307,4714,361,40,US_MI
2020-05-14,49489,4787,1182,73,US_MI
2020-05-15,49982,4825,493,38,US_MI
2020-05-16,50416,4880,434,55,US_MI
2020-05-17,51054,4891,638,11,US_MI
2020-05-18,51853,4915,799,24,US_MI
2020-05-19,52337,5017,484,102,US_MI
2020-05-20,52988,5060,651,43,US_MI
2020-05-21,53468,5129,480,69,US_MI
2020-05-22,53865,5158,397,29,US_MI
2020-05-23,54304,5223,439,65,US_MI
2020-05-24,54616,5228,312,5,US_MI
2020-05-25,54816,5240,200,12,US_MI
2020-05-26,55040,5266,224,26,US_MI
2020-05-27,55544,5334,504,68,US_MI
2020-05-28,55944,5372,400,38,US_MI
2020-05-29,56589,5406,645,34,US_MI
2020-05-30,56848,5463,259,57,US_MI
2020-05-31,57355,5491,507,28,US_MI
2020-06-01,58435,5525,1080,34,US_MI
2020-06-02,58680,5562,245,37,US_MI
2020-06-03,58990,5579,310,17,US_MI
2020-06-04,59215,5604,225,25,US_MI
2020-06-05,63744,5854,4529,250,US_MI
2020-06-06,64196,5894,452,40,US_MI
2020-06-07,64615,5898,419,4,US_MI
2020-06-08,64911,5916,296,18,US_MI
2020-06-09,65190,5946,279,30,US_MI
2020-06-10,65377,5958,187,12,US_MI
2020-06-11,65627,5985,250,27,US_MI
2020-06-12,65881,5994,254,9,US_MI
2020-06-13,66024,6017,143,23,US_MI
2020-06-14,66246,6020,222,3,US_MI
2020-06-15,66302,6025,56,5,US_MI
2020-06-16,66466,6039,164,14,US_MI
2020-06-17,66694,6041,228,2,US_MI
2020-06-18,66980,6064,286,23,US_MI
2020-06-19,67300,6071,320,7,US_MI
2020-06-20,67721,6091,421,20,US_MI
2020-06-21,67873,6094,152,3,US_MI
2020-06-22,68144,6101,271,7,US_MI
2020-06-23,68373,6113,229,12,US_MI
2020-06-24,68711,6118,338,5,US_MI
2020-06-25,69159,6137,448,19,US_MI
2020-06-26,69473,6138,314,1,US_MI
2020-03-06,1,0,,,US_MN
2020-03-07,1,0,0,0,US_MN
2020-03-08,2,0,1,0,US_MN
2020-03-09,2,0,0,0,US_MN
2020-03-10,3,0,1,0,US_MN
2020-03-11,5,0,2,0,US_MN
2020-03-12,9,0,4,0,US_MN
2020-03-13,14,0,5,0,US_MN
2020-03-14,21,0,7,0,US_MN
2020-03-15,35,0,14,0,US_MN
2020-03-16,54,0,19,0,US_MN
2020-03-17,60,0,6,0,US_MN
2020-03-18,77,0,17,0,US_MN
2020-03-19,89,0,12,0,US_MN
2020-03-20,115,0,26,0,US_MN
2020-03-21,138,1,23,1,US_MN
2020-03-22,171,1,33,0,US_MN
2020-03-23,235,1,64,0,US_MN
2020-03-24,264,1,29,0,US_MN
2020-03-25,289,1,25,0,US_MN
2020-03-26,346,2,57,1,US_MN
2020-03-27,398,4,52,2,US_MN
2020-03-28,442,5,44,1,US_MN
2020-03-29,504,9,62,4,US_MN
2020-03-30,576,10,72,1,US_MN
2020-03-31,629,12,53,2,US_MN
2020-04-01,689,17,60,5,US_MN
2020-04-02,742,18,53,1,US_MN
2020-04-03,789,22,47,4,US_MN
2020-04-04,865,24,76,2,US_MN
2020-04-05,935,29,70,5,US_MN
2020-04-06,986,30,51,1,US_MN
2020-04-07,1069,34,83,4,US_MN
2020-04-08,1154,39,85,5,US_MN
2020-04-09,1242,50,88,11,US_MN
2020-04-10,1335,57,93,7,US_MN
2020-04-11,1427,64,92,7,US_MN
2020-04-12,1621,70,194,6,US_MN
2020-04-13,1650,70,29,0,US_MN
2020-04-14,1695,79,45,9,US_MN
2020-04-15,1809,87,114,8,US_MN
2020-04-16,1912,94,103,7,US_MN
2020-04-17,2071,111,159,17,US_MN
2020-04-18,2213,121,142,10,US_MN
2020-04-19,2356,134,143,13,US_MN
2020-04-20,2470,143,114,9,US_MN
2020-04-21,2567,160,97,17,US_MN
2020-04-22,2721,179,154,19,US_MN
2020-04-23,2942,200,221,21,US_MN
2020-04-24,3185,221,243,21,US_MN
2020-04-25,3446,244,261,23,US_MN
2020-04-26,3602,272,156,28,US_MN
2020-04-27,3816,286,214,14,US_MN
2020-04-28,4181,301,365,15,US_MN
2020-04-29,4644,319,463,18,US_MN
2020-04-30,5136,343,492,24,US_MN
2020-05-01,5730,371,594,28,US_MN
2020-05-02,6228,395,498,24,US_MN
2020-05-03,6663,419,435,24,US_MN
2020-05-04,7234,428,571,9,US_MN
2020-05-05,7851,455,617,27,US_MN
2020-05-06,8579,485,728,30,US_MN
2020-05-07,9364,508,785,23,US_MN
2020-05-08,10087,534,723,26,US_MN
2020-05-09,10789,558,702,24,US_MN
2020-05-10,11270,578,481,20,US_MN
2020-05-11,11798,591,528,13,US_MN
2020-05-12,12493,614,695,23,US_MN
2020-05-13,12916,638,423,24,US_MN
2020-05-14,13443,672,527,34,US_MN
2020-05-15,14240,692,797,20,US_MN
2020-05-16,14969,709,729,17,US_MN
2020-05-17,15677,731,708,22,US_MN
2020-05-18,16372,740,695,9,US_MN
2020-05-19,17038,757,666,17,US_MN
2020-05-20,17679,786,641,29,US_MN
2020-05-21,18209,818,530,32,US_MN
2020-05-22,19014,851,805,33,US_MN
2020-05-23,19854,861,840,10,US_MN
2020-05-24,20582,878,728,17,US_MN
2020-05-25,21324,890,742,12,US_MN
2020-05-26,21969,908,645,18,US_MN
2020-05-27,22474,942,505,34,US_MN
2020-05-28,22957,977,483,35,US_MN
2020-05-29,23541,1006,584,29,US_MN
2020-05-30,24200,1036,659,30,US_MN
2020-05-31,24860,1050,660,14,US_MN
2020-06-01,25218,1060,358,10,US_MN
2020-06-02,25518,1082,300,22,US_MN
2020-06-03,25881,1097,363,15,US_MN
2020-06-04,26284,1126,403,29,US_MN
2020-06-05,26991,1159,707,33,US_MN
2020-06-06,27512,1181,521,22,US_MN
2020-06-07,27897,1197,385,16,US_MN
2020-06-08,28235,1208,338,11,US_MN
2020-06-09,28534,1228,299,20,US_MN
2020-06-10,28900,1267,366,39,US_MN
2020-06-11,29347,1280,447,13,US_MN
2020-06-12,29826,1305,479,25,US_MN
2020-06-13,30203,1314,377,9,US_MN
2020-06-14,30502,1329,299,15,US_MN
2020-06-15,30724,1335,222,6,US_MN
2020-06-16,30913,1344,189,9,US_MN
2020-06-17,31328,1357,415,13,US_MN
2020-06-18,31707,1376,379,19,US_MN
2020-06-19,32063,1393,356,17,US_MN
2020-06-20,32499,1404,436,11,US_MN
2020-06-21,32952,1412,453,8,US_MN
2020-06-22,33259,1416,307,4,US_MN
2020-06-23,33501,1425,242,9,US_MN
2020-06-24,33798,1432,297,7,US_MN
2020-06-25,34158,1441,360,9,US_MN
2020-06-26,34651,1446,493,5,US_MN
2020-03-07,1,0,,,US_MO
2020-03-08,1,0,0,0,US_MO
2020-03-09,1,0,0,0,US_MO
2020-03-10,1,0,0,0,US_MO
2020-03-11,1,0,0,0,US_MO
2020-03-12,2,0,1,0,US_MO
2020-03-13,4,0,2,0,US_MO
2020-03-14,5,0,1,0,US_MO
2020-03-15,5,0,0,0,US_MO
2020-03-16,9,0,4,0,US_MO
2020-03-17,16,0,7,0,US_MO
2020-03-18,21,1,5,1,US_MO
2020-03-19,35,1,14,0,US_MO
2020-03-20,73,3,38,2,US_MO
2020-03-21,93,3,20,0,US_MO
2020-03-22,130,3,37,0,US_MO
2020-03-23,183,4,53,1,US_MO
2020-03-24,255,5,72,1,US_MO
2020-03-25,384,8,129,3,US_MO
2020-03-26,508,8,124,0,US_MO
2020-03-27,670,9,162,1,US_MO
2020-03-28,837,11,167,2,US_MO
2020-03-29,902,12,65,1,US_MO
2020-03-30,1049,13,147,1,US_MO
2020-03-31,1350,15,301,2,US_MO
2020-04-01,1580,21,230,6,US_MO
2020-04-02,1834,28,254,7,US_MO
2020-04-03,2113,36,279,8,US_MO
2020-04-04,2291,44,178,8,US_MO
2020-04-05,2367,52,76,8,US_MO
