Date,Country,AreaCode,Area,TotalCases
2020-04-27,England,E06000050,Cheshire West and Chester,765
2020-04-27,England,E06000052,Cornwall and Isles of Scilly,484
2020-04-27,England,E06000047,County Durham,1314
2020-04-27,England,E08000026,Coventry,652
2020-04-27,England,E09000008,Croydon,1355
2020-04-27,England,E10000006,Cumbria,1817
2020-04-27,England,E06000005,Darlington,270
2020-04-27,England,E06000015,Derby,488
2020-04-27,England,E10000007,Derbyshire,1268
2020-04-27,England,E10000008,Devon,684
2020-04-27,England,E08000017,Doncaster,473
2020-04-27,England,E06000059,Dorset,307
2020-04-27,England,E08000027,Dudley,722
2020-04-27,England,E09000009,Ealing,1036
2020-04-27,England,E06000011,East Riding of Yorkshire,558
2020-04-27,England,E10000011,East Sussex,546
2020-04-27,England,E09000010,Enfield,828
2020-04-27,England,E10000012,Essex,2561
2020-04-27,England,E08000037,Gateshead,772
2020-04-27,England,E10000013,Gloucestershire,1179
2020-04-27,England,E09000011,Greenwich,625
2020-04-27,England,E09000012,Hackney,606
2020-04-27,England,E06000006,Halton,311
2020-04-27,England,E09000013,Hammersmith and Fulham,604
2020-04-27,England,E10000014,Hampshire,2706
2020-04-27,England,E09000014,Haringey,544
2020-04-27,England,E09000015,Harrow,898
2020-04-27,England,E06000001,Hartlepool,195
2020-04-27,England,E09000016,Havering,632
2020-04-27,England,E06000019,"Herefordshire, County of",289
2020-04-27,England,E10000015,Hertfordshire,2252
2020-04-27,England,E09000017,Hillingdon,713
2020-04-27,England,E09000018,Hounslow,637
2020-04-27,England,E06000046,Isle of Wight,107
2020-04-27,England,E09000019,Islington,417
2020-04-27,England,E09000020,Kensington and Chelsea,456
2020-04-27,England,E10000016,Kent,3483
2020-04-27,England,E06000010,"Kingston upon Hull, City of",427
2020-04-27,England,E09000021,Kingston upon Thames,441
2020-04-27,England,E08000034,Kirklees,547
2020-04-27,England,E08000011,Knowsley,525
2020-04-27,England,E09000022,Lambeth,1125
2020-04-27,England,E10000017,Lancashire,2750
2020-04-27,England,E08000035,Leeds,1358
2020-04-27,England,E06000016,Leicester,638
2020-04-27,England,E10000018,Leicestershire,898
2020-04-27,England,E09000023,Lewisham,902
2020-04-27,England,E10000019,Lincolnshire,819
2020-04-27,England,E08000012,Liverpool,1379
2020-04-27,England,E06000032,Luton,624
2020-04-27,England,E08000003,Manchester,1134
2020-04-27,England,E06000035,Medway,614
2020-04-27,England,E09000024,Merton,641
2020-04-27,England,E06000002,Middlesbrough,528
2020-04-27,England,E06000042,Milton Keynes,448
2020-04-27,England,E08000021,Newcastle upon Tyne,867
2020-04-27,England,E09000025,Newham,938
2020-04-27,England,E10000020,Norfolk,1452
2020-04-27,England,E06000012,North East Lincolnshire,133
2020-04-27,England,E06000013,North Lincolnshire,340
2020-04-27,England,E06000024,North Somerset,220
2020-04-27,England,E08000022,North Tyneside,460
2020-04-27,England,E10000023,North Yorkshire,904
2020-04-27,England,E10000021,Northamptonshire,1023
2020-04-27,England,E06000057,Northumberland,743
2020-04-27,England,E06000018,Nottingham,505
2020-04-27,England,E10000024,Nottinghamshire,1076
2020-04-27,England,E08000004,Oldham,760
2020-04-27,England,E10000025,Oxfordshire,1519
2020-04-27,England,E06000031,Peterborough,232
2020-04-27,England,E06000026,Plymouth,276
2020-04-27,England,E06000044,Portsmouth,282
2020-04-27,England,E06000038,Reading,473
2020-04-27,England,E09000026,Redbridge,666
2020-04-27,England,E06000003,Redcar and Cleveland,304
2020-04-27,England,E09000027,Richmond upon Thames,357
2020-04-27,England,E08000005,Rochdale,566
2020-04-27,England,E08000018,Rotherham,700
2020-04-27,England,E08000006,Salford,747
2020-04-27,England,E08000028,Sandwell,958
2020-04-27,England,E08000014,Sefton,782
2020-04-27,England,E08000019,Sheffield,2122
2020-04-27,England,E06000051,Shropshire,477
2020-04-27,England,E06000039,Slough,378
2020-04-27,England,E08000029,Solihull,560
2020-04-27,England,E10000027,Somerset,476
2020-04-27,England,E06000025,South Gloucestershire,340
2020-04-27,England,E08000023,South Tyneside,530
2020-04-27,England,E06000045,Southampton,448
2020-04-27,England,E06000033,Southend-on-Sea,294
2020-04-27,England,E09000028,Southwark,1178
2020-04-27,England,E08000013,St. Helens,627
2020-04-27,England,E10000028,Staffordshire,1677
2020-04-27,England,E08000007,Stockport,810
2020-04-27,England,E06000004,Stockton-on-Tees,351
2020-04-27,England,E06000021,Stoke-on-Trent,433
2020-04-27,England,E10000029,Suffolk,1056
2020-04-27,England,E08000024,Sunderland,1114
2020-04-27,England,E10000030,Surrey,2537
2020-04-27,England,E09000029,Sutton,665
2020-04-27,England,E06000030,Swindon,349
2020-04-27,England,E08000008,Tameside,457
2020-04-27,England,E06000020,Telford and Wrekin,254
2020-04-27,England,E06000034,Thurrock,275
2020-04-27,England,E06000027,Torbay,200
2020-04-27,England,E09000030,Tower Hamlets,597
2020-04-27,England,E08000009,Trafford,595
2020-04-27,England,E08000036,Wakefield,509
2020-04-27,England,E08000030,Walsall,947
2020-04-27,England,E09000031,Waltham Forest,713
2020-04-27,England,E09000032,Wandsworth,914
2020-04-27,England,E06000007,Warrington,593
2020-04-27,England,E10000031,Warwickshire,1142
2020-04-27,England,E06000037,West Berkshire,314
2020-04-27,England,E10000032,West Sussex,1094
2020-04-27,England,E09000033,Westminster,593
2020-04-27,England,E08000010,Wigan,803
2020-04-27,England,E06000054,Wiltshire,414
2020-04-27,England,E06000040,Windsor and Maidenhead,243
2020-04-27,England,E08000015,Wirral,985
2020-04-27,England,E06000041,Wokingham,371
2020-04-27,England,E08000031,Wolverhampton,799
2020-04-27,England,E10000034,Worcestershire,1122
2020-04-27,England,E06000014,York,270
2020-04-27,Scotland,S08000015,Ayrshire and Arran,721
2020-04-27,Scotland,S08000016,Borders,269
2020-04-27,Scotland,S08000017,Dumfries and Galloway,243
2020-04-27,Scotland,S08000029,Fife,681
2020-04-27,Scotland,S08000019,Forth Valley,680
2020-04-27,Scotland,S08000020,Grampian,771
2020-04-27,Scotland,S08000031,Greater Glasgow and Clyde,2531
2020-04-27,Scotland,S08000022,Highland,228
2020-04-27,Scotland,S08000032,Lanarkshire,1265
2020-04-27,Scotland,S08000024,Lothian,1804
2020-04-27,Scotland,S08000025,Orkney,7
2020-04-27,Scotland,S08000026,Shetland,54
2020-04-27,Scotland,S08000030,Tayside,1261
2020-04-27,Scotland,S08000028,Western Isles,6
2020-04-27,Wales,W11000028,Aneurin Bevan,2085
2020-04-27,Wales,W11000023,Betsi Cadwaladr,1259
2020-04-27,Wales,W11000029,Cardiff and Vale,2183
2020-04-27,Wales,W11000030,Cwm Taf,1735
2020-04-27,Wales,W11000025,Hywel Dda,720
2020-04-27,Wales,,Outside Wales,84
2020-04-27,Wales,W11000024,Powys,170
2020-04-27,Wales,W11000031,Swansea Bay,1532
2020-04-27,Wales,,Unknown,79
2020-04-28,England,E09000002,Barking and Dagenham,454
2020-04-28,England,E09000003,Barnet,1195
2020-04-28,England,E08000016,Barnsley,658
2020-04-28,England,E06000022,Bath and North East Somerset,210
2020-04-28,England,E06000055,Bedford,458
2020-04-28,England,E09000004,Bexley,615
2020-04-28,England,E08000025,Birmingham,2827
2020-04-28,England,E06000008,Blackburn with Darwen,311
2020-04-28,England,E06000009,Blackpool,442
2020-04-28,England,E08000001,Bolton,794
2020-04-28,England,E06000058,"Bournemouth, Christchurch and Poole",407
2020-04-28,England,E06000036,Bracknell Forest,215
2020-04-28,England,E08000032,Bradford,852
2020-04-28,England,E09000005,Brent,1343
2020-04-28,England,E06000043,Brighton and Hove,371
2020-04-28,England,E06000023,"Bristol, City of",604
2020-04-28,England,E09000006,Bromley,1040
2020-04-28,England,E10000002,Buckinghamshire,825
2020-04-28,England,E08000002,Bury,579
2020-04-28,England,E08000033,Calderdale,242
2020-04-28,England,E10000003,Cambridgeshire,764
2020-04-28,England,E09000007,Camden,573
2020-04-28,England,E06000056,Central Bedfordshire,507
2020-04-28,England,E06000049,Cheshire East,856
2020-04-28,England,E06000050,Cheshire West and Chester,799
2020-04-28,England,E06000052,Cornwall and Isles of Scilly,485
2020-04-28,England,E06000047,County Durham,1370
2020-04-28,England,E08000026,Coventry,656
2020-04-28,England,E09000008,Croydon,1373
2020-04-28,England,E10000006,Cumbria,1844
2020-04-28,England,E06000005,Darlington,276
2020-04-28,England,E06000015,Derby,493
2020-04-28,England,E10000007,Derbyshire,1298
2020-04-28,England,E10000008,Devon,693
2020-04-28,England,E08000017,Doncaster,482
2020-04-28,England,E06000059,Dorset,312
2020-04-28,England,E08000027,Dudley,741
2020-04-28,England,E09000009,Ealing,1049
2020-04-28,England,E06000011,East Riding of Yorkshire,581
2020-04-28,England,E10000011,East Sussex,566
2020-04-28,England,E09000010,Enfield,831
2020-04-28,England,E10000012,Essex,2601
2020-04-28,England,E08000037,Gateshead,796
2020-04-28,England,E10000013,Gloucestershire,1202
2020-04-28,England,E09000011,Greenwich,630
2020-04-28,England,E09000012,Hackney,607
2020-04-28,England,E06000006,Halton,315
2020-04-28,England,E09000013,Hammersmith and Fulham,608
2020-04-28,England,E10000014,Hampshire,2751
2020-04-28,England,E09000014,Haringey,547
2020-04-28,England,E09000015,Harrow,906
2020-04-28,England,E06000001,Hartlepool,202
2020-04-28,England,E09000016,Havering,634
2020-04-28,England,E06000019,"Herefordshire, County of",300
2020-04-28,England,E10000015,Hertfordshire,2304
2020-04-28,England,E09000017,Hillingdon,719
2020-04-28,England,E09000018,Hounslow,641
2020-04-28,England,E06000046,Isle of Wight,116
2020-04-28,England,E09000019,Islington,419
2020-04-28,England,E09000020,Kensington and Chelsea,459
2020-04-28,England,E10000016,Kent,3585
2020-04-28,England,E06000010,"Kingston upon Hull, City of",436
2020-04-28,England,E09000021,Kingston upon Thames,443
2020-04-28,England,E08000034,Kirklees,557
2020-04-28,England,E08000011,Knowsley,539
2020-04-28,England,E09000022,Lambeth,1133
2020-04-28,England,E10000017,Lancashire,2799
2020-04-28,England,E08000035,Leeds,1398
2020-04-28,England,E06000016,Leicester,660
2020-04-28,England,E10000018,Leicestershire,923
2020-04-28,England,E09000023,Lewisham,914
2020-04-28,England,E10000019,Lincolnshire,836
2020-04-28,England,E08000012,Liverpool,1400
2020-04-28,England,E06000032,Luton,626
2020-04-28,England,E08000003,Manchester,1157
2020-04-28,England,E06000035,Medway,625
2020-04-28,England,E09000024,Merton,647
2020-04-28,England,E06000002,Middlesbrough,548
2020-04-28,England,E06000042,Milton Keynes,449
2020-04-28,England,E08000021,Newcastle upon Tyne,890
2020-04-28,England,E09000025,Newham,940
2020-04-28,England,E10000020,Norfolk,1510
2020-04-28,England,E06000012,North East Lincolnshire,135
2020-04-28,England,E06000013,North Lincolnshire,353
2020-04-28,England,E06000024,North Somerset,232
2020-04-28,England,E08000022,North Tyneside,463
2020-04-28,England,E10000023,North Yorkshire,933
2020-04-28,England,E10000021,Northamptonshire,1035
2020-04-28,England,E06000057,Northumberland,758
2020-04-28,England,E06000018,Nottingham,512
2020-04-28,England,E10000024,Nottinghamshire,1098
2020-04-28,England,E08000004,Oldham,771
2020-04-28,England,E10000025,Oxfordshire,1534
2020-04-28,England,E06000031,Peterborough,247
2020-04-28,England,E06000026,Plymouth,285
2020-04-28,England,E06000044,Portsmouth,284
2020-04-28,England,E06000038,Reading,486
2020-04-28,England,E09000026,Redbridge,673
2020-04-28,England,E06000003,Redcar and Cleveland,313
2020-04-28,England,E09000027,Richmond upon Thames,360
2020-04-28,England,E08000005,Rochdale,580
2020-04-28,England,E08000018,Rotherham,715
2020-04-28,England,E08000006,Salford,766
2020-04-28,England,E08000028,Sandwell,993
2020-04-28,England,E08000014,Sefton,795
2020-04-28,England,E08000019,Sheffield,2145
2020-04-28,England,E06000051,Shropshire,499
2020-04-28,England,E06000039,Slough,384
2020-04-28,England,E08000029,Solihull,565
2020-04-28,England,E10000027,Somerset,486
2020-04-28,England,E06000025,South Gloucestershire,341
2020-04-28,England,E08000023,South Tyneside,550
2020-04-28,England,E06000045,Southampton,456
2020-04-28,England,E06000033,Southend-on-Sea,295
2020-04-28,England,E09000028,Southwark,1183
2020-04-28,England,E08000013,St. Helens,644
2020-04-28,England,E10000028,Staffordshire,1718
2020-04-28,England,E08000007,Stockport,825
2020-04-28,England,E06000004,Stockton-on-Tees,372
2020-04-28,England,E06000021,Stoke-on-Trent,457
2020-04-28,England,E10000029,Suffolk,1080
2020-04-28,England,E08000024,Sunderland,1135
2020-04-28,England,E10000030,Surrey,2569
2020-04-28,England,E09000029,Sutton,667
2020-04-28,England,E06000030,Swindon,361
2020-04-28,England,E08000008,Tameside,458
2020-04-28,England,E06000020,Telford and Wrekin,261
2020-04-28,England,E06000034,Thurrock,277
2020-04-28,England,E06000027,Torbay,202
2020-04-28,England,E09000030,Tower Hamlets,598
2020-04-28,England,E08000009,Trafford,603
2020-04-28,England,E08000036,Wakefield,519
2020-04-28,England,E08000030,Walsall,975
2020-04-28,England,E09000031,Waltham Forest,715
2020-04-28,England,E09000032,Wandsworth,922
2020-04-28,England,E06000007,Warrington,609
2020-04-28,England,E10000031,Warwickshire,1166
2020-04-28,England,E06000037,West Berkshire,317
2020-04-28,England,E10000032,West Sussex,1126
2020-04-28,England,E09000033,Westminster,598
2020-04-28,England,E08000010,Wigan,830
2020-04-28,England,E06000054,Wiltshire,425
2020-04-28,England,E06000040,Windsor and Maidenhead,250
2020-04-28,England,E08000015,Wirral,1001
2020-04-28,England,E06000041,Wokingham,373
2020-04-28,England,E08000031,Wolverhampton,811
2020-04-28,England,E10000034,Worcestershire,1139
2020-04-28,England,E06000014,York,279
2020-04-28,Scotland,S08000015,Ayrshire and Arran,738
2020-04-28,Scotland,S08000016,Borders,272
2020-04-28,Scotland,S08000017,Dumfries and Galloway,243
2020-04-28,Scotland,S08000029,Fife,692
2020-04-28,Scotland,S08000019,Forth Valley,689
2020-04-28,Scotland,S08000020,Grampian,782
2020-04-28,Scotland,S08000031,Greater Glasgow and Clyde,2604
2020-04-28,Scotland,S08000022,Highland,232
2020-04-28,Scotland,S08000032,Lanarkshire,1297
2020-04-28,Scotland,S08000024,Lothian,1832
2020-04-28,Scotland,S08000025,Orkney,7
2020-04-28,Scotland,S08000026,Shetland,54
2020-04-28,Scotland,S08000030,Tayside,1273
2020-04-28,Scotland,S08000028,Western Isles,6
2020-04-28,Wales,W11000028,Aneurin Bevan,2105
2020-04-28,Wales,W11000023,Betsi Cadwaladr,1292
2020-04-28,Wales,W11000029,Cardiff and Vale,2212
2020-04-28,Wales,W11000030,Cwm Taf,1771
2020-04-28,Wales,W11000025,Hywel Dda,727
2020-04-28,Wales,,Outside Wales,85
2020-04-28,Wales,W11000024,Powys,171
2020-04-28,Wales,W11000031,Swansea Bay,1552
2020-04-28,Wales,,Unknown,80
2020-04-29,England,E09000002,Barking and Dagenham,456
2020-04-29,England,E09000003,Barnet,1207
2020-04-29,England,E08000016,Barnsley,672
2020-04-29,England,E06000022,Bath and North East Somerset,211
2020-04-29,England,E06000055,Bedford,472
2020-04-29,England,E09000004,Bexley,620
2020-04-29,England,E08000025,Birmingham,2871
2020-04-29,England,E06000008,Blackburn with Darwen,321
2020-04-29,England,E06000009,Blackpool,454
2020-04-29,England,E08000001,Bolton,809
2020-04-29,England,E06000058,"Bournemouth, Christchurch and Poole",414
2020-04-29,England,E06000036,Bracknell Forest,218
2020-04-29,England,E08000032,Bradford,902
2020-04-29,England,E09000005,Brent,1352
2020-04-29,England,E06000043,Brighton and Hove,376
2020-04-29,England,E06000023,"Bristol, City of",612
2020-04-29,England,E09000006,Bromley,1070
2020-04-29,England,E10000002,Buckinghamshire,830
2020-04-29,England,E08000002,Bury,586
2020-04-29,England,E08000033,Calderdale,243
2020-04-29,England,E10000003,Cambridgeshire,787
2020-04-29,England,E09000007,Camden,576
2020-04-29,England,E06000056,Central Bedfordshire,514
2020-04-29,England,E06000049,Cheshire East,875
2020-04-29,England,E06000050,Cheshire West and Chester,813
2020-04-29,England,E06000052,Cornwall and Isles of Scilly,498
2020-04-29,England,E06000047,County Durham,1434
2020-04-29,England,E08000026,Coventry,668
2020-04-29,England,E09000008,Croydon,1382
2020-04-29,England,E10000006,Cumbria,1920
2020-04-29,England,E06000005,Darlington,287
2020-04-29,England,E06000015,Derby,502
2020-04-29,England,E10000007,Derbyshire,1320
2020-04-29,England,E10000008,Devon,716
2020-04-29,England,E08000017,Doncaster,511
2020-04-29,England,E06000059,Dorset,317
2020-04-29,England,E08000027,Dudley,766
2020-04-29,England,E09000009,Ealing,1067
2020-04-29,England,E06000011,East Riding of Yorkshire,615
2020-04-29,England,E10000011,East Sussex,579
2020-04-29,England,E09000010,Enfield,837
2020-04-29,England,E10000012,Essex,2649
2020-04-29,England,E08000037,Gateshead,832
2020-04-29,England,E10000013,Gloucestershire,1219
2020-04-29,England,E09000011,Greenwich,637
2020-04-29,England,E09000012,Hackney,611
2020-04-29,England,E06000006,Halton,322
2020-04-29,England,E09000013,Hammersmith and Fulham,615
2020-04-29,England,E10000014,Hampshire,2790
2020-04-29,England,E09000014,Haringey,552
2020-04-29,England,E09000015,Harrow,934
2020-04-29,England,E06000001,Hartlepool,212
2020-04-29,England,E09000016,Havering,636
2020-04-29,England,E06000019,"Herefordshire, County of",302
2020-04-29,England,E10000015,Hertfordshire,2366
2020-04-29,England,E09000017,Hillingdon,724
2020-04-29,England,E09000018,Hounslow,649
2020-04-29,England,E06000046,Isle of Wight,124
2020-04-29,England,E09000019,Islington,421
2020-04-29,England,E10000016,Kent,3673
2020-04-29,England,E06000010,"Kingston upon Hull, City of",471
2020-04-29,England,E09000021,Kingston upon Thames,449
2020-04-29,England,E08000034,Kirklees,568
2020-04-29,England,E08000011,Knowsley,554
2020-04-29,England,E09000022,Lambeth,1140
2020-04-29,England,E10000017,Lancashire,2842
2020-04-29,England,E08000035,Leeds,1433
2020-04-29,England,E06000016,Leicester,673
2020-04-29,England,E10000018,Leicestershire,944
2020-04-29,England,E09000023,Lewisham,918
2020-04-29,England,E10000019,Lincolnshire,850
2020-04-29,England,E08000012,Liverpool,1423
2020-04-29,England,E06000032,Luton,627
2020-04-29,England,E08000003,Manchester,1174
2020-04-29,England,E06000035,Medway,634
2020-04-29,England,E09000024,Merton,651
2020-04-29,England,E06000002,Middlesbrough,551
2020-04-29,England,E06000042,Milton Keynes,464
2020-04-29,England,E08000021,Newcastle upon Tyne,902
2020-04-29,England,E09000025,Newham,945
