datum,kraj_nuts_kod,okres_lau_kod,kumulativni_pocet_nakazenych,kumulativni_pocet_vylecenych,kumulativni_pocet_umrti
2020-06-10,CZ042,CZ0425,39,33,7
2020-06-10,CZ042,CZ0426,61,31,0
2020-06-10,CZ042,CZ0427,83,77,0
2020-06-10,CZ051,CZ0511,7,7,0
2020-06-10,CZ051,CZ0512,82,80,1
2020-06-10,CZ051,CZ0513,73,70,2
2020-06-10,CZ051,CZ0514,39,36,1
2020-06-10,CZ052,CZ0521,67,62,2
2020-06-10,CZ052,CZ0522,23,21,1
2020-06-10,CZ052,CZ0523,66,65,0
2020-06-10,CZ052,CZ0524,17,16,1
2020-06-10,CZ052,CZ0525,25,24,0
2020-06-10,CZ053,CZ0531,77,80,0
2020-06-10,CZ053,CZ0532,145,134,5
2020-06-10,CZ053,CZ0533,36,32,2
2020-06-10,CZ053,CZ0534,26,22,2
2020-06-10,CZ063,CZ0631,95,89,3
2020-06-10,CZ063,CZ0632,14,14,0
2020-06-10,CZ063,CZ0633,2,1,0
2020-06-10,CZ063,CZ0634,33,32,1
2020-06-10,CZ063,CZ0635,40,39,0
2020-06-10,CZ064,CZ0641,32,26,0
2020-06-10,CZ064,CZ0642,230,170,4
2020-06-10,CZ064,CZ0643,80,63,3
2020-06-10,CZ064,CZ0644,117,103,13
2020-06-10,CZ064,CZ0645,15,11,0
2020-06-10,CZ064,CZ0646,36,33,0
2020-06-10,CZ064,CZ0647,74,71,0
2020-06-10,CZ071,CZ0711,10,10,0
2020-06-10,CZ071,CZ0712,617,469,17
2020-06-10,CZ071,CZ0713,81,73,0
2020-06-10,CZ071,CZ0714,51,42,1
2020-06-10,CZ071,CZ0715,50,47,0
2020-06-10,CZ072,CZ0721,35,31,0
2020-06-10,CZ072,CZ0722,142,135,1
2020-06-10,CZ072,CZ0723,48,44,0
2020-06-10,CZ072,CZ0724,143,119,2
2020-06-10,CZ080,CZ0801,26,25,1
2020-06-10,CZ080,CZ0802,298,246,8
2020-06-10,CZ080,CZ0803,602,90,3
2020-06-10,CZ080,CZ0804,100,85,5
2020-06-10,CZ080,CZ0805,204,179,8
2020-06-10,CZ080,CZ0806,516,380,35
2020-06-11,CZ010,CZ0100,2154,1456,97
2020-06-11,CZ020,CZ0201,94,92,1
2020-06-11,CZ020,CZ0202,79,77,1
2020-06-11,CZ020,CZ0203,115,103,6
2020-06-11,CZ020,CZ0204,66,65,1
2020-06-11,CZ020,CZ0205,36,35,0
2020-06-11,CZ020,CZ0206,109,99,2
2020-06-11,CZ020,CZ0207,54,52,1
2020-06-11,CZ020,CZ0208,66,52,1
2020-06-11,CZ020,CZ0209,209,189,4
2020-06-11,CZ020,CZ020A,190,167,4
2020-06-11,CZ020,CZ020B,53,37,2
2020-06-11,CZ020,CZ020C,16,14,0
2020-06-11,CZ031,CZ0311,43,41,0
2020-06-11,CZ031,CZ0312,23,23,0
2020-06-11,CZ031,CZ0313,17,17,0
2020-06-11,CZ031,CZ0314,14,10,0
2020-06-11,CZ031,CZ0315,39,31,5
2020-06-11,CZ031,CZ0316,36,34,1
2020-06-11,CZ031,CZ0317,19,19,0
2020-06-11,CZ032,CZ0321,351,335,8
2020-06-11,CZ032,CZ0322,90,81,0
2020-06-11,CZ032,CZ0323,101,96,3
2020-06-11,CZ032,CZ0324,36,30,5
2020-06-11,CZ032,CZ0325,21,21,0
2020-06-11,CZ032,CZ0326,7,6,0
2020-06-11,CZ032,CZ0327,53,52,1
2020-06-11,CZ041,CZ0411,323,253,35
2020-06-11,CZ041,CZ0412,83,69,3
2020-06-11,CZ041,CZ0413,67,49,0
2020-06-11,CZ042,CZ0421,48,49,0
2020-06-11,CZ042,CZ0422,25,25,1
2020-06-11,CZ042,CZ0423,267,239,11
2020-06-11,CZ042,CZ0424,27,23,3
2020-06-11,CZ042,CZ0425,39,33,7
2020-06-11,CZ042,CZ0426,61,31,0
2020-06-11,CZ042,CZ0427,83,77,0
2020-06-11,CZ051,CZ0511,7,7,0
2020-06-11,CZ051,CZ0512,82,80,1
2020-06-11,CZ051,CZ0513,73,71,2
2020-06-11,CZ051,CZ0514,39,36,1
2020-06-11,CZ052,CZ0521,69,62,2
2020-06-11,CZ052,CZ0522,23,21,1
2020-06-11,CZ052,CZ0523,66,65,0
2020-06-11,CZ052,CZ0524,17,16,1
2020-06-11,CZ052,CZ0525,25,24,0
2020-06-11,CZ053,CZ0531,78,80,0
2020-06-11,CZ053,CZ0532,145,134,5
2020-06-11,CZ053,CZ0533,36,32,2
2020-06-11,CZ053,CZ0534,26,22,2
2020-06-11,CZ063,CZ0631,95,90,3
2020-06-11,CZ063,CZ0632,14,14,0
2020-06-11,CZ063,CZ0633,2,1,0
2020-06-11,CZ063,CZ0634,33,32,1
2020-06-11,CZ063,CZ0635,40,39,0
2020-06-11,CZ064,CZ0641,34,26,0
2020-06-11,CZ064,CZ0642,231,172,4
2020-06-11,CZ064,CZ0643,80,64,3
2020-06-11,CZ064,CZ0644,117,103,13
2020-06-11,CZ064,CZ0645,15,11,0
2020-06-11,CZ064,CZ0646,36,33,0
2020-06-11,CZ064,CZ0647,74,71,0
2020-06-11,CZ071,CZ0711,10,10,0
2020-06-11,CZ071,CZ0712,622,469,17
2020-06-11,CZ071,CZ0713,81,73,0
2020-06-11,CZ071,CZ0714,51,42,1
2020-06-11,CZ071,CZ0715,50,47,0
2020-06-11,CZ072,CZ0721,35,31,0
2020-06-11,CZ072,CZ0722,142,135,1
2020-06-11,CZ072,CZ0723,48,44,0
2020-06-11,CZ072,CZ0724,143,119,2
2020-06-11,CZ080,CZ0801,26,25,1
2020-06-11,CZ080,CZ0802,299,246,8
2020-06-11,CZ080,CZ0803,621,93,3
2020-06-11,CZ080,CZ0804,100,86,5
2020-06-11,CZ080,CZ0805,204,181,8
2020-06-11,CZ080,CZ0806,519,382,35
2020-06-12,CZ010,CZ0100,2172,1462,97
2020-06-12,CZ020,CZ0201,94,92,1
2020-06-12,CZ020,CZ0202,81,77,1
2020-06-12,CZ020,CZ0203,119,103,6
2020-06-12,CZ020,CZ0204,66,65,1
2020-06-12,CZ020,CZ0205,36,35,0
2020-06-12,CZ020,CZ0206,109,99,2
2020-06-12,CZ020,CZ0207,54,52,1
2020-06-12,CZ020,CZ0208,66,53,1
2020-06-12,CZ020,CZ0209,211,189,4
2020-06-12,CZ020,CZ020A,190,167,4
2020-06-12,CZ020,CZ020B,53,37,2
2020-06-12,CZ020,CZ020C,17,14,0
2020-06-12,CZ031,CZ0311,43,41,0
2020-06-12,CZ031,CZ0312,23,23,0
2020-06-12,CZ031,CZ0313,17,17,0
2020-06-12,CZ031,CZ0314,14,10,0
2020-06-12,CZ031,CZ0315,39,31,5
2020-06-12,CZ031,CZ0316,36,34,1
2020-06-12,CZ031,CZ0317,19,19,0
2020-06-12,CZ032,CZ0321,351,339,8
2020-06-12,CZ032,CZ0322,90,81,0
2020-06-12,CZ032,CZ0323,101,96,3
2020-06-12,CZ032,CZ0324,36,30,5
2020-06-12,CZ032,CZ0325,21,21,0
2020-06-12,CZ032,CZ0326,7,6,0
2020-06-12,CZ032,CZ0327,53,52,1
2020-06-12,CZ041,CZ0411,326,256,35
2020-06-12,CZ041,CZ0412,83,69,3
2020-06-12,CZ041,CZ0413,67,49,0
2020-06-12,CZ042,CZ0421,48,49,0
2020-06-12,CZ042,CZ0422,25,25,1
2020-06-12,CZ042,CZ0423,267,239,11
2020-06-12,CZ042,CZ0424,27,23,3
2020-06-12,CZ042,CZ0425,39,33,7
2020-06-12,CZ042,CZ0426,61,31,0
2020-06-12,CZ042,CZ0427,83,77,0
2020-06-12,CZ051,CZ0511,7,7,0
2020-06-12,CZ051,CZ0512,82,80,1
2020-06-12,CZ051,CZ0513,73,71,2
2020-06-12,CZ051,CZ0514,39,36,1
2020-06-12,CZ052,CZ0521,69,62,2
2020-06-12,CZ052,CZ0522,23,21,1
2020-06-12,CZ052,CZ0523,66,65,0
2020-06-12,CZ052,CZ0524,17,16,1
2020-06-12,CZ052,CZ0525,25,24,0
2020-06-12,CZ053,CZ0531,78,80,0
2020-06-12,CZ053,CZ0532,145,134,5
2020-06-12,CZ053,CZ0533,36,32,2
2020-06-12,CZ053,CZ0534,26,22,2
2020-06-12,CZ063,CZ0631,95,90,3
2020-06-12,CZ063,CZ0632,15,14,0
2020-06-12,CZ063,CZ0633,2,1,0
2020-06-12,CZ063,CZ0634,33,32,1
2020-06-12,CZ063,CZ0635,40,39,0
2020-06-12,CZ064,CZ0641,34,26,0
2020-06-12,CZ064,CZ0642,234,173,4
2020-06-12,CZ064,CZ0643,80,64,3
2020-06-12,CZ064,CZ0644,117,103,13
2020-06-12,CZ064,CZ0645,15,12,0
2020-06-12,CZ064,CZ0646,36,33,0
2020-06-12,CZ064,CZ0647,75,71,0
2020-06-12,CZ071,CZ0711,10,10,0
2020-06-12,CZ071,CZ0712,627,469,17
2020-06-12,CZ071,CZ0713,81,73,0
2020-06-12,CZ071,CZ0714,51,42,1
2020-06-12,CZ071,CZ0715,50,47,0
2020-06-12,CZ072,CZ0721,35,32,0
2020-06-12,CZ072,CZ0722,142,135,1
2020-06-12,CZ072,CZ0723,48,44,0
2020-06-12,CZ072,CZ0724,143,119,2
2020-06-12,CZ080,CZ0801,26,25,1
2020-06-12,CZ080,CZ0802,304,255,8
2020-06-12,CZ080,CZ0803,634,95,4
2020-06-12,CZ080,CZ0804,100,87,5
2020-06-12,CZ080,CZ0805,205,182,8
2020-06-12,CZ080,CZ0806,520,384,35
2020-06-13,CZ010,CZ0100,2190,1465,97
2020-06-13,CZ020,CZ0201,94,92,1
2020-06-13,CZ020,CZ0202,81,77,1
2020-06-13,CZ020,CZ0203,120,103,6
2020-06-13,CZ020,CZ0204,66,65,1
2020-06-13,CZ020,CZ0205,36,35,0
2020-06-13,CZ020,CZ0206,109,99,2
2020-06-13,CZ020,CZ0207,54,52,1
2020-06-13,CZ020,CZ0208,66,53,1
2020-06-13,CZ020,CZ0209,218,189,4
2020-06-13,CZ020,CZ020A,191,167,4
2020-06-13,CZ020,CZ020B,53,37,2
2020-06-13,CZ020,CZ020C,17,14,0
2020-06-13,CZ031,CZ0311,43,41,0
2020-06-13,CZ031,CZ0312,23,23,0
2020-06-13,CZ031,CZ0313,17,17,0
2020-06-13,CZ031,CZ0314,14,10,0
2020-06-13,CZ031,CZ0315,39,31,5
2020-06-13,CZ031,CZ0316,36,34,1
2020-06-13,CZ031,CZ0317,19,19,0
2020-06-13,CZ032,CZ0321,351,339,8
2020-06-13,CZ032,CZ0322,90,81,0
2020-06-13,CZ032,CZ0323,101,96,3
2020-06-13,CZ032,CZ0324,36,30,5
2020-06-13,CZ032,CZ0325,21,21,0
2020-06-13,CZ032,CZ0326,7,6,0
2020-06-13,CZ032,CZ0327,53,52,1
2020-06-13,CZ041,CZ0411,328,256,35
2020-06-13,CZ041,CZ0412,83,69,3
2020-06-13,CZ041,CZ0413,68,49,0
2020-06-13,CZ042,CZ0421,48,49,0
2020-06-13,CZ042,CZ0422,25,25,1
2020-06-13,CZ042,CZ0423,267,239,11
2020-06-13,CZ042,CZ0424,27,23,3
2020-06-13,CZ042,CZ0425,39,33,7
2020-06-13,CZ042,CZ0426,61,31,0
2020-06-13,CZ042,CZ0427,83,77,0
2020-06-13,CZ051,CZ0511,7,7,0
2020-06-13,CZ051,CZ0512,82,80,1
2020-06-13,CZ051,CZ0513,73,71,2
2020-06-13,CZ051,CZ0514,39,36,1
2020-06-13,CZ052,CZ0521,69,62,2
2020-06-13,CZ052,CZ0522,23,21,1
2020-06-13,CZ052,CZ0523,66,65,0
2020-06-13,CZ052,CZ0524,17,16,1
2020-06-13,CZ052,CZ0525,25,24,0
2020-06-13,CZ053,CZ0531,78,80,0
2020-06-13,CZ053,CZ0532,145,134,5
2020-06-13,CZ053,CZ0533,36,32,2
2020-06-13,CZ053,CZ0534,26,22,2
2020-06-13,CZ063,CZ0631,95,90,3
2020-06-13,CZ063,CZ0632,15,14,0
2020-06-13,CZ063,CZ0633,2,1,0
2020-06-13,CZ063,CZ0634,33,32,1
2020-06-13,CZ063,CZ0635,40,39,0
2020-06-13,CZ064,CZ0641,34,26,0
2020-06-13,CZ064,CZ0642,237,173,4
2020-06-13,CZ064,CZ0643,82,64,3
2020-06-13,CZ064,CZ0644,117,103,13
2020-06-13,CZ064,CZ0645,15,12,0
2020-06-13,CZ064,CZ0646,36,33,0
2020-06-13,CZ064,CZ0647,76,71,0
2020-06-13,CZ071,CZ0711,10,10,0
2020-06-13,CZ071,CZ0712,627,469,17
2020-06-13,CZ071,CZ0713,81,73,0
2020-06-13,CZ071,CZ0714,51,42,1
2020-06-13,CZ071,CZ0715,50,47,0
2020-06-13,CZ072,CZ0721,35,32,0
2020-06-13,CZ072,CZ0722,142,135,1
2020-06-13,CZ072,CZ0723,48,44,0
2020-06-13,CZ072,CZ0724,143,119,2
2020-06-13,CZ080,CZ0801,26,25,1
2020-06-13,CZ080,CZ0802,305,255,8
2020-06-13,CZ080,CZ0803,640,96,4
2020-06-13,CZ080,CZ0804,102,87,5
2020-06-13,CZ080,CZ0805,205,183,8
2020-06-13,CZ080,CZ0806,520,389,35
2020-06-14,CZ010,CZ0100,2204,1467,97
2020-06-14,CZ020,CZ0201,94,92,1
2020-06-14,CZ020,CZ0202,81,77,1
2020-06-14,CZ020,CZ0203,125,103,6
2020-06-14,CZ020,CZ0204,66,65,1
2020-06-14,CZ020,CZ0205,36,35,0
2020-06-14,CZ020,CZ0206,109,99,2
2020-06-14,CZ020,CZ0207,54,52,1
2020-06-14,CZ020,CZ0208,66,53,1
2020-06-14,CZ020,CZ0209,218,189,4
2020-06-14,CZ020,CZ020A,191,168,4
2020-06-14,CZ020,CZ020B,53,37,2
2020-06-14,CZ020,CZ020C,21,14,0
2020-06-14,CZ031,CZ0311,43,41,0
2020-06-14,CZ031,CZ0312,23,23,0
2020-06-14,CZ031,CZ0313,17,17,0
2020-06-14,CZ031,CZ0314,14,10,0
2020-06-14,CZ031,CZ0315,39,31,5
2020-06-14,CZ031,CZ0316,36,34,1
2020-06-14,CZ031,CZ0317,19,19,0
2020-06-14,CZ032,CZ0321,351,339,8
2020-06-14,CZ032,CZ0322,90,81,0
2020-06-14,CZ032,CZ0323,101,97,3
2020-06-14,CZ032,CZ0324,36,30,5
2020-06-14,CZ032,CZ0325,21,21,0
2020-06-14,CZ032,CZ0326,7,6,0
2020-06-14,CZ032,CZ0327,53,52,1
2020-06-14,CZ041,CZ0411,328,258,35
2020-06-14,CZ041,CZ0412,83,69,3
2020-06-14,CZ041,CZ0413,68,49,0
2020-06-14,CZ042,CZ0421,48,49,0
2020-06-14,CZ042,CZ0422,25,25,1
2020-06-14,CZ042,CZ0423,267,239,11
2020-06-14,CZ042,CZ0424,27,23,3
2020-06-14,CZ042,CZ0425,39,33,7
2020-06-14,CZ042,CZ0426,61,31,0
2020-06-14,CZ042,CZ0427,83,77,0
2020-06-14,CZ051,CZ0511,7,7,0
2020-06-14,CZ051,CZ0512,82,80,1
2020-06-14,CZ051,CZ0513,73,71,2
2020-06-14,CZ051,CZ0514,39,36,1
2020-06-14,CZ052,CZ0521,69,62,2
2020-06-14,CZ052,CZ0522,23,21,1
2020-06-14,CZ052,CZ0523,66,65,0
2020-06-14,CZ052,CZ0524,17,16,1
2020-06-14,CZ052,CZ0525,25,24,0
2020-06-14,CZ053,CZ0531,78,80,0
2020-06-14,CZ053,CZ0532,145,134,5
2020-06-14,CZ053,CZ0533,36,32,2
2020-06-14,CZ053,CZ0534,26,22,2
2020-06-14,CZ063,CZ0631,95,90,3
2020-06-14,CZ063,CZ0632,15,14,0
2020-06-14,CZ063,CZ0633,2,1,0
2020-06-14,CZ063,CZ0634,33,32,1
2020-06-14,CZ063,CZ0635,40,39,0
2020-06-14,CZ064,CZ0641,34,26,0
2020-06-14,CZ064,CZ0642,238,173,4
2020-06-14,CZ064,CZ0643,82,64,3
2020-06-14,CZ064,CZ0644,118,103,13
2020-06-14,CZ064,CZ0645,15,12,0
2020-06-14,CZ064,CZ0646,36,33,0
2020-06-14,CZ064,CZ0647,76,71,0
2020-06-14,CZ071,CZ0711,10,10,0
2020-06-14,CZ071,CZ0712,627,469,17
2020-06-14,CZ071,CZ0713,81,73,0
2020-06-14,CZ071,CZ0714,51,42,1
2020-06-14,CZ071,CZ0715,50,47,0
2020-06-14,CZ072,CZ0721,35,32,0
2020-06-14,CZ072,CZ0722,142,135,1
2020-06-14,CZ072,CZ0723,48,44,0
2020-06-14,CZ072,CZ0724,143,119,2
2020-06-14,CZ080,CZ0801,26,25,1
2020-06-14,CZ080,CZ0802,305,255,8
2020-06-14,CZ080,CZ0803,644,96,5
2020-06-14,CZ080,CZ0804,102,88,5
2020-06-14,CZ080,CZ0805,205,184,8
2020-06-14,CZ080,CZ0806,520,390,35
2020-06-15,CZ010,CZ0100,2215,1474,97
2020-06-15,CZ020,CZ0201,94,92,1
2020-06-15,CZ020,CZ0202,81,77,1
2020-06-15,CZ020,CZ0203,125,103,6
2020-06-15,CZ020,CZ0204,66,65,1
2020-06-15,CZ020,CZ0205,37,35,0
2020-06-15,CZ020,CZ0206,109,99,2
2020-06-15,CZ020,CZ0207,54,52,1
2020-06-15,CZ020,CZ0208,66,54,1
2020-06-15,CZ020,CZ0209,218,190,4
2020-06-15,CZ020,CZ020A,196,168,4
2020-06-15,CZ020,CZ020B,53,37,2
2020-06-15,CZ020,CZ020C,21,14,0
2020-06-15,CZ031,CZ0311,43,41,0
2020-06-15,CZ031,CZ0312,23,23,0
2020-06-15,CZ031,CZ0313,17,17,0
2020-06-15,CZ031,CZ0314,14,10,0
2020-06-15,CZ031,CZ0315,39,31,5
2020-06-15,CZ031,CZ0316,36,34,1
2020-06-15,CZ031,CZ0317,19,19,0
2020-06-15,CZ032,CZ0321,351,339,8
2020-06-15,CZ032,CZ0322,90,83,0
2020-06-15,CZ032,CZ0323,101,97,3
2020-06-15,CZ032,CZ0324,36,30,5
2020-06-15,CZ032,CZ0325,21,21,0
2020-06-15,CZ032,CZ0326,7,6,0
2020-06-15,CZ032,CZ0327,53,52,1
2020-06-15,CZ041,CZ0411,329,259,35
2020-06-15,CZ041,CZ0412,83,69,3
2020-06-15,CZ041,CZ0413,68,49,0
2020-06-15,CZ042,CZ0421,48,49,0
2020-06-15,CZ042,CZ0422,25,25,1
2020-06-15,CZ042,CZ0423,267,239,11
2020-06-15,CZ042,CZ0424,27,23,3
2020-06-15,CZ042,CZ0425,39,33,7
2020-06-15,CZ042,CZ0426,61,31,0
2020-06-15,CZ042,CZ0427,83,77,0
2020-06-15,CZ051,CZ0511,7,7,0
2020-06-15,CZ051,CZ0512,82,80,1
2020-06-15,CZ051,CZ0513,73,71,2
2020-06-15,CZ051,CZ0514,39,36,1
2020-06-15,CZ052,CZ0521,69,62,2
2020-06-15,CZ052,CZ0522,23,21,1
2020-06-15,CZ052,CZ0523,66,65,0
2020-06-15,CZ052,CZ0524,17,16,1
2020-06-15,CZ052,CZ0525,25,24,0
2020-06-15,CZ053,CZ0531,79,80,0
2020-06-15,CZ053,CZ0532,145,134,5
2020-06-15,CZ053,CZ0533,36,32,2
2020-06-15,CZ053,CZ0534,26,22,2
2020-06-15,CZ063,CZ0631,95,90,3
2020-06-15,CZ063,CZ0632,15,14,0
2020-06-15,CZ063,CZ0633,2,1,0
2020-06-15,CZ063,CZ0634,33,32,1
2020-06-15,CZ063,CZ0635,40,39,0
2020-06-15,CZ064,CZ0641,34,26,0
2020-06-15,CZ064,CZ0642,238,176,5
2020-06-15,CZ064,CZ0643,82,64,3
2020-06-15,CZ064,CZ0644,118,103,13
2020-06-15,CZ064,CZ0645,15,12,0
2020-06-15,CZ064,CZ0646,36,33,0
2020-06-15,CZ064,CZ0647,77,71,0
2020-06-15,CZ071,CZ0711,10,10,0
2020-06-15,CZ071,CZ0712,629,469,17
2020-06-15,CZ071,CZ0713,81,73,0
2020-06-15,CZ071,CZ0714,51,42,1
2020-06-15,CZ071,CZ0715,50,47,0
2020-06-15,CZ072,CZ0721,35,32,0
2020-06-15,CZ072,CZ0722,142,135,1
2020-06-15,CZ072,CZ0723,49,44,0
2020-06-15,CZ072,CZ0724,143,119,2
2020-06-15,CZ080,CZ0801,26,25,1
2020-06-15,CZ080,CZ0802,306,255,8
2020-06-15,CZ080,CZ0803,651,97,5
2020-06-15,CZ080,CZ0804,102,88,5
2020-06-15,CZ080,CZ0805,205,184,8
2020-06-15,CZ080,CZ0806,520,392,35
2020-06-16,CZ010,CZ0100,2229,1479,97
2020-06-16,CZ020,CZ0201,94,92,1
2020-06-16,CZ020,CZ0202,83,77,1
2020-06-16,CZ020,CZ0203,125,103,6
2020-06-16,CZ020,CZ0204,66,67,1
2020-06-16,CZ020,CZ0205,37,36,0
2020-06-16,CZ020,CZ0206,109,99,2
2020-06-16,CZ020,CZ0207,54,52,1
2020-06-16,CZ020,CZ0208,68,55,1
2020-06-16,CZ020,CZ0209,221,190,4
2020-06-16,CZ020,CZ020A,197,168,4
2020-06-16,CZ020,CZ020B,53,37,2
2020-06-16,CZ020,CZ020C,21,14,0
2020-06-16,CZ031,CZ0311,43,41,0
2020-06-16,CZ031,CZ0312,23,23,0
2020-06-16,CZ031,CZ0313,17,17,0
2020-06-16,CZ031,CZ0314,14,10,0
2020-06-16,CZ031,CZ0315,39,31,5
2020-06-16,CZ031,CZ0316,36,34,1
2020-06-16,CZ031,CZ0317,19,19,0
2020-06-16,CZ032,CZ0321,352,339,8
2020-06-16,CZ032,CZ0322,90,84,0
2020-06-16,CZ032,CZ0323,101,97,3
2020-06-16,CZ032,CZ0324,36,30,5
2020-06-16,CZ032,CZ0325,21,21,0
2020-06-16,CZ032,CZ0326,7,6,0
2020-06-16,CZ032,CZ0327,53,52,1
2020-06-16,CZ041,CZ0411,329,259,35
2020-06-16,CZ041,CZ0412,83,69,3
2020-06-16,CZ041,CZ0413,68,49,0
2020-06-16,CZ042,CZ0421,48,49,0
2020-06-16,CZ042,CZ0422,25,25,1
2020-06-16,CZ042,CZ0423,268,239,11
2020-06-16,CZ042,CZ0424,27,23,3
2020-06-16,CZ042,CZ0425,39,33,7
2020-06-16,CZ042,CZ0426,61,31,0
2020-06-16,CZ042,CZ0427,83,77,0
2020-06-16,CZ051,CZ0511,7,7,0
2020-06-16,CZ051,CZ0512,82,80,1
2020-06-16,CZ051,CZ0513,74,71,2
2020-06-16,CZ051,CZ0514,39,36,1
2020-06-16,CZ052,CZ0521,69,62,2
2020-06-16,CZ052,CZ0522,23,21,1
2020-06-16,CZ052,CZ0523,66,65,0
2020-06-16,CZ052,CZ0524,17,16,1
2020-06-16,CZ052,CZ0525,25,24,0
2020-06-16,CZ053,CZ0531,79,80,0
2020-06-16,CZ053,CZ0532,145,134,5
2020-06-16,CZ053,CZ0533,36,32,2
2020-06-16,CZ053,CZ0534,26,22,2
2020-06-16,CZ063,CZ0631,95,90,3
2020-06-16,CZ063,CZ0632,15,14,0
2020-06-16,CZ063,CZ0633,2,1,0
2020-06-16,CZ063,CZ0634,33,32,1
2020-06-16,CZ063,CZ0635,40,39,0
2020-06-16,CZ064,CZ0641,34,26,0
2020-06-16,CZ064,CZ0642,239,176,5
2020-06-16,CZ064,CZ0643,84,64,3
2020-06-16,CZ064,CZ0644,119,104,13
2020-06-16,CZ064,CZ0645,15,12,0
2020-06-16,CZ064,CZ0646,38,33,0
2020-06-16,CZ064,CZ0647,77,71,0
2020-06-16,CZ071,CZ0711,10,10,0
2020-06-16,CZ071,CZ0712,634,469,17
2020-06-16,CZ071,CZ0713,81,74,0
2020-06-16,CZ071,CZ0714,51,42,1
2020-06-16,CZ071,CZ0715,50,47,0
2020-06-16,CZ072,CZ0721,35,32,0
2020-06-16,CZ072,CZ0722,142,135,1
2020-06-16,CZ072,CZ0723,49,44,0
2020-06-16,CZ072,CZ0724,143,120,2
2020-06-16,CZ080,CZ0801,26,25,1
2020-06-16,CZ080,CZ0802,307,255,8
2020-06-16,CZ080,CZ0803,663,103,6
2020-06-16,CZ080,CZ0804,103,88,5
2020-06-16,CZ080,CZ0805,205,185,8
2020-06-16,CZ080,CZ0806,521,397,35
2020-06-17,CZ010,CZ0100,2246,1484,97
2020-06-17,CZ020,CZ0201,94,92,1
2020-06-17,CZ020,CZ0202,83,77,1
2020-06-17,CZ020,CZ0203,125,103,6
2020-06-17,CZ020,CZ0204,66,67,1
2020-06-17,CZ020,CZ0205,37,36,0
2020-06-17,CZ020,CZ0206,109,99,2
2020-06-17,CZ020,CZ0207,54,52,1
2020-06-17,CZ020,CZ0208,68,55,1
2020-06-17,CZ020,CZ0209,221,190,4
2020-06-17,CZ020,CZ020A,198,168,4
2020-06-17,CZ020,CZ020B,53,37,2
2020-06-17,CZ020,CZ020C,21,14,0
2020-06-17,CZ031,CZ0311,43,41,0
2020-06-17,CZ031,CZ0312,23,23,0
2020-06-17,CZ031,CZ0313,17,17,0
2020-06-17,CZ031,CZ0314,14,10,0
2020-06-17,CZ031,CZ0315,39,31,5
2020-06-17,CZ031,CZ0316,36,34,1
2020-06-17,CZ031,CZ0317,19,19,0
2020-06-17,CZ032,CZ0321,352,339,8
2020-06-17,CZ032,CZ0322,90,84,0
2020-06-17,CZ032,CZ0323,101,97,3
2020-06-17,CZ032,CZ0324,36,30,5
2020-06-17,CZ032,CZ0325,21,21,0
2020-06-17,CZ032,CZ0326,7,6,0
2020-06-17,CZ032,CZ0327,53,52,1
2020-06-17,CZ041,CZ0411,330,260,35
2020-06-17,CZ041,CZ0412,83,69,3
2020-06-17,CZ041,CZ0413,68,50,0
2020-06-17,CZ042,CZ0421,48,49,0
2020-06-17,CZ042,CZ0422,25,25,1
2020-06-17,CZ042,CZ0423,268,239,11
2020-06-17,CZ042,CZ0424,27,23,3
2020-06-17,CZ042,CZ0425,39,33,7
2020-06-17,CZ042,CZ0426,61,31,0
2020-06-17,CZ042,CZ0427,83,81,0
2020-06-17,CZ051,CZ0511,7,7,0
2020-06-17,CZ051,CZ0512,82,80,1
2020-06-17,CZ051,CZ0513,75,71,2
2020-06-17,CZ051,CZ0514,39,37,1
2020-06-17,CZ052,CZ0521,69,62,2
2020-06-17,CZ052,CZ0522,23,21,1
2020-06-17,CZ052,CZ0523,66,65,0
2020-06-17,CZ052,CZ0524,17,16,1
2020-06-17,CZ052,CZ0525,26,25,0
2020-06-17,CZ053,CZ0531,79,80,0
2020-06-17,CZ053,CZ0532,145,134,5
2020-06-17,CZ053,CZ0533,36,32,2
2020-06-17,CZ053,CZ0534,26,22,2
2020-06-17,CZ063,CZ0631,95,90,3
2020-06-17,CZ063,CZ0632,15,14,0
2020-06-17,CZ063,CZ0633,2,1,0
2020-06-17,CZ063,CZ0634,33,32,1
2020-06-17,CZ063,CZ0635,40,40,0
2020-06-17,CZ064,CZ0641,34,29,0
2020-06-17,CZ064,CZ0642,244,177,5
2020-06-17,CZ064,CZ0643,85,64,3
2020-06-17,CZ064,CZ0644,119,104,13
2020-06-17,CZ064,CZ0645,15,12,0
2020-06-17,CZ064,CZ0646,39,33,0
2020-06-17,CZ064,CZ0647,77,72,0
2020-06-17,CZ071,CZ0711,10,10,0
2020-06-17,CZ071,CZ0712,637,470,18
2020-06-17,CZ071,CZ0713,81,76,0
2020-06-17,CZ071,CZ0714,51,42,1
2020-06-17,CZ071,CZ0715,50,47,0
2020-06-17,CZ072,CZ0721,35,32,0
2020-06-17,CZ072,CZ0722,142,135,1
2020-06-17,CZ072,CZ0723,49,46,0
2020-06-17,CZ072,CZ0724,143,120,2
2020-06-17,CZ080,CZ0801,26,25,1
2020-06-17,CZ080,CZ0802,313,258,8
2020-06-17,CZ080,CZ0803,688,107,6
