dep;jour;incid_hosp;incid_rea;incid_dc;incid_rad
38;2020-04-03;24;5;5;12
38;2020-04-04;22;4;2;16
38;2020-04-05;26;5;2;4
38;2020-04-06;30;5;2;10
38;2020-04-07;19;5;3;9
38;2020-04-08;13;2;5;27
38;2020-04-09;28;8;3;18
38;2020-04-10;27;3;3;11
38;2020-04-11;8;2;4;7
38;2020-04-12;12;2;3;9
38;2020-04-13;11;1;1;3
38;2020-04-14;6;2;4;7
38;2020-04-15;32;8;7;18
38;2020-04-16;14;0;3;18
38;2020-04-17;20;3;1;9
38;2020-04-18;16;1;2;20
38;2020-04-19;7;1;3;5
38;2020-04-20;11;3;6;12
38;2020-04-21;26;3;7;31
38;2020-04-22;18;2;3;12
38;2020-04-23;20;3;5;15
38;2020-04-24;22;3;6;17
38;2020-04-25;3;1;0;5
38;2020-04-26;0;0;1;1
38;2020-04-27;7;0;2;2
38;2020-04-28;13;1;4;22
38;2020-04-29;7;1;1;18
38;2020-04-30;6;1;4;29
38;2020-05-01;7;0;0;7
38;2020-05-02;1;0;0;1
38;2020-05-03;5;0;1;0
38;2020-05-04;10;0;2;5
38;2020-05-05;9;0;3;7
38;2020-05-06;7;1;1;15
38;2020-05-07;7;1;2;9
38;2020-05-08;2;1;0;4
38;2020-05-09;0;0;2;1
38;2020-05-10;0;0;0;0
38;2020-05-11;21;1;3;13
38;2020-05-12;7;1;2;10
38;2020-05-13;5;0;0;3
38;2020-05-14;10;0;1;15
38;2020-05-15;3;2;3;7
38;2020-05-16;0;0;0;10
38;2020-05-17;0;0;0;1
38;2020-05-18;2;1;0;1
38;2020-05-19;5;0;6;10
38;2020-05-20;3;0;0;9
38;2020-05-21;25;0;2;22
38;2020-05-22;2;0;0;3
38;2020-05-23;0;1;2;4
38;2020-05-24;0;0;0;0
38;2020-05-25;5;1;4;8
38;2020-05-26;2;0;1;4
38;2020-05-27;5;2;1;2
38;2020-05-28;1;0;0;7
38;2020-05-29;1;0;1;7
38;2020-05-30;3;0;0;0
38;2020-05-31;0;0;2;4
38;2020-06-01;0;0;0;0
38;2020-06-02;1;1;2;3
39;2020-03-19;1;0;0;0
39;2020-03-20;5;0;0;1
39;2020-03-21;1;0;0;0
39;2020-03-22;2;0;0;0
39;2020-03-23;2;0;0;0
39;2020-03-24;14;1;0;2
39;2020-03-25;5;2;0;0
39;2020-03-26;16;5;0;0
39;2020-03-27;6;3;0;1
39;2020-03-28;4;0;1;9
39;2020-03-29;2;2;0;0
39;2020-03-30;13;0;1;0
39;2020-03-31;11;1;1;6
39;2020-04-01;11;1;1;5
39;2020-04-02;5;2;0;4
39;2020-04-03;16;1;6;7
39;2020-04-04;15;1;3;3
39;2020-04-05;11;0;1;3
39;2020-04-06;3;2;3;0
39;2020-04-07;20;3;1;7
39;2020-04-08;14;1;1;4
39;2020-04-09;18;2;4;8
39;2020-04-10;8;4;1;2
39;2020-04-11;8;0;2;6
39;2020-04-12;6;1;1;0
39;2020-04-13;7;2;1;0
39;2020-04-14;9;1;2;0
39;2020-04-15;14;1;2;10
39;2020-04-16;11;1;2;8
39;2020-04-17;16;2;0;2
39;2020-04-18;9;2;3;11
39;2020-04-19;0;0;0;4
39;2020-04-20;1;0;0;1
39;2020-04-21;1;0;2;15
39;2020-04-22;8;4;1;12
39;2020-04-23;5;1;3;11
39;2020-04-24;3;0;0;2
39;2020-04-25;5;2;0;8
39;2020-04-26;0;0;0;0
39;2020-04-27;2;2;1;2
39;2020-04-28;3;2;0;13
39;2020-04-29;2;0;0;3
39;2020-04-30;10;0;2;4
39;2020-05-01;0;0;0;2
39;2020-05-02;0;0;0;0
39;2020-05-03;0;0;0;0
39;2020-05-04;6;1;2;4
39;2020-05-05;1;1;0;10
39;2020-05-06;1;1;0;1
39;2020-05-07;3;0;1;3
39;2020-05-08;6;0;0;3
39;2020-05-09;1;0;3;10
39;2020-05-10;0;0;0;0
39;2020-05-11;5;2;3;1
39;2020-05-12;0;0;1;3
39;2020-05-13;1;0;0;1
39;2020-05-14;0;0;0;2
39;2020-05-15;1;0;1;4
39;2020-05-16;4;0;1;5
39;2020-05-17;0;0;0;0
39;2020-05-18;0;0;0;1
39;2020-05-19;1;0;0;5
39;2020-05-20;5;0;0;6
39;2020-05-21;1;0;0;1
39;2020-05-22;3;0;1;3
39;2020-05-23;1;0;0;1
39;2020-05-24;0;0;0;0
39;2020-05-25;1;0;0;0
39;2020-05-26;1;0;1;33
39;2020-05-27;0;0;0;3
39;2020-05-28;1;0;1;1
39;2020-05-29;23;0;0;16
39;2020-05-30;0;0;0;2
39;2020-05-31;0;0;0;0
39;2020-06-01;0;0;0;0
39;2020-06-02;0;0;0;3
40;2020-03-19;0;0;0;0
40;2020-03-20;0;0;0;0
40;2020-03-21;0;0;0;0
40;2020-03-22;0;0;0;0
40;2020-03-23;4;0;0;0
40;2020-03-24;0;0;0;0
40;2020-03-25;7;3;0;1
40;2020-03-26;0;1;0;1
40;2020-03-27;2;0;0;0
40;2020-03-28;2;0;0;3
40;2020-03-29;2;0;0;0
40;2020-03-30;6;1;1;1
40;2020-03-31;1;1;0;1
40;2020-04-01;1;1;0;0
40;2020-04-02;4;0;0;3
40;2020-04-03;2;1;0;2
40;2020-04-04;1;1;0;0
40;2020-04-05;1;0;0;1
40;2020-04-06;9;3;3;7
40;2020-04-07;11;0;2;4
40;2020-04-08;4;1;0;1
40;2020-04-09;7;0;2;4
40;2020-04-10;1;0;2;2
40;2020-04-11;0;0;0;0
40;2020-04-12;0;0;1;0
40;2020-04-13;0;0;0;0
40;2020-04-14;4;1;0;1
40;2020-04-15;2;0;0;0
40;2020-04-16;3;0;0;1
40;2020-04-17;3;0;0;1
40;2020-04-18;0;0;0;1
40;2020-04-19;0;0;0;0
40;2020-04-20;1;1;0;3
40;2020-04-21;1;0;0;0
40;2020-04-22;0;0;0;1
40;2020-04-23;1;1;0;2
40;2020-04-24;2;0;0;2
40;2020-04-25;0;0;0;1
40;2020-04-26;0;0;0;0
40;2020-04-27;0;0;0;1
40;2020-04-28;0;0;0;3
40;2020-04-29;0;0;0;3
40;2020-04-30;8;0;0;4
40;2020-05-01;0;0;0;0
40;2020-05-02;0;0;0;0
40;2020-05-03;0;0;0;0
40;2020-05-04;0;0;0;3
40;2020-05-05;0;0;0;1
40;2020-05-06;0;0;0;0
40;2020-05-07;0;0;0;0
40;2020-05-08;0;0;0;0
40;2020-05-09;0;0;0;0
40;2020-05-10;0;0;0;0
40;2020-05-11;0;0;2;0
40;2020-05-12;0;0;0;1
40;2020-05-13;0;0;0;1
40;2020-05-14;0;0;0;0
40;2020-05-15;0;0;0;0
40;2020-05-16;0;0;0;0
40;2020-05-17;0;0;0;0
40;2020-05-18;1;0;0;0
40;2020-05-19;0;0;0;0
40;2020-05-20;0;0;0;3
40;2020-05-21;0;0;0;0
40;2020-05-22;0;0;0;0
40;2020-05-23;0;0;0;0
40;2020-05-24;0;0;0;0
40;2020-05-25;1;1;0;0
40;2020-05-26;0;0;0;0
40;2020-05-27;0;0;0;0
40;2020-05-28;0;0;0;1
40;2020-05-29;0;0;0;1
40;2020-05-30;0;0;0;0
40;2020-05-31;0;0;0;0
40;2020-06-01;0;0;0;0
40;2020-06-02;0;0;0;0
41;2020-03-19;3;0;0;1
41;2020-03-20;3;1;0;0
41;2020-03-21;0;0;0;0
41;2020-03-22;1;0;0;0
41;2020-03-23;4;1;0;1
41;2020-03-24;9;0;0;5
41;2020-03-25;2;1;0;1
41;2020-03-26;6;1;0;1
41;2020-03-27;8;2;0;0
41;2020-03-28;12;0;3;4
41;2020-03-29;2;1;0;0
41;2020-03-30;23;1;1;3
41;2020-03-31;5;5;0;3
41;2020-04-01;17;3;3;1
41;2020-04-02;17;5;0;1
41;2020-04-03;11;0;3;15
41;2020-04-04;4;1;2;2
41;2020-04-05;1;0;0;2
41;2020-04-06;18;2;1;1
41;2020-04-07;11;0;1;6
41;2020-04-08;10;1;2;4
41;2020-04-09;13;5;0;2
41;2020-04-10;4;1;2;10
41;2020-04-11;6;1;3;3
41;2020-04-12;3;0;0;0
41;2020-04-13;4;0;1;1
41;2020-04-14;12;1;3;2
41;2020-04-15;3;2;2;6
41;2020-04-16;7;0;1;4
41;2020-04-17;10;6;1;4
41;2020-04-18;5;0;2;1
41;2020-04-19;1;1;0;0
41;2020-04-20;17;4;4;7
41;2020-04-21;5;0;1;5
41;2020-04-22;7;0;0;7
41;2020-04-23;6;0;0;4
41;2020-04-24;9;2;2;2
41;2020-04-25;7;1;0;3
41;2020-04-26;2;0;0;0
41;2020-04-27;8;0;2;2
41;2020-04-28;2;0;4;9
41;2020-04-29;14;2;0;6
41;2020-04-30;23;1;3;10
41;2020-05-01;4;2;1;2
41;2020-05-02;4;0;1;1
41;2020-05-03;4;1;0;0
41;2020-05-04;1;0;1;6
41;2020-05-05;10;1;1;4
41;2020-05-06;2;0;1;8
41;2020-05-07;9;0;1;4
41;2020-05-08;0;0;1;3
41;2020-05-09;2;0;0;1
41;2020-05-10;4;0;1;0
41;2020-05-11;6;0;0;0
41;2020-05-12;2;0;0;5
41;2020-05-13;4;0;1;9
41;2020-05-14;4;1;0;8
41;2020-05-15;7;2;2;7
41;2020-05-16;0;0;1;1
41;2020-05-17;0;0;0;0
41;2020-05-18;5;1;1;5
41;2020-05-19;2;0;2;5
41;2020-05-20;2;0;0;6
41;2020-05-21;0;0;0;0
41;2020-05-22;0;0;0;0
41;2020-05-23;1;0;1;3
41;2020-05-24;0;0;0;0
41;2020-05-25;2;0;2;2
41;2020-05-26;0;0;0;5
41;2020-05-27;0;0;0;1
41;2020-05-28;1;0;0;10
41;2020-05-29;0;0;0;3
41;2020-05-30;0;0;0;2
41;2020-05-31;0;0;0;0
41;2020-06-01;0;0;0;0
41;2020-06-02;2;0;0;2
42;2020-03-19;32;4;2;5
42;2020-03-20;13;4;1;1
42;2020-03-21;22;2;2;5
42;2020-03-22;30;4;2;2
42;2020-03-23;24;3;2;4
42;2020-03-24;46;3;3;6
42;2020-03-25;59;12;2;3
42;2020-03-26;41;9;3;3
42;2020-03-27;28;3;1;13
42;2020-03-28;69;16;8;3
42;2020-03-29;76;8;6;14
42;2020-03-30;32;11;3;11
42;2020-03-31;40;4;8;7
42;2020-04-01;44;5;13;29
42;2020-04-02;43;9;5;14
42;2020-04-03;57;5;7;33
42;2020-04-04;29;7;1;12
42;2020-04-05;19;1;5;13
42;2020-04-06;39;5;3;13
42;2020-04-07;33;2;11;31
42;2020-04-08;26;5;2;28
42;2020-04-09;33;2;5;25
42;2020-04-10;31;7;6;33
42;2020-04-11;27;1;3;17
42;2020-04-12;43;7;5;16
42;2020-04-13;4;2;1;4
42;2020-04-14;23;3;6;17
42;2020-04-15;41;2;10;31
42;2020-04-16;18;3;6;18
42;2020-04-17;34;0;2;26
42;2020-04-18;12;3;5;24
42;2020-04-19;18;4;1;8
42;2020-04-20;11;4;5;5
42;2020-04-21;22;0;6;26
42;2020-04-22;17;3;10;18
42;2020-04-23;23;1;5;16
42;2020-04-24;10;0;2;12
42;2020-04-25;20;3;5;33
42;2020-04-26;9;1;3;4
42;2020-04-27;11;0;2;5
42;2020-04-28;8;0;7;15
42;2020-04-29;7;1;1;11
42;2020-04-30;14;2;1;18
42;2020-05-01;12;2;2;14
42;2020-05-02;3;1;2;1
42;2020-05-03;4;0;1;1
42;2020-05-04;6;2;3;12
42;2020-05-05;9;1;3;13
42;2020-05-06;5;1;2;16
42;2020-05-07;0;2;1;8
42;2020-05-08;4;0;0;9
42;2020-05-09;2;0;0;4
42;2020-05-10;1;0;1;1
42;2020-05-11;9;0;6;8
42;2020-05-12;20;2;7;10
42;2020-05-13;3;1;0;45
42;2020-05-14;8;1;1;10
42;2020-05-15;2;1;1;5
42;2020-05-16;1;0;1;6
42;2020-05-17;0;0;0;0
42;2020-05-18;0;0;2;3
42;2020-05-19;1;0;5;10
42;2020-05-20;12;0;3;28
42;2020-05-21;1;0;1;2
42;2020-05-22;4;1;3;5
42;2020-05-23;2;0;0;3
42;2020-05-24;2;0;0;0
42;2020-05-25;1;0;1;1
42;2020-05-26;3;0;3;13
42;2020-05-27;2;3;1;6
42;2020-05-28;3;0;0;3
42;2020-05-29;1;0;1;7
42;2020-05-30;0;0;0;0
42;2020-05-31;2;0;0;1
42;2020-06-01;0;0;1;2
42;2020-06-02;1;0;3;15
43;2020-03-19;1;1;0;0
43;2020-03-20;2;1;0;1
43;2020-03-21;2;0;0;0
43;2020-03-22;2;0;0;1
43;2020-03-23;2;1;0;0
43;2020-03-24;2;0;0;1
43;2020-03-25;6;1;0;3
43;2020-03-26;2;2;0;0
43;2020-03-27;3;0;1;1
43;2020-03-28;2;0;1;1
43;2020-03-29;1;0;1;0
43;2020-03-30;3;0;0;1
43;2020-03-31;2;0;0;2
43;2020-04-01;3;0;0;2
43;2020-04-02;2;0;0;2
43;2020-04-03;6;0;0;3
43;2020-04-04;5;1;0;2
43;2020-04-05;4;0;0;2
43;2020-04-06;7;0;0;2
43;2020-04-07;2;1;1;4
43;2020-04-08;5;0;0;6
43;2020-04-09;6;0;0;3
43;2020-04-10;5;0;1;3
43;2020-04-11;6;0;0;0
43;2020-04-12;2;0;0;0
43;2020-04-13;1;0;1;1
43;2020-04-14;2;0;0;5
43;2020-04-15;2;0;0;2
43;2020-04-16;1;0;0;4
43;2020-04-17;7;0;0;2
43;2020-04-18;14;0;0;4
43;2020-04-19;14;0;0;0
43;2020-04-20;0;0;0;0
43;2020-04-21;2;1;1;0
43;2020-04-22;2;0;0;1
43;2020-04-23;4;0;2;3
43;2020-04-24;3;0;0;0
43;2020-04-25;0;0;0;0
43;2020-04-26;0;0;0;0
43;2020-04-27;0;0;0;0
43;2020-04-28;4;0;0;4
43;2020-04-29;1;0;1;3
43;2020-04-30;1;0;1;1
43;2020-05-01;0;0;0;0
43;2020-05-02;0;0;0;0
43;2020-05-03;0;0;0;0
43;2020-05-04;1;0;0;0
43;2020-05-05;2;0;0;1
43;2020-05-06;0;1;0;1
43;2020-05-07;2;1;1;9
43;2020-05-08;1;0;0;0
43;2020-05-09;0;0;0;0
43;2020-05-10;0;0;1;0
43;2020-05-11;0;0;0;0
43;2020-05-12;2;0;0;0
43;2020-05-13;1;0;1;1
43;2020-05-14;1;0;0;4
43;2020-05-15;0;1;0;0
43;2020-05-16;0;0;0;2
43;2020-05-17;0;0;0;0
43;2020-05-18;0;0;0;0
43;2020-05-19;0;0;0;0
43;2020-05-20;0;0;0;1
43;2020-05-21;0;0;0;0
43;2020-05-22;0;0;0;0
43;2020-05-23;0;0;0;0
43;2020-05-24;0;0;0;0
43;2020-05-25;0;0;1;2
43;2020-05-26;0;0;0;0
43;2020-05-27;0;0;0;0
43;2020-05-28;0;0;0;1
43;2020-05-29;1;0;0;1
43;2020-05-30;2;0;0;0
43;2020-05-31;0;0;0;0
43;2020-06-01;0;0;1;0
43;2020-06-02;1;0;1;0
44;2020-03-19;12;4;0;3
44;2020-03-20;5;3;0;1
44;2020-03-21;16;3;0;2
44;2020-03-22;15;4;1;1
44;2020-03-23;4;2;1;0
44;2020-03-24;36;4;3;9
44;2020-03-25;18;4;1;4
44;2020-03-26;7;6;2;2
44;2020-03-27;38;7;3;4
44;2020-03-28;33;8;7;8
44;2020-03-29;18;2;4;0
44;2020-03-30;16;3;5;12
44;2020-03-31;22;9;3;18
44;2020-04-01;45;2;5;10
44;2020-04-02;27;7;2;11
44;2020-04-03;30;6;5;19
44;2020-04-04;42;3;2;14
44;2020-04-05;17;3;0;12
44;2020-04-06;16;3;2;5
44;2020-04-07;30;2;4;22
44;2020-04-08;21;4;3;19
44;2020-04-09;36;3;3;20
44;2020-04-10;35;6;4;19
44;2020-04-11;19;0;2;20
44;2020-04-12;18;3;2;6
44;2020-04-13;13;1;7;3
44;2020-04-14;10;0;6;8
44;2020-04-15;18;1;6;15
44;2020-04-16;12;1;3;14
44;2020-04-17;16;1;2;9
44;2020-04-18;10;0;4;14
44;2020-04-19;7;0;3;2
44;2020-04-20;4;0;3;5
44;2020-04-21;14;1;3;11
44;2020-04-22;12;1;4;20
44;2020-04-23;11;0;1;7
44;2020-04-24;7;0;4;14
44;2020-04-25;12;0;1;8
44;2020-04-26;4;0;4;5
44;2020-04-27;12;0;3;15
44;2020-04-28;6;0;2;11
44;2020-04-29;9;2;3;13
44;2020-04-30;5;0;1;12
44;2020-05-01;8;0;1;11
44;2020-05-02;3;1;2;2
44;2020-05-03;5;1;1;3
44;2020-05-04;3;0;0;3
44;2020-05-05;8;2;2;13
44;2020-05-06;6;0;1;9
44;2020-05-07;2;1;2;5
44;2020-05-08;5;1;3;5
44;2020-05-09;1;0;0;9
44;2020-05-10;1;0;0;2
44;2020-05-11;3;0;0;5
44;2020-05-12;1;0;1;7
44;2020-05-13;1;0;0;7
44;2020-05-14;8;0;2;16
44;2020-05-15;2;0;2;8
44;2020-05-16;1;0;0;4
44;2020-05-17;1;0;0;0
44;2020-05-18;0;0;1;5
44;2020-05-19;4;0;0;6
44;2020-05-20;0;0;1;5
44;2020-05-21;2;0;0;1
44;2020-05-22;1;1;0;1
44;2020-05-23;2;0;0;1
44;2020-05-24;6;1;1;0
44;2020-05-25;4;2;0;3
44;2020-05-26;5;1;0;10
44;2020-05-27;1;0;0;6
44;2020-05-28;3;1;0;6
44;2020-05-29;2;0;0;1
44;2020-05-30;6;0;0;3
44;2020-05-31;5;0;2;5
44;2020-06-01;1;0;0;2
44;2020-06-02;2;1;1;8
45;2020-03-19;12;3;0;2
45;2020-03-20;11;1;0;0
45;2020-03-21;6;2;1;1
45;2020-03-22;10;6;0;4
45;2020-03-23;11;4;1;4
45;2020-03-24;0;0;0;0
45;2020-03-25;20;5;0;5
45;2020-03-26;18;8;2;5
45;2020-03-27;8;1;1;2
45;2020-03-28;26;5;2;3
45;2020-03-29;34;9;2;3
45;2020-03-30;34;4;3;6
45;2020-03-31;18;7;2;3
45;2020-04-01;33;12;1;8
45;2020-04-02;32;8;2;12
45;2020-04-03;38;14;4;11
45;2020-04-04;32;3;1;21
45;2020-04-05;18;2;2;12
45;2020-04-06;26;7;2;10
45;2020-04-07;24;5;2;18
45;2020-04-08;32;10;1;16
45;2020-04-09;28;5;4;18
45;2020-04-10;30;6;2;22
45;2020-04-11;31;1;5;17
45;2020-04-12;18;1;1;8
45;2020-04-13;21;8;1;12
45;2020-04-14;16;5;3;8
45;2020-04-15;22;5;4;24
45;2020-04-16;23;1;1;28
45;2020-04-17;12;6;0;14
45;2020-04-18;13;4;4;16
45;2020-04-19;12;4;2;5
45;2020-04-20;5;0;2;4
45;2020-04-21;10;0;1;15
45;2020-04-22;16;4;3;8
45;2020-04-23;12;3;0;11
45;2020-04-24;6;3;2;4
45;2020-04-25;5;2;1;8
45;2020-04-26;1;1;2;1
45;2020-04-27;10;3;1;3
45;2020-04-28;12;4;2;17
45;2020-04-29;3;1;3;12
45;2020-04-30;14;3;0;8
45;2020-05-01;14;1;1;5
45;2020-05-02;2;0;0;1
45;2020-05-03;4;2;1;1
45;2020-05-04;5;0;1;5
45;2020-05-05;15;2;0;18
45;2020-05-06;3;0;3;16
45;2020-05-07;3;1;1;10
45;2020-05-08;4;0;2;14
45;2020-05-09;1;0;0;1
45;2020-05-10;0;0;0;0
45;2020-05-11;4;2;1;3
45;2020-05-12;3;2;1;9
45;2020-05-13;1;1;1;6
45;2020-05-14;2;2;2;8
45;2020-05-15;4;0;1;8
45;2020-05-16;0;0;2;7
45;2020-05-17;0;0;0;2
45;2020-05-18;0;0;0;3
45;2020-05-19;2;1;1;6
45;2020-05-20;2;1;1;4
45;2020-05-21;0;0;1;6
45;2020-05-22;0;0;0;2
45;2020-05-23;1;1;1;2
45;2020-05-24;0;0;0;0
45;2020-05-25;4;0;0;0
45;2020-05-26;0;0;1;10
45;2020-05-27;0;0;0;1
45;2020-05-28;1;0;0;7
45;2020-05-29;1;0;3;3
45;2020-05-30;0;0;0;0
45;2020-05-31;0;0;0;1
45;2020-06-01;0;0;0;0
45;2020-06-02;0;0;0;2
46;2020-03-19;1;0;0;1
46;2020-03-20;0;0;0;0
46;2020-03-21;4;0;0;3
46;2020-03-22;0;0;0;0
46;2020-03-23;0;0;0;0
46;2020-03-24;0;0;0;0
46;2020-03-25;1;1;0;0
46;2020-03-26;1;0;0;1
46;2020-03-27;0;0;0;0
46;2020-03-28;1;1;0;0
46;2020-03-29;4;1;0;2
46;2020-03-30;0;0;0;0
46;2020-03-31;0;0;0;0
46;2020-04-01;12;1;0;6
46;2020-04-02;5;3;0;1
46;2020-04-03;9;0;0;3
46;2020-04-04;0;0;0;2
46;2020-04-05;0;0;0;3
46;2020-04-06;9;1;0;8
46;2020-04-07;7;0;0;7
46;2020-04-08;5;1;1;6
46;2020-04-09;7;0;0;4
46;2020-04-10;5;0;1;6
46;2020-04-11;6;2;0;4
46;2020-04-12;0;0;0;0
46;2020-04-13;0;0;0;0
46;2020-04-14;7;0;2;0
46;2020-04-15;3;0;2;3
46;2020-04-16;2;0;0;1
46;2020-04-17;9;0;1;8
46;2020-04-18;26;0;0;26
46;2020-04-19;4;0;1;2
46;2020-04-20;17;1;3;13
46;2020-04-21;10;2;2;5
46;2020-04-22;3;0;1;3
46;2020-04-23;1;0;0;3
46;2020-04-24;10;0;1;10
46;2020-04-25;0;0;0;0
46;2020-04-26;0;0;0;0
46;2020-04-27;1;0;1;2
46;2020-04-28;3;0;1;5
46;2020-04-29;0;0;0;3
46;2020-04-30;1;0;0;4
46;2020-05-01;3;0;0;0
46;2020-05-02;8;0;9;0
46;2020-05-03;0;0;0;0
46;2020-05-04;0;0;0;0
46;2020-05-05;0;0;0;3
46;2020-05-06;2;0;1;1
46;2020-05-07;1;0;0;0
46;2020-05-08;1;0;0;0
46;2020-05-09;0;0;0;0
46;2020-05-10;0;0;0;0
46;2020-05-11;1;0;0;1
46;2020-05-12;0;0;0;0
46;2020-05-13;2;0;0;3
46;2020-05-14;0;0;0;0
46;2020-05-15;0;0;0;2
46;2020-05-16;0;0;0;0
46;2020-05-17;0;0;0;0
46;2020-05-18;2;1;0;0
46;2020-05-19;0;0;0;0
46;2020-05-20;0;0;0;0
46;2020-05-21;0;0;1;2
46;2020-05-22;0;0;1;0
46;2020-05-23;0;0;0;1
46;2020-05-24;2;0;0;0
46;2020-05-25;0;0;0;0
46;2020-05-26;0;0;0;0
46;2020-05-27;0;0;0;0
46;2020-05-28;2;0;0;1
46;2020-05-29;0;0;0;0
46;2020-05-30;0;0;0;0
46;2020-05-31;1;0;0;1
46;2020-06-01;1;0;0;0
46;2020-06-02;0;0;0;1
47;2020-03-19;0;0;0;0
47;2020-03-20;0;0;0;0
47;2020-03-21;3;0;0;0
47;2020-03-22;2;1;0;0
47;2020-03-23;5;2;1;0
47;2020-03-24;3;0;1;1
47;2020-03-25;3;0;0;1
47;2020-03-26;2;2;2;1
47;2020-03-27;2;2;0;1
47;2020-03-28;8;3;0;0
47;2020-03-29;2;0;0;0
47;2020-03-30;3;1;0;2
47;2020-03-31;0;0;0;2
47;2020-04-01;4;0;0;0
47;2020-04-02;1;1;0;0
47;2020-04-03;2;0;0;3
47;2020-04-04;1;0;0;1
47;2020-04-05;2;0;0;0
47;2020-04-06;0;0;0;0
47;2020-04-07;2;0;0;3
47;2020-04-08;0;0;0;1
47;2020-04-09;1;0;1;0
47;2020-04-10;0;0;0;1
47;2020-04-11;0;0;0;0
47;2020-04-12;3;0;0;1
47;2020-04-13;0;0;0;0
47;2020-04-14;3;0;0;1
47;2020-04-15;3;0;0;6
47;2020-04-16;3;0;0;3
47;2020-04-17;5;0;1;3
47;2020-04-18;3;0;0;1
47;2020-04-19;3;0;0;1
47;2020-04-20;0;0;0;0
47;2020-04-21;2;0;0;0
47;2020-04-22;1;0;0;0
47;2020-04-23;0;0;0;0
47;2020-04-24;0;0;0;3
47;2020-04-25;0;0;0;2
47;2020-04-26;1;1;0;0
47;2020-04-27;1;0;0;0
47;2020-04-28;0;0;0;1
47;2020-04-29;3;0;0;3
47;2020-04-30;1;0;2;1
47;2020-05-01;0;0;0;0
47;2020-05-02;0;0;0;0
47;2020-05-03;0;0;0;0
47;2020-05-04;0;0;1;0
47;2020-05-05;0;0;0;1
47;2020-05-06;3;0;0;2
47;2020-05-07;3;0;0;6
47;2020-05-08;0;0;0;5
47;2020-05-09;0;0;0;0
47;2020-05-10;1;0;0;0
47;2020-05-11;2;0;0;0
47;2020-05-12;0;0;0;0
47;2020-05-13;0;0;0;0
47;2020-05-14;0;0;0;1
47;2020-05-15;1;0;0;0
47;2020-05-16;1;0;1;1
47;2020-05-17;0;0;0;0
47;2020-05-18;0;0;0;0
47;2020-05-19;0;0;0;1
47;2020-05-20;0;0;0;2
47;2020-05-21;0;0;0;0
47;2020-05-22;0;0;0;1
47;2020-05-23;0;0;0;1
47;2020-05-24;1;0;0;0
47;2020-05-25;2;0;0;0
47;2020-05-26;0;0;0;1
47;2020-05-27;0;0;0;0
47;2020-05-28;1;0;0;0
47;2020-05-29;0;0;0;1
47;2020-05-30;0;0;0;2
47;2020-05-31;0;0;0;0
47;2020-06-01;0;0;0;0
47;2020-06-02;0;0;0;0
48;2020-03-19;0;0;0;0
48;2020-03-20;0;0;0;0
48;2020-03-21;0;0;0;0
48;2020-03-22;2;0;0;1
48;2020-03-23;2;0;0;0
48;2020-03-24;4;2;0;1
48;2020-03-25;1;0;0;0
48;2020-03-26;0;0;0;1
48;2020-03-27;0;0;0;0
48;2020-03-28;2;0;0;1
48;2020-03-29;1;0;0;0
48;2020-03-30;1;0;0;2
48;2020-03-31;0;0;0;1
48;2020-04-01;2;0;0;0
48;2020-04-02;1;0;0;1
48;2020-04-03;0;0;0;0
48;2020-04-04;0;0;0;1
48;2020-04-05;0;0;0;0
48;2020-04-06;0;0;0;0
48;2020-04-07;0;0;0;2
48;2020-04-08;0;0;0;0
48;2020-04-09;0;0;0;0
48;2020-04-10;0;0;0;1
48;2020-04-11;0;0;0;0
48;2020-04-12;0;0;0;0
48;2020-04-13;0;0;0;0
48;2020-04-14;0;0;0;0
48;2020-04-15;0;0;0;0
48;2020-04-16;0;0;0;1
48;2020-04-17;0;0;0;0
48;2020-04-18;0;0;0;0
48;2020-04-19;0;0;0;0
48;2020-04-20;0;0;0;0
48;2020-04-21;0;0;0;0
48;2020-04-22;0;0;0;1
48;2020-04-23;0;0;0;0
48;2020-04-24;0;0;0;2
48;2020-04-25;0;0;0;0
48;2020-04-26;0;0;0;0
48;2020-04-27;0;0;0;0
48;2020-04-28;0;0;0;1
48;2020-04-29;0;0;1;0
48;2020-04-30;0;0;0;0
48;2020-05-01;3;0;0;3
48;2020-05-02;0;0;0;0
48;2020-05-03;1;0;0;0
48;2020-05-04;0;0;0;0
48;2020-05-05;0;0;0;0
48;2020-05-06;0;0;0;0
48;2020-05-07;0;0;0;0
48;2020-05-08;0;0;0;2
48;2020-05-09;0;0;0;0
48;2020-05-10;0;0;0;0
48;2020-05-11;0;0;0;0
48;2020-05-12;0;0;0;0
48;2020-05-13;2;0;0;1
48;2020-05-14;0;0;0;0
48;2020-05-15;0;0;0;1
48;2020-05-16;0;0;0;0
48;2020-05-17;0;0;0;0
48;2020-05-18;0;0;0;0
48;2020-05-19;0;0;0;0
48;2020-05-20;1;0;0;1
48;2020-05-21;0;0;0;0
48;2020-05-22;0;0;0;0
48;2020-05-23;0;0;0;0
48;2020-05-24;0;0;0;0
48;2020-05-25;1;0;0;0
48;2020-05-26;0;0;0;0
48;2020-05-27;0;0;0;0
48;2020-05-28;0;0;0;1
48;2020-05-29;0;0;0;0
48;2020-05-30;0;0;0;0
48;2020-05-31;0;0;0;0
48;2020-06-01;0;0;0;0
48;2020-06-02;0;0;0;0
