pruid,prname,prnameFR,date,numconf,numprob,numdeaths,numtotal,numtested,numrecover,percentrecover,ratetested,numtoday,percentoday,ratetotal,ratedeaths,deathstoday,percentdeath,testedtoday,recoveredtoday,percentactive
47,Saskatchewan,Saskatchewan,13-05-2020,577,0,6,577,35189,385,66.72,29962,4,0.70,49.13,0.511,0,1.04,388,11,32.24
46,Manitoba,Manitoba,13-05-2020,279,11,7,290,31416,251,86.55,22940,0,0.00,21.18,0.511,0,2.41,617,0,11.03
35,Ontario,Ontario,13-05-2020,21236,0,1765,21236,459524,15845,74.61,31547,329,1.57,145.79,12.117,40,8.31,14642,454,17.07
24,Quebec,Québec,13-05-2020,39931,0,3220,39931,296528,10470,26.22,34947,706,1.80,470.61,37.949,89,8.06,5640,414,65.72
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,13-05-2020,261,0,3,261,10149,247,94.64,19460,0,0.00,50.04,0.575,0,1.15,106,0,4.21
13,New Brunswick,Nouveau-Brunswick,13-05-2020,120,0,0,120,17765,118,98.33,22869,0,0.00,15.45,0.000,0,0.00,426,0,1.67
12,Nova Scotia,Nouvelle-Écosse,13-05-2020,1024,0,51,1024,35811,870,84.96,36866,4,0.39,105.42,5.250,3,4.98,381,6,10.06
11,Prince Edward Island,Île-du-Prince-Édouard,13-05-2020,27,0,0,27,4199,27,100.00,26754,0,0.00,17.20,0.000,0,0.00,170,0,0.00
60,Yukon,Yukon,13-05-2020,11,0,0,11,1106,11,100.00,27072,0,0.00,26.93,0.000,0,0.00,12,0,0.00
61,Northwest Territories,Territoires du Nord-Ouest,13-05-2020,5,0,0,5,1817,5,100.00,40535,0,0.00,11.15,0.000,0,0.00,0,0,0.00
62,Nunavut,Nunavut,13-05-2020,0,0,0,0,608,0,N/A,15678,0,0.00,0.00,0.000,0,,4,0,
99,Repatriated travellers,Voyageurs rapatriés,13-05-2020,13,0,,13,76,,,,0,0.00,,,,,0,,
1,Canada,Canada,13-05-2020,72267,11,5304,72278,1172872,35164,48.65,31202,1121,1.58,192.28,14.110,135,7.34,27304,1122,44.01
59,British Columbia,Colombie-Britannique,14-05-2020,2392,0,135,2392,98747,1885,78.80,19472,16,0.67,47.17,2.662,3,5.64,1687,26,15.55
48,Alberta,Alberta,14-05-2020,6457,0,121,6457,185545,5205,80.61,42446,50,0.78,147.71,2.768,1,1.87,3921,129,17.52
47,Saskatchewan,Saskatchewan,14-05-2020,582,0,6,582,35664,398,68.38,30366,5,0.87,49.55,0.511,0,1.03,475,13,30.58
46,Manitoba,Manitoba,14-05-2020,278,11,7,289,31742,252,87.20,23178,-1,-0.34,21.10,0.511,0,2.42,326,1,10.38
35,Ontario,Ontario,14-05-2020,21581,0,1798,21581,476383,16204,75.08,32704,345,1.62,148.15,12.343,33,8.33,16859,359,16.58
24,Quebec,Québec,14-05-2020,40724,0,3351,40724,302929,10829,26.59,35702,793,1.99,479.95,39.493,131,8.23,6401,359,65.18
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,14-05-2020,261,0,3,261,10275,248,95.02,19701,0,0.00,50.04,0.575,0,1.15,126,1,3.83
13,New Brunswick,Nouveau-Brunswick,14-05-2020,120,0,0,120,18172,118,98.33,23393,0,0.00,15.45,0.000,0,0.00,407,0,1.67
12,Nova Scotia,Nouvelle-Écosse,14-05-2020,1026,0,51,1026,36192,909,88.60,37258,2,0.20,105.62,5.250,0,4.97,381,39,6.43
11,Prince Edward Island,Île-du-Prince-Édouard,14-05-2020,27,0,0,27,4306,27,100.00,27436,0,0.00,17.20,0.000,0,0.00,107,0,0.00
60,Yukon,Yukon,14-05-2020,11,0,0,11,1112,11,100.00,27219,0,0.00,26.93,0.000,0,0.00,6,0,0.00
61,Northwest Territories,Territoires du Nord-Ouest,14-05-2020,5,0,0,5,1828,5,100.00,40780,0,0.00,11.15,0.000,0,0.00,11,0,0.00
62,Nunavut,Nunavut,14-05-2020,0,0,0,0,617,0,N/A,15910,0,0.00,0.00,0.000,0,,9,0,
99,Repatriated travellers,Voyageurs rapatriés,14-05-2020,13,0,,13,76,,,,0,0.00,,,,,0,,
1,Canada,Canada,14-05-2020,73477,11,5472,73488,1203588,36091,49.11,32019,1210,1.67,195.50,14.557,168,7.45,30716,927,43.44
59,British Columbia,Colombie-Britannique,15-05-2020,2407,0,140,2407,100289,1908,79.27,19776,15,0.63,47.46,2.761,5,5.82,1542,23,14.91
48,Alberta,Alberta,15-05-2020,6515,0,125,6515,189225,5317,81.61,43288,58,0.90,149.04,2.860,4,1.92,3680,112,16.47
47,Saskatchewan,Saskatchewan,15-05-2020,590,0,6,590,36086,408,69.15,30726,8,1.37,50.24,0.511,0,1.02,422,10,29.83
46,Manitoba,Manitoba,15-05-2020,278,11,7,289,32492,254,87.89,23726,0,0.00,21.10,0.511,0,2.42,750,2,9.69
35,Ontario,Ontario,15-05-2020,21922,0,1825,21922,494136,16641,75.91,33923,341,1.58,150.50,12.529,27,8.32,17753,437,15.76
24,Quebec,Québec,15-05-2020,41420,0,3401,41420,310868,11039,26.65,36638,696,1.71,488.16,40.083,50,8.21,7939,210,65.14
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,15-05-2020,260,0,3,260,10343,248,95.38,19832,-1,-0.38,49.85,0.575,0,1.15,68,0,3.46
13,New Brunswick,Nouveau-Brunswick,15-05-2020,120,0,0,120,18587,119,99.17,23927,0,0.00,15.45,0.000,0,0.00,415,1,0.83
12,Nova Scotia,Nouvelle-Écosse,15-05-2020,1034,0,55,1034,36587,918,88.78,37664,8,0.78,106.44,5.662,4,5.32,395,9,5.90
11,Prince Edward Island,Île-du-Prince-Édouard,15-05-2020,27,0,0,27,4469,27,100.00,28475,0,0.00,17.20,0.000,0,0.00,163,0,0.00
60,Yukon,Yukon,15-05-2020,11,0,0,11,1119,11,100.00,27390,0,0.00,26.93,0.000,0,0.00,7,0,0.00
61,Northwest Territories,Territoires du Nord-Ouest,15-05-2020,5,0,0,5,1841,5,100.00,41070,0,0.00,11.15,0.000,0,0.00,13,0,0.00
62,Nunavut,Nunavut,15-05-2020,0,0,0,0,628,0,N/A,16194,0,0.00,0.00,0.000,0,,11,0,
99,Repatriated travellers,Voyageurs rapatriés,15-05-2020,13,0,,13,76,,,,0,0.00,,,,,0,,
1,Canada,Canada,15-05-2020,74602,11,5562,74613,1236746,36895,49.45,32902,1125,1.53,198.50,14.797,90,7.45,33158,804,43.10
59,British Columbia,Colombie-Britannique,16-05-2020,2428,0,141,2428,101886,1932,79.57,20091,21,0.87,47.88,2.780,1,5.81,1597,24,14.62
48,Alberta,Alberta,16-05-2020,6587,0,126,6587,193098,5377,81.63,44174,72,1.11,150.69,2.882,1,1.91,3873,60,16.46
47,Saskatchewan,Saskatchewan,16-05-2020,591,0,6,591,36817,433,73.27,31348,1,0.17,50.32,0.511,0,1.02,731,25,25.72
46,Manitoba,Manitoba,16-05-2020,278,11,7,289,33295,257,88.93,24312,0,0.00,21.10,0.511,0,2.42,803,3,8.65
35,Ontario,Ontario,16-05-2020,22313,0,1858,22313,511323,17020,76.28,35103,391,1.78,153.18,12.755,33,8.33,17187,379,15.39
24,Quebec,Québec,16-05-2020,42183,0,3483,42183,319472,11458,27.16,37652,763,1.84,497.15,41.049,82,8.26,8604,419,64.58
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,16-05-2020,260,0,3,260,10524,249,95.77,20179,0,0.00,49.85,0.575,0,1.15,181,1,3.08
13,New Brunswick,Nouveau-Brunswick,16-05-2020,120,0,0,120,18775,120,100.00,24169,0,0.00,15.45,0.000,0,0.00,188,1,0.00
12,Nova Scotia,Nouvelle-Écosse,16-05-2020,1037,0,55,1037,36916,930,89.68,38003,3,0.29,106.75,5.662,0,5.30,329,12,5.01
11,Prince Edward Island,Île-du-Prince-Édouard,16-05-2020,27,0,0,27,4469,27,100.00,28475,0,0.00,17.20,0.000,0,0.00,0,0,0.00
60,Yukon,Yukon,16-05-2020,11,0,0,11,1124,11,100.00,27513,0,0.00,26.93,0.000,0,0.00,5,0,0.00
61,Northwest Territories,Territoires du Nord-Ouest,16-05-2020,5,0,0,5,1851,5,100.00,41293,0,0.00,11.15,0.000,0,0.00,10,0,0.00
62,Nunavut,Nunavut,16-05-2020,0,0,0,0,628,0,N/A,16194,0,0.00,0.00,0.000,0,,0,0,
99,Repatriated travellers,Voyageurs rapatriés,16-05-2020,13,0,,13,76,,,,0,0.00,,,,,0,,
1,Canada,Canada,16-05-2020,75853,11,5679,75864,1270254,37819,49.85,33793,1251,1.68,201.82,15.108,117,7.49,33508,924,42.66
59,British Columbia,Colombie-Britannique,17-05-2020,2428,0,141,2428,103026,1932,79.57,20315,0,0.00,47.88,2.780,0,5.81,1140,0,14.62
48,Alberta,Alberta,17-05-2020,6644,0,127,6644,196309,5453,82.07,44908,57,0.87,151.99,2.905,1,1.91,3211,76,16.01
47,Saskatchewan,Saskatchewan,17-05-2020,592,0,6,592,37403,444,75.00,31847,1,0.17,50.41,0.511,0,1.01,586,11,23.99
46,Manitoba,Manitoba,17-05-2020,278,11,7,289,34042,257,88.93,24858,0,0.00,21.10,0.511,0,2.42,747,0,8.65
35,Ontario,Ontario,17-05-2020,22653,0,1881,22653,527010,17360,76.63,36179,340,1.52,155.51,12.913,23,8.30,15687,340,15.06
24,Quebec,Québec,17-05-2020,42920,0,3562,42920,327782,11754,27.39,38631,737,1.75,505.84,41.980,79,8.30,8310,296,64.32
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,17-05-2020,260,0,3,260,10622,249,95.77,20367,0,0.00,49.85,0.575,0,1.15,98,0,3.08
13,New Brunswick,Nouveau-Brunswick,17-05-2020,120,0,0,120,19010,120,100.00,24471,0,0.00,15.45,0.000,0,0.00,235,0,0.00
12,Nova Scotia,Nouvelle-Écosse,17-05-2020,1040,0,55,1040,37183,938,90.19,38278,3,0.29,107.06,5.662,0,5.29,267,8,4.52
11,Prince Edward Island,Île-du-Prince-Édouard,17-05-2020,27,0,0,27,4619,27,100.00,29430,0,0.00,17.20,0.000,0,0.00,150,0,0.00
60,Yukon,Yukon,17-05-2020,11,0,0,11,1124,11,100.00,27513,0,0.00,26.93,0.000,0,0.00,0,0,0.00
61,Northwest Territories,Territoires du Nord-Ouest,17-05-2020,5,0,0,5,1865,5,100.00,41605,0,0.00,11.15,0.000,0,0.00,14,0,0.00
62,Nunavut,Nunavut,17-05-2020,0,0,0,0,658,0,N/A,16968,0,0.00,0.00,0.000,0,,30,0,
99,Repatriated travellers,Voyageurs rapatriés,17-05-2020,13,0,,13,76,,,,0,0.00,,,,,0,,
1,Canada,Canada,17-05-2020,76991,11,5782,77002,1300729,38550,50.06,34604,1138,1.50,204.85,15.382,103,7.51,30475,731,42.43
59,British Columbia,Colombie-Britannique,18-05-2020,2444,0,143,2444,105078,1966,80.44,20720,16,0.66,48.19,2.820,2,5.85,2052,34,13.71
48,Alberta,Alberta,18-05-2020,6683,0,128,6683,199237,5519,82.58,45578,39,0.59,152.88,2.928,1,1.92,2928,66,15.50
47,Saskatchewan,Saskatchewan,18-05-2020,592,0,6,592,37697,455,76.86,32097,0,0.00,50.41,0.511,0,1.01,294,11,22.13
46,Manitoba,Manitoba,18-05-2020,279,11,7,290,34498,257,88.62,25191,1,0.35,21.18,0.511,0,2.41,456,0,8.97
35,Ontario,Ontario,18-05-2020,22957,0,1904,22957,535866,17638,76.83,36787,304,1.34,157.60,13.071,23,8.29,8856,278,14.88
24,Quebec,Québec,18-05-2020,43627,0,3596,43627,335232,12045,27.61,39509,707,1.65,514.17,42.381,34,8.24,7450,291,64.15
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,18-05-2020,260,0,3,260,10673,249,95.77,20464,0,0.00,49.85,0.575,0,1.15,51,0,3.08
13,New Brunswick,Nouveau-Brunswick,18-05-2020,120,0,0,120,19260,120,100.00,24793,0,0.00,15.45,0.000,0,0.00,250,0,0.00
12,Nova Scotia,Nouvelle-Écosse,18-05-2020,1043,0,55,1043,37406,946,90.70,38508,3,0.29,107.37,5.662,0,5.27,223,8,4.03
11,Prince Edward Island,Île-du-Prince-Édouard,18-05-2020,27,0,0,27,4761,27,100.00,30335,0,0.00,17.20,0.000,0,0.00,142,0,0.00
60,Yukon,Yukon,18-05-2020,11,0,0,11,1124,11,100.00,27513,0,0.00,26.93,0.000,0,0.00,0,0,0.00
61,Northwest Territories,Territoires du Nord-Ouest,18-05-2020,5,0,0,5,1879,5,100.00,41918,0,0.00,11.15,0.000,0,0.00,14,0,0.00
62,Nunavut,Nunavut,18-05-2020,0,0,0,0,660,0,N/A,17019,0,0.00,0.00,0.000,0,,2,0,
99,Repatriated travellers,Voyageurs rapatriés,18-05-2020,13,0,,13,76,,,,0,0.00,,,,,0,,
1,Canada,Canada,18-05-2020,78061,11,5842,78072,1323447,39238,50.26,35208,1070,1.39,207.70,15.542,60,7.48,22718,688,42.26
59,British Columbia,Colombie-Britannique,19-05-2020,2446,0,146,2446,106824,1975,80.74,21064,2,0.08,48.23,2.879,3,5.97,1746,9,13.29
48,Alberta,Alberta,19-05-2020,6716,0,128,6716,201283,5584,83.14,46046,33,0.49,153.64,2.928,0,1.91,2046,65,14.95
47,Saskatchewan,Saskatchewan,19-05-2020,599,0,6,599,38064,470,78.46,32410,7,1.18,51.00,0.511,0,1.00,367,15,20.53
46,Manitoba,Manitoba,19-05-2020,279,11,7,290,34892,257,88.62,25479,0,0.00,21.18,0.511,0,2.41,394,0,8.97
35,Ontario,Ontario,19-05-2020,23384,0,1919,23384,541489,17898,76.54,37173,427,1.86,160.53,13.174,15,8.21,5623,260,15.25
24,Quebec,Québec,19-05-2020,44197,0,3647,44197,341102,12497,28.28,40201,570,1.31,520.89,42.982,51,8.25,5870,452,63.47
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,19-05-2020,260,0,3,260,10744,250,96.15,20600,0,0.00,49.85,0.575,0,1.15,71,1,2.69
13,New Brunswick,Nouveau-Brunswick,19-05-2020,120,0,0,120,19453,120,100.00,25042,0,0.00,15.45,0.000,0,0.00,193,0,0.00
12,Nova Scotia,Nouvelle-Écosse,19-05-2020,1044,0,56,1044,37594,956,91.57,38701,1,0.10,107.47,5.765,1,5.36,188,10,3.07
11,Prince Edward Island,Île-du-Prince-Édouard,19-05-2020,27,0,0,27,4761,27,100.00,30335,0,0.00,17.20,0.000,0,0.00,0,0,0.00
60,Yukon,Yukon,19-05-2020,11,0,0,11,1134,11,100.00,27757,0,0.00,26.93,0.000,0,0.00,10,0,0.00
61,Northwest Territories,Territoires du Nord-Ouest,19-05-2020,5,0,0,5,1890,5,100.00,42163,0,0.00,11.15,0.000,0,0.00,11,0,0.00
62,Nunavut,Nunavut,19-05-2020,0,0,0,0,665,0,N/A,17148,0,0.00,0.00,0.000,0,,5,0,
99,Repatriated travellers,Voyageurs rapatriés,19-05-2020,13,0,,13,76,,,,0,0.00,,,,,0,,
1,Canada,Canada,19-05-2020,79101,11,5912,79112,1339971,40050,50.62,35648,1040,1.33,210.46,15.728,70,7.47,16524,812,41.90
59,British Columbia,Colombie-Britannique,20-05-2020,2467,0,149,2467,107152,2001,81.11,21129,21,0.86,48.65,2.938,3,6.04,328,26,12.85
48,Alberta,Alberta,20-05-2020,6716,0,128,6716,203397,5584,83.14,46530,0,0.00,153.64,2.928,0,1.91,2114,0,14.95
47,Saskatchewan,Saskatchewan,20-05-2020,620,0,6,620,38332,470,75.81,32638,21,3.51,52.79,0.511,0,0.97,268,0,23.23
46,Manitoba,Manitoba,20-05-2020,279,11,7,290,35133,257,88.62,25655,0,0.00,21.18,0.511,0,2.41,241,0,8.97
35,Ontario,Ontario,20-05-2020,23774,0,1962,23774,548629,18190,76.51,37664,390,1.67,163.21,13.469,43,8.25,7140,292,15.24
24,Quebec,Québec,20-05-2020,44775,0,3718,44775,346684,12822,28.64,40859,578,1.31,527.70,43.819,71,8.30,5582,325,63.06
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,20-05-2020,260,0,3,260,10841,250,96.15,20786,0,0.00,49.85,0.575,0,1.15,97,0,2.69
13,New Brunswick,Nouveau-Brunswick,20-05-2020,120,0,0,120,19745,120,100.00,25417,0,0.00,15.45,0.000,0,0.00,292,0,0.00
12,Nova Scotia,Nouvelle-Écosse,20-05-2020,1045,0,57,1045,37932,956,91.48,39049,1,0.10,107.58,5.868,1,5.45,338,0,3.06
11,Prince Edward Island,Île-du-Prince-Édouard,20-05-2020,27,0,0,27,4951,27,100.00,31546,0,0.00,17.20,0.000,0,0.00,190,0,0.00
60,Yukon,Yukon,20-05-2020,11,0,0,11,1141,11,100.00,27929,0,0.00,26.93,0.000,0,0.00,7,0,0.00
61,Northwest Territories,Territoires du Nord-Ouest,20-05-2020,5,0,0,5,1890,5,100.00,42163,0,0.00,11.15,0.000,0,0.00,0,0,0.00
62,Nunavut,Nunavut,20-05-2020,0,0,0,0,676,0,N/A,17432,0,0.00,0.00,0.000,0,,11,0,
99,Repatriated travellers,Voyageurs rapatriés,20-05-2020,13,0,,13,76,,,,0,0.00,,,,,0,,
1,Canada,Canada,20-05-2020,80112,11,6030,80123,1375126,40693,50.79,36583,1011,1.28,213.15,16.042,118,7.53,35155,643,41.69
59,British Columbia,Colombie-Britannique,21-05-2020,2479,0,152,2479,108320,2020,81.48,21359,12,0.49,48.88,2.997,3,6.13,1168,19,12.38
48,Alberta,Alberta,21-05-2020,6768,0,132,6768,205778,5710,84.37,47075,52,0.77,154.83,3.020,4,1.95,2381,126,13.68
47,Saskatchewan,Saskatchewan,21-05-2020,622,0,7,622,38732,509,81.83,32979,2,0.32,52.96,0.596,1,1.13,400,39,17.04
46,Manitoba,Manitoba,21-05-2020,279,11,7,290,35723,265,91.38,26085,0,0.00,21.18,0.511,0,2.41,590,8,6.21
35,Ontario,Ontario,21-05-2020,24187,0,1993,24187,558792,18509,76.52,38361,413,1.74,166.04,13.682,31,8.24,10163,319,15.24
24,Quebec,Québec,21-05-2020,45495,0,3800,45495,354172,13327,29.29,41741,720,1.61,536.18,44.785,82,8.35,7488,505,62.35
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,21-05-2020,260,0,3,260,10967,253,97.31,21028,0,0.00,49.85,0.575,0,1.15,126,3,1.54
13,New Brunswick,Nouveau-Brunswick,21-05-2020,121,0,0,121,20104,120,99.17,25880,1,0.83,15.58,0.000,0,0.00,359,0,0.83
12,Nova Scotia,Nouvelle-Écosse,21-05-2020,1046,0,58,1046,38275,959,91.68,39402,1,0.10,107.68,5.971,1,5.54,343,3,2.77
11,Prince Edward Island,Île-du-Prince-Édouard,21-05-2020,27,0,0,27,5066,27,100.00,32278,0,0.00,17.20,0.000,0,0.00,115,0,0.00
60,Yukon,Yukon,21-05-2020,11,0,0,11,1142,11,100.00,27953,0,0.00,26.93,0.000,0,0.00,1,0,0.00
61,Northwest Territories,Territoires du Nord-Ouest,21-05-2020,5,0,0,5,1899,5,100.00,42364,0,0.00,11.15,0.000,0,0.00,9,0,0.00
62,Nunavut,Nunavut,21-05-2020,0,0,0,0,685,0,N/A,17664,0,0.00,0.00,0.000,0,,9,0,
99,Repatriated travellers,Voyageurs rapatriés,21-05-2020,13,0,,13,76,13,100.00,,0,0.00,,,,,0,13,
1,Canada,Canada,21-05-2020,81313,11,6152,81324,1379731,41728,51.31,36705,1201,1.50,216.35,16.366,122,7.56,4605,1035,41.12
59,British Columbia,Colombie-Britannique,22-05-2020,2507,0,155,2507,109844,2042,81.45,21660,28,1.13,49.43,3.056,3,6.18,1524,22,12.37
48,Alberta,Alberta,22-05-2020,6800,0,134,6800,209412,5801,85.31,47906,32,0.47,155.56,3.065,2,1.97,3634,91,12.72
47,Saskatchewan,Saskatchewan,22-05-2020,627,0,7,627,39072,521,83.09,33268,5,0.80,53.39,0.596,0,1.12,340,12,15.79
46,Manitoba,Manitoba,22-05-2020,281,11,7,292,36590,267,91.44,26718,2,0.69,21.32,0.511,0,2.40,867,2,6.16
35,Ontario,Ontario,22-05-2020,24628,0,2021,24628,569699,18767,76.20,39110,441,1.82,169.07,13.874,28,8.21,10907,258,15.59
24,Quebec,Québec,22-05-2020,46141,0,3865,46141,361628,13819,29.95,42620,646,1.42,543.80,45.551,65,8.38,7456,492,61.67
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,22-05-2020,260,0,3,260,11096,253,97.31,21275,0,0.00,49.85,0.575,0,1.15,129,0,1.54
13,New Brunswick,Nouveau-Brunswick,22-05-2020,121,0,0,121,20309,120,99.17,26144,0,0.00,15.58,0.000,0,0.00,205,0,0.83
12,Nova Scotia,Nouvelle-Écosse,22-05-2020,1048,0,58,1048,38613,961,91.70,39750,2,0.19,107.89,5.971,0,5.53,338,2,2.77
11,Prince Edward Island,Île-du-Prince-Édouard,22-05-2020,27,0,0,27,5201,27,100.00,33139,0,0.00,17.20,0.000,0,0.00,135,0,0.00
60,Yukon,Yukon,22-05-2020,11,0,0,11,1145,11,100.00,28027,0,0.00,26.93,0.000,0,0.00,3,0,0.00
61,Northwest Territories,Territoires du Nord-Ouest,22-05-2020,5,0,0,5,1906,5,100.00,42520,0,0.00,11.15,0.000,0,0.00,7,0,0.00
62,Nunavut,Nunavut,22-05-2020,0,0,0,0,693,0,N/A,17870,0,0.00,0.00,0.000,0,,8,0,
99,Repatriated travellers,Voyageurs rapatriés,22-05-2020,13,0,,13,76,13,100.00,,0,0.00,,,,,0,0,
1,Canada,Canada,22-05-2020,82469,11,6250,82480,1405284,42607,51.66,37385,1156,1.42,219.42,16.627,98,7.58,25553,879,40.77
59,British Columbia,Colombie-Britannique,23-05-2020,2517,0,157,2517,111546,2057,81.72,21995,10,0.40,49.63,3.096,2,6.24,1702,15,12.04
48,Alberta,Alberta,23-05-2020,6818,0,135,6818,212724,5869,86.08,48664,18,0.26,155.97,3.088,1,1.98,3312,68,11.94
47,Saskatchewan,Saskatchewan,23-05-2020,630,0,7,630,39559,535,84.92,33683,3,0.48,53.64,0.596,0,1.11,487,14,13.97
46,Manitoba,Manitoba,23-05-2020,281,11,7,292,37025,268,91.78,27036,0,0.00,21.32,0.511,0,2.40,435,1,5.82
35,Ontario,Ontario,23-05-2020,25040,0,2048,25040,580366,19146,76.46,39842,412,1.67,171.90,14.060,27,8.18,10667,379,15.36
24,Quebec,Québec,23-05-2020,46838,0,3940,46838,370820,14044,29.98,43703,697,1.51,552.01,46.435,75,8.41,9192,225,61.60
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,23-05-2020,260,0,3,260,11207,254,97.69,21488,0,0.00,49.85,0.575,0,1.15,111,1,1.15
13,New Brunswick,Nouveau-Brunswick,23-05-2020,121,0,0,121,20563,120,99.17,26471,0,0.00,15.58,0.000,0,0.00,254,0,0.83
12,Nova Scotia,Nouvelle-Écosse,23-05-2020,1049,0,58,1049,38972,969,92.37,40120,1,0.10,107.99,5.971,0,5.53,359,8,2.10
11,Prince Edward Island,Île-du-Prince-Édouard,23-05-2020,27,0,0,27,5380,27,100.00,34279,0,0.00,17.20,0.000,0,0.00,179,0,0.00
60,Yukon,Yukon,23-05-2020,11,0,0,11,1145,11,100.00,28027,0,0.00,26.93,0.000,0,0.00,0,0,0.00
61,Northwest Territories,Territoires du Nord-Ouest,23-05-2020,5,0,0,5,1906,5,100.00,42520,0,0.00,11.15,0.000,0,0.00,0,0,0.00
62,Nunavut,Nunavut,23-05-2020,0,0,0,0,698,0,N/A,17999,0,0.00,0.00,0.000,0,,5,0,
99,Repatriated travellers,Voyageurs rapatriés,23-05-2020,13,0,,13,76,13,100.00,,0,0.00,,,,,0,0,
1,Canada,Canada,23-05-2020,83610,11,6355,83621,1431987,43318,51.80,38096,1141,1.38,222.46,16.906,105,7.60,26703,711,40.60
59,British Columbia,Colombie-Britannique,24-05-2020,2517,0,157,2517,113159,2057,81.72,22313,0,0.00,49.63,3.096,0,6.24,1613,0,12.04
48,Alberta,Alberta,24-05-2020,6860,0,135,6860,216168,5924,86.36,49451,42,0.62,156.93,3.088,0,1.97,3444,55,11.68
47,Saskatchewan,Saskatchewan,24-05-2020,632,0,7,632,39925,538,85.13,33994,2,0.32,53.81,0.596,0,1.11,366,3,13.77
46,Manitoba,Manitoba,24-05-2020,281,11,7,292,37903,268,91.78,27677,0,0.00,21.32,0.511,0,2.40,878,0,5.82
35,Ontario,Ontario,24-05-2020,25500,0,2073,25500,591377,19477,76.38,40598,460,1.84,175.06,14.231,25,8.13,11011,331,15.49
24,Quebec,Québec,24-05-2020,47411,0,3984,47411,380061,14331,30.23,44792,573,1.22,558.76,46.954,44,8.40,9241,287,61.37
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,24-05-2020,260,0,3,260,11285,254,97.69,21638,0,0.00,49.85,0.575,0,1.15,78,0,1.15
13,New Brunswick,Nouveau-Brunswick,24-05-2020,121,0,0,121,20764,120,99.17,26729,0,0.00,15.58,0.000,0,0.00,201,0,0.83
12,Nova Scotia,Nouvelle-Écosse,24-05-2020,1050,0,58,1050,39330,973,92.67,40488,1,0.10,108.09,5.971,0,5.52,358,4,1.81
11,Prince Edward Island,Île-du-Prince-Édouard,24-05-2020,27,0,0,27,5482,27,100.00,34929,0,0.00,17.20,0.000,0,0.00,102,0,0.00
60,Yukon,Yukon,24-05-2020,11,0,0,11,1145,11,100.00,28027,0,0.00,26.93,0.000,0,0.00,0,0,0.00
61,Northwest Territories,Territoires du Nord-Ouest,24-05-2020,5,0,0,5,1906,5,100.00,42520,0,0.00,11.15,0.000,0,0.00,0,0,0.00
62,Nunavut,Nunavut,24-05-2020,0,0,0,0,707,0,N/A,18231,0,0.00,0.00,0.000,0,,9,0,
99,Repatriated travellers,Voyageurs rapatriés,24-05-2020,13,0,,13,76,13,100.00,,0,0.00,,,,,0,0,
1,Canada,Canada,24-05-2020,84688,11,6424,84699,1459288,43998,51.95,38822,1078,1.29,225.33,17.090,69,7.58,27301,680,40.47
59,British Columbia,Colombie-Britannique,25-05-2020,2530,0,161,2530,114805,2102,83.08,22638,13,0.52,49.89,3.175,4,6.36,1646,45,10.55
48,Alberta,Alberta,25-05-2020,6879,0,138,6879,218740,5979,86.92,50040,19,0.28,157.37,3.157,3,2.01,2572,55,11.08
47,Saskatchewan,Saskatchewan,25-05-2020,634,0,7,634,40304,546,86.12,34317,2,0.32,53.98,0.596,0,1.10,379,8,12.78
46,Manitoba,Manitoba,25-05-2020,281,11,7,292,38072,268,91.78,27801,0,0.00,21.32,0.511,0,2.40,169,0,5.82
35,Ontario,Ontario,25-05-2020,25904,0,2102,25904,599280,19698,76.04,41141,404,1.58,177.83,14.430,29,8.11,7903,221,15.84
24,Quebec,Québec,25-05-2020,47984,0,4069,47984,389618,14654,30.54,45919,573,1.21,565.52,47.955,85,8.48,9557,323,60.98
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,25-05-2020,260,0,3,260,11333,254,97.69,21730,0,0.00,49.85,0.575,0,1.15,48,0,1.15
13,New Brunswick,Nouveau-Brunswick,25-05-2020,121,0,0,121,21032,120,99.17,27074,0,0.00,15.58,0.000,0,0.00,268,0,0.83
12,Nova Scotia,Nouvelle-Écosse,25-05-2020,1051,0,58,1051,39836,974,92.67,41009,1,0.10,108.19,5.971,0,5.52,506,1,1.81
11,Prince Edward Island,Île-du-Prince-Édouard,25-05-2020,27,0,0,27,5553,27,100.00,35381,0,0.00,17.20,0.000,0,0.00,71,0,0.00
60,Yukon,Yukon,25-05-2020,11,0,0,11,1154,11,100.00,28247,0,0.00,26.93,0.000,0,0.00,9,0,0.00
61,Northwest Territories,Territoires du Nord-Ouest,25-05-2020,5,0,0,5,1955,5,100.00,43613,0,0.00,11.15,0.000,0,0.00,49,0,0.00
