reg;cl_age90;jour;hosp;rea;rad;dc
"75";"90";"2020-06-15";27;1;222;103
"76";"0";"2020-06-15";131;18;2809;508
"76";"09";"2020-06-15";0;0;22;0
"76";"19";"2020-06-15";1;0;20;0
"76";"29";"2020-06-15";1;0;97;1
"76";"39";"2020-06-15";0;0;154;1
"76";"49";"2020-06-15";4;1;271;3
"76";"59";"2020-06-15";18;2;430;18
"76";"69";"2020-06-15";23;8;491;59
"76";"79";"2020-06-15";28;2;571;105
"76";"89";"2020-06-15";41;5;479;195
"76";"90";"2020-06-15";15;0;272;126
"84";"0";"2020-06-15";709;39;7495;1720
"84";"09";"2020-06-15";0;0;44;0
"84";"19";"2020-06-15";3;0;48;0
"84";"29";"2020-06-15";1;0;235;1
"84";"39";"2020-06-15";8;0;371;4
"84";"49";"2020-06-15";25;2;533;12
"84";"59";"2020-06-15";60;3;949;46
"84";"69";"2020-06-15";120;13;1201;132
"84";"79";"2020-06-15";203;20;1472;354
"84";"89";"2020-06-15";183;1;1685;711
"84";"90";"2020-06-15";105;0;871;439
"93";"0";"2020-06-15";723;56;5153;925
"93";"09";"2020-06-15";0;0;29;0
"93";"19";"2020-06-15";0;0;44;0
"93";"29";"2020-06-15";5;1;298;1
"93";"39";"2020-06-15";7;0;391;1
"93";"49";"2020-06-15";18;5;526;4
"93";"59";"2020-06-15";49;12;836;36
"93";"69";"2020-06-15";115;16;897;77
"93";"79";"2020-06-15";177;11;863;193
"93";"89";"2020-06-15";210;10;814;381
"93";"90";"2020-06-15";141;1;430;228
"94";"0";"2020-06-15";16;3;242;59
"94";"09";"2020-06-15";0;0;6;0
"94";"19";"2020-06-15";0;0;1;0
"94";"29";"2020-06-15";0;0;14;0
"94";"39";"2020-06-15";0;0;18;0
"94";"49";"2020-06-15";1;0;22;1
"94";"59";"2020-06-15";1;0;36;1
"94";"69";"2020-06-15";4;2;36;3
"94";"79";"2020-06-15";5;1;49;16
"94";"89";"2020-06-15";2;0;42;25
"94";"90";"2020-06-15";3;0;18;13
"01";"0";"2020-06-16";8;0;78;15
"01";"09";"2020-06-16";0;0;0;0
"01";"19";"2020-06-16";0;0;2;0
"01";"29";"2020-06-16";0;0;1;0
"01";"39";"2020-06-16";0;0;4;0
"01";"49";"2020-06-16";1;0;5;0
"01";"59";"2020-06-16";1;0;18;1
"01";"69";"2020-06-16";3;0;19;3
"01";"79";"2020-06-16";2;0;13;6
"01";"89";"2020-06-16";1;0;15;5
"01";"90";"2020-06-16";0;0;0;0
"02";"0";"2020-06-16";9;1;89;14
"02";"09";"2020-06-16";0;0;0;0
"02";"19";"2020-06-16";0;0;0;0
"02";"29";"2020-06-16";0;0;3;0
"02";"39";"2020-06-16";0;0;4;0
"02";"49";"2020-06-16";0;0;12;0
"02";"59";"2020-06-16";5;0;20;1
"02";"69";"2020-06-16";2;1;24;2
"02";"79";"2020-06-16";2;0;18;4
"02";"89";"2020-06-16";0;0;7;5
"02";"90";"2020-06-16";0;0;1;2
"03";"0";"2020-06-16";87;12;157;4
"03";"09";"2020-06-16";4;0;4;0
"03";"19";"2020-06-16";0;0;6;0
"03";"29";"2020-06-16";8;1;26;0
"03";"39";"2020-06-16";19;5;29;0
"03";"49";"2020-06-16";15;1;36;0
"03";"59";"2020-06-16";10;0;18;0
"03";"69";"2020-06-16";16;4;23;0
"03";"79";"2020-06-16";9;0;8;1
"03";"89";"2020-06-16";6;1;5;2
"03";"90";"2020-06-16";0;0;0;1
"04";"0";"2020-06-16";22;3;129;1
"04";"09";"2020-06-16";0;0;1;0
"04";"19";"2020-06-16";2;0;5;0
"04";"29";"2020-06-16";3;0;20;0
"04";"39";"2020-06-16";0;0;14;0
"04";"49";"2020-06-16";5;1;14;0
"04";"59";"2020-06-16";3;2;25;0
"04";"69";"2020-06-16";8;0;24;0
"04";"79";"2020-06-16";1;0;18;0
"04";"89";"2020-06-16";0;0;8;1
"04";"90";"2020-06-16";0;0;0;0
"06";"0";"2020-06-16";40;10;306;25
"06";"09";"2020-06-16";1;1;5;0
"06";"19";"2020-06-16";1;0;15;0
"06";"29";"2020-06-16";3;0;49;0
"06";"39";"2020-06-16";10;2;44;0
"06";"49";"2020-06-16";3;0;46;4
"06";"59";"2020-06-16";8;3;53;4
"06";"69";"2020-06-16";8;3;50;7
"06";"79";"2020-06-16";2;1;21;5
"06";"89";"2020-06-16";3;0;17;4
"06";"90";"2020-06-16";0;0;0;1
"11";"0";"2020-06-16";4710;388;26540;7358
"11";"09";"2020-06-16";16;1;289;2
"11";"19";"2020-06-16";15;5;174;3
"11";"29";"2020-06-16";66;11;788;12
"11";"39";"2020-06-16";124;17;1795;50
"11";"49";"2020-06-16";239;26;2901;138
"11";"59";"2020-06-16";531;84;4458;524
"11";"69";"2020-06-16";810;111;4988;1061
"11";"79";"2020-06-16";1047;104;4479;1709
"11";"89";"2020-06-16";1151;23;4281;2339
"11";"90";"2020-06-16";663;4;2142;1463
"24";"0";"2020-06-16";502;30;1861;528
"24";"09";"2020-06-16";0;0;27;0
"24";"19";"2020-06-16";0;0;15;0
"24";"29";"2020-06-16";2;0;38;1
"24";"39";"2020-06-16";8;1;79;2
"24";"49";"2020-06-16";7;1;150;3
"24";"59";"2020-06-16";30;5;224;14
"24";"69";"2020-06-16";73;8;324;39
"24";"79";"2020-06-16";120;14;338;91
"24";"89";"2020-06-16";164;1;434;205
"24";"90";"2020-06-16";96;0;224;171
"27";"0";"2020-06-16";211;18;3755;1032
"27";"09";"2020-06-16";0;0;23;0
"27";"19";"2020-06-16";0;0;28;0
"27";"29";"2020-06-16";0;0;84;0
"27";"39";"2020-06-16";1;0;160;4
"27";"49";"2020-06-16";4;0;278;5
"27";"59";"2020-06-16";20;3;427;27
"27";"69";"2020-06-16";33;2;621;86
"27";"79";"2020-06-16";54;10;796;211
"27";"89";"2020-06-16";71;2;924;458
"27";"90";"2020-06-16";27;0;409;239
"28";"0";"2020-06-16";272;13;1559;427
"28";"09";"2020-06-16";0;0;3;0
"28";"19";"2020-06-16";0;0;8;0
"28";"29";"2020-06-16";1;0;46;0
"28";"39";"2020-06-16";3;0;94;2
"28";"49";"2020-06-16";10;2;138;10
"28";"59";"2020-06-16";16;3;238;16
"28";"69";"2020-06-16";44;4;284;57
"28";"79";"2020-06-16";59;4;311;95
"28";"89";"2020-06-16";88;0;305;166
"28";"90";"2020-06-16";50;0;126;81
"32";"0";"2020-06-16";1162;84;6092;1804
"32";"09";"2020-06-16";2;0;47;0
"32";"19";"2020-06-16";4;1;33;0
"32";"29";"2020-06-16";8;3;211;1
"32";"39";"2020-06-16";20;2;395;3
"32";"49";"2020-06-16";40;9;624;11
"32";"59";"2020-06-16";83;10;921;75
"32";"69";"2020-06-16";173;29;1032;236
"32";"79";"2020-06-16";261;23;1120;391
"32";"89";"2020-06-16";394;4;1181;711
"32";"90";"2020-06-16";169;1;506;369
"44";"0";"2020-06-16";1379;82;11740;3518
"44";"09";"2020-06-16";8;0;153;1
"44";"19";"2020-06-16";6;1;70;0
"44";"29";"2020-06-16";11;0;293;2
"44";"39";"2020-06-16";24;2;518;16
"44";"49";"2020-06-16";40;2;822;37
"44";"59";"2020-06-16";120;17;1595;99
"44";"69";"2020-06-16";240;25;2251;382
"44";"79";"2020-06-16";339;28;2447;864
"44";"89";"2020-06-16";398;7;2504;1414
"44";"90";"2020-06-16";176;0;1012;688
"52";"0";"2020-06-16";262;11;1941;461
"52";"09";"2020-06-16";0;0;7;0
"52";"19";"2020-06-16";1;0;12;0
"52";"29";"2020-06-16";2;0;55;0
"52";"39";"2020-06-16";0;0;106;0
"52";"49";"2020-06-16";6;2;178;4
"52";"59";"2020-06-16";16;2;239;13
"52";"69";"2020-06-16";29;3;330;47
"52";"79";"2020-06-16";60;4;363;84
"52";"89";"2020-06-16";84;0;446;187
"52";"90";"2020-06-16";64;0;205;126
"53";"0";"2020-06-16";136;10;1223;257
"53";"09";"2020-06-16";0;0;11;0
"53";"19";"2020-06-16";1;0;6;0
"53";"29";"2020-06-16";1;0;34;0
"53";"39";"2020-06-16";1;0;73;0
"53";"49";"2020-06-16";5;0;113;1
"53";"59";"2020-06-16";15;1;161;8
"53";"69";"2020-06-16";23;6;188;28
"53";"79";"2020-06-16";34;3;265;54
"53";"89";"2020-06-16";38;0;253;95
"53";"90";"2020-06-16";17;0;115;71
"75";"0";"2020-06-16";154;17;2101;411
"75";"09";"2020-06-16";0;0;13;0
"75";"19";"2020-06-16";1;0;15;0
"75";"29";"2020-06-16";1;0;66;2
"75";"39";"2020-06-16";3;0;121;2
"75";"49";"2020-06-16";3;2;164;2
"75";"59";"2020-06-16";7;0;320;13
"75";"69";"2020-06-16";30;7;385;41
"75";"79";"2020-06-16";36;5;363;92
"75";"89";"2020-06-16";42;2;422;156
"75";"90";"2020-06-16";27;1;222;103
"76";"0";"2020-06-16";113;16;2828;508
"76";"09";"2020-06-16";0;0;22;0
"76";"19";"2020-06-16";1;0;20;0
"76";"29";"2020-06-16";1;0;97;1
"76";"39";"2020-06-16";0;0;154;1
"76";"49";"2020-06-16";4;1;271;3
"76";"59";"2020-06-16";16;2;432;18
"76";"69";"2020-06-16";21;7;494;59
"76";"79";"2020-06-16";26;1;573;105
"76";"89";"2020-06-16";33;5;487;195
"76";"90";"2020-06-16";11;0;276;126
"84";"0";"2020-06-16";699;38;7510;1721
"84";"09";"2020-06-16";0;0;44;0
"84";"19";"2020-06-16";2;0;50;0
"84";"29";"2020-06-16";2;0;235;1
"84";"39";"2020-06-16";8;0;371;4
"84";"49";"2020-06-16";26;2;533;12
"84";"59";"2020-06-16";60;3;953;46
"84";"69";"2020-06-16";118;11;1202;133
"84";"79";"2020-06-16";196;20;1478;353
"84";"89";"2020-06-16";182;2;1685;711
"84";"90";"2020-06-16";103;0;873;440
"93";"0";"2020-06-16";708;56;5174;927
"93";"09";"2020-06-16";0;0;29;0
"93";"19";"2020-06-16";0;0;45;0
"93";"29";"2020-06-16";5;1;298;1
"93";"39";"2020-06-16";6;0;392;1
"93";"49";"2020-06-16";18;5;526;4
"93";"59";"2020-06-16";47;12;838;36
"93";"69";"2020-06-16";112;15;899;78
"93";"79";"2020-06-16";175;12;867;194
"93";"89";"2020-06-16";204;10;823;381
"93";"90";"2020-06-16";140;1;432;228
"94";"0";"2020-06-16";16;3;242;59
"94";"09";"2020-06-16";0;0;6;0
"94";"19";"2020-06-16";0;0;1;0
"94";"29";"2020-06-16";0;0;14;0
"94";"39";"2020-06-16";0;0;18;0
"94";"49";"2020-06-16";1;0;22;1
"94";"59";"2020-06-16";1;0;36;1
"94";"69";"2020-06-16";4;2;36;3
"94";"79";"2020-06-16";5;1;49;16
"94";"89";"2020-06-16";2;0;42;25
"94";"90";"2020-06-16";3;0;18;13
"01";"0";"2020-06-17";6;0;80;15
"01";"09";"2020-06-17";0;0;0;0
"01";"19";"2020-06-17";0;0;2;0
"01";"29";"2020-06-17";0;0;1;0
"01";"39";"2020-06-17";0;0;4;0
"01";"49";"2020-06-17";1;0;5;0
"01";"59";"2020-06-17";1;0;18;1
"01";"69";"2020-06-17";3;0;19;3
"01";"79";"2020-06-17";0;0;15;6
"01";"89";"2020-06-17";1;0;15;5
"01";"90";"2020-06-17";0;0;0;0
"02";"0";"2020-06-17";9;1;89;14
"02";"09";"2020-06-17";0;0;0;0
"02";"19";"2020-06-17";0;0;0;0
"02";"29";"2020-06-17";0;0;3;0
"02";"39";"2020-06-17";0;0;4;0
"02";"49";"2020-06-17";0;0;12;0
"02";"59";"2020-06-17";5;0;20;1
"02";"69";"2020-06-17";2;1;24;2
"02";"79";"2020-06-17";2;0;18;4
"02";"89";"2020-06-17";0;0;7;5
"02";"90";"2020-06-17";0;0;1;2
"03";"0";"2020-06-17";87;11;178;5
"03";"09";"2020-06-17";3;0;5;0
"03";"19";"2020-06-17";1;0;6;0
"03";"29";"2020-06-17";7;1;31;0
"03";"39";"2020-06-17";14;5;40;0
"03";"49";"2020-06-17";18;0;38;0
"03";"59";"2020-06-17";11;0;19;0
"03";"69";"2020-06-17";17;4;24;0
"03";"79";"2020-06-17";10;0;8;1
"03";"89";"2020-06-17";6;1;5;3
"03";"90";"2020-06-17";0;0;0;1
"04";"0";"2020-06-17";23;3;132;1
"04";"09";"2020-06-17";0;0;1;0
"04";"19";"2020-06-17";2;0;6;0
"04";"29";"2020-06-17";3;0;20;0
"04";"39";"2020-06-17";1;0;14;0
"04";"49";"2020-06-17";4;1;15;0
"04";"59";"2020-06-17";3;2;25;0
"04";"69";"2020-06-17";10;0;24;0
"04";"79";"2020-06-17";0;0;19;0
"04";"89";"2020-06-17";0;0;8;1
"04";"90";"2020-06-17";0;0;0;0
"06";"0";"2020-06-17";41;9;308;25
"06";"09";"2020-06-17";1;0;5;0
"06";"19";"2020-06-17";2;1;16;0
"06";"29";"2020-06-17";1;0;51;0
"06";"39";"2020-06-17";10;2;44;0
"06";"49";"2020-06-17";4;0;45;4
"06";"59";"2020-06-17";8;2;53;4
"06";"69";"2020-06-17";9;3;50;7
"06";"79";"2020-06-17";2;1;21;5
"06";"89";"2020-06-17";3;0;17;4
"06";"90";"2020-06-17";0;0;0;1
"11";"0";"2020-06-17";4624;356;26628;7369
"11";"09";"2020-06-17";15;1;291;2
"11";"19";"2020-06-17";15;5;174;3
"11";"29";"2020-06-17";64;9;789;12
"11";"39";"2020-06-17";123;14;1796;51
"11";"49";"2020-06-17";233;24;2906;138
"11";"59";"2020-06-17";521;78;4466;527
"11";"69";"2020-06-17";788;102;5010;1061
"11";"79";"2020-06-17";1029;94;4498;1713
"11";"89";"2020-06-17";1140;23;4296;2339
"11";"90";"2020-06-17";648;4;2157;1466
"24";"0";"2020-06-17";467;26;1899;534
"24";"09";"2020-06-17";0;0;27;0
"24";"19";"2020-06-17";0;0;15;0
"24";"29";"2020-06-17";2;0;38;1
"24";"39";"2020-06-17";7;1;80;2
"24";"49";"2020-06-17";5;0;152;3
"24";"59";"2020-06-17";29;5;226;14
"24";"69";"2020-06-17";72;6;324;40
"24";"79";"2020-06-17";112;13;348;92
"24";"89";"2020-06-17";150;1;448;207
"24";"90";"2020-06-17";88;0;233;173
"27";"0";"2020-06-17";197;15;3766;1033
"27";"09";"2020-06-17";0;0;23;0
"27";"19";"2020-06-17";0;0;28;0
"27";"29";"2020-06-17";0;0;84;0
"27";"39";"2020-06-17";1;0;160;4
"27";"49";"2020-06-17";2;0;280;5
"27";"59";"2020-06-17";19;1;428;27
"27";"69";"2020-06-17";31;2;623;86
"27";"79";"2020-06-17";49;9;800;211
"27";"89";"2020-06-17";68;2;925;459
"27";"90";"2020-06-17";26;0;410;239
"28";"0";"2020-06-17";265;13;1568;428
"28";"09";"2020-06-17";0;0;3;0
"28";"19";"2020-06-17";0;0;8;0
"28";"29";"2020-06-17";1;0;46;0
"28";"39";"2020-06-17";3;0;94;2
"28";"49";"2020-06-17";9;2;139;10
"28";"59";"2020-06-17";15;3;239;16
"28";"69";"2020-06-17";44;4;285;57
"28";"79";"2020-06-17";56;4;315;95
"28";"89";"2020-06-17";86;0;307;167
"28";"90";"2020-06-17";50;0;126;81
"32";"0";"2020-06-17";1147;83;6103;1809
"32";"09";"2020-06-17";2;0;47;0
"32";"19";"2020-06-17";4;1;33;0
"32";"29";"2020-06-17";8;3;211;1
"32";"39";"2020-06-17";20;2;395;3
"32";"49";"2020-06-17";38;9;627;11
"32";"59";"2020-06-17";81;10;923;75
"32";"69";"2020-06-17";173;29;1032;236
"32";"79";"2020-06-17";257;23;1123;392
"32";"89";"2020-06-17";391;4;1182;714
"32";"90";"2020-06-17";166;1;508;370
"44";"0";"2020-06-17";1355;77;11781;3520
"44";"09";"2020-06-17";8;0;153;1
"44";"19";"2020-06-17";4;1;72;0
"44";"29";"2020-06-17";12;0;294;2
"44";"39";"2020-06-17";25;1;520;16
"44";"49";"2020-06-17";39;2;824;37
"44";"59";"2020-06-17";116;15;1598;99
"44";"69";"2020-06-17";239;25;2255;382
"44";"79";"2020-06-17";330;27;2460;864
"44";"89";"2020-06-17";391;6;2514;1416
"44";"90";"2020-06-17";174;0;1016;688
"52";"0";"2020-06-17";237;13;1974;462
"52";"09";"2020-06-17";0;0;7;0
"52";"19";"2020-06-17";1;0;13;0
"52";"29";"2020-06-17";2;0;55;0
"52";"39";"2020-06-17";0;0;106;0
"52";"49";"2020-06-17";5;2;179;4
"52";"59";"2020-06-17";15;2;240;13
"52";"69";"2020-06-17";24;3;337;47
"52";"79";"2020-06-17";54;5;371;84
"52";"89";"2020-06-17";75;0;456;188
"52";"90";"2020-06-17";61;1;210;126
"53";"0";"2020-06-17";135;10;1224;257
"53";"09";"2020-06-17";0;0;11;0
"53";"19";"2020-06-17";1;0;6;0
"53";"29";"2020-06-17";1;0;34;0
"53";"39";"2020-06-17";1;0;73;0
"53";"49";"2020-06-17";5;0;113;1
"53";"59";"2020-06-17";15;1;161;8
"53";"69";"2020-06-17";23;6;188;28
"53";"79";"2020-06-17";34;3;265;54
"53";"89";"2020-06-17";38;0;253;95
"53";"90";"2020-06-17";16;0;116;71
"75";"0";"2020-06-17";148;16;2107;411
"75";"09";"2020-06-17";0;0;13;0
"75";"19";"2020-06-17";1;0;15;0
"75";"29";"2020-06-17";1;0;66;2
"75";"39";"2020-06-17";2;0;122;2
"75";"49";"2020-06-17";3;2;164;2
"75";"59";"2020-06-17";7;0;320;13
"75";"69";"2020-06-17";28;6;385;41
"75";"79";"2020-06-17";36;5;364;92
"75";"89";"2020-06-17";39;2;426;156
"75";"90";"2020-06-17";27;1;222;103
"76";"0";"2020-06-17";110;16;2831;508
"76";"09";"2020-06-17";0;0;22;0
"76";"19";"2020-06-17";1;0;20;0
"76";"29";"2020-06-17";1;0;97;1
"76";"39";"2020-06-17";0;0;154;1
"76";"49";"2020-06-17";4;1;271;3
"76";"59";"2020-06-17";16;2;432;18
"76";"69";"2020-06-17";21;7;494;59
"76";"79";"2020-06-17";25;1;574;105
"76";"89";"2020-06-17";31;5;489;195
"76";"90";"2020-06-17";11;0;276;126
"84";"0";"2020-06-17";660;37;7558;1721
"84";"09";"2020-06-17";0;0;44;0
"84";"19";"2020-06-17";2;0;50;0
"84";"29";"2020-06-17";2;0;235;1
"84";"39";"2020-06-17";9;1;371;4
"84";"49";"2020-06-17";23;1;537;12
"84";"59";"2020-06-17";56;4;960;46
"84";"69";"2020-06-17";119;12;1201;132
"84";"79";"2020-06-17";187;18;1487;354
"84";"89";"2020-06-17";167;1;1704;711
"84";"90";"2020-06-17";93;0;883;440
"93";"0";"2020-06-17";695;56;5189;927
"93";"09";"2020-06-17";0;0;29;0
"93";"19";"2020-06-17";0;0;45;0
"93";"29";"2020-06-17";4;1;299;1
"93";"39";"2020-06-17";6;0;392;1
"93";"49";"2020-06-17";19;6;526;4
"93";"59";"2020-06-17";47;11;838;36
"93";"69";"2020-06-17";109;15;902;78
"93";"79";"2020-06-17";170;12;872;194
"93";"89";"2020-06-17";202;10;825;381
"93";"90";"2020-06-17";137;1;436;228
"94";"0";"2020-06-17";16;2;242;59
"94";"09";"2020-06-17";0;0;6;0
"94";"19";"2020-06-17";0;0;1;0
"94";"29";"2020-06-17";0;0;14;0
"94";"39";"2020-06-17";0;0;18;0
"94";"49";"2020-06-17";1;0;22;1
"94";"59";"2020-06-17";1;0;36;1
"94";"69";"2020-06-17";4;2;36;3
"94";"79";"2020-06-17";5;0;49;16
"94";"89";"2020-06-17";2;0;42;25
"94";"90";"2020-06-17";3;0;18;13
"01";"0";"2020-06-18";6;0;80;15
"01";"09";"2020-06-18";0;0;0;0
"01";"19";"2020-06-18";0;0;2;0
"01";"29";"2020-06-18";0;0;1;0
"01";"39";"2020-06-18";0;0;4;0
"01";"49";"2020-06-18";1;0;5;0
"01";"59";"2020-06-18";1;0;18;1
"01";"69";"2020-06-18";3;0;19;3
"01";"79";"2020-06-18";0;0;15;6
"01";"89";"2020-06-18";1;0;15;5
"01";"90";"2020-06-18";0;0;0;0
"02";"0";"2020-06-18";9;1;89;14
"02";"09";"2020-06-18";0;0;0;0
"02";"19";"2020-06-18";0;0;0;0
"02";"29";"2020-06-18";0;0;3;0
"02";"39";"2020-06-18";0;0;4;0
"02";"49";"2020-06-18";0;0;12;0
"02";"59";"2020-06-18";5;0;20;1
"02";"69";"2020-06-18";2;1;24;2
"02";"79";"2020-06-18";2;0;18;4
"02";"89";"2020-06-18";0;0;7;5
"02";"90";"2020-06-18";0;0;1;2
"03";"0";"2020-06-18";89;12;195;5
"03";"09";"2020-06-18";3;0;6;0
"03";"19";"2020-06-18";1;0;6;0
"03";"29";"2020-06-18";7;1;33;0
"03";"39";"2020-06-18";14;5;45;0
"03";"49";"2020-06-18";16;0;41;0
"03";"59";"2020-06-18";10;0;20;0
"03";"69";"2020-06-18";18;5;27;0
"03";"79";"2020-06-18";13;0;10;1
"03";"89";"2020-06-18";7;1;5;3
"03";"90";"2020-06-18";0;0;0;1
"04";"0";"2020-06-18";23;3;132;1
"04";"09";"2020-06-18";0;0;1;0
"04";"19";"2020-06-18";2;0;6;0
"04";"29";"2020-06-18";3;0;20;0
"04";"39";"2020-06-18";1;0;14;0
"04";"49";"2020-06-18";5;1;15;0
"04";"59";"2020-06-18";3;2;25;0
"04";"69";"2020-06-18";9;0;24;0
"04";"79";"2020-06-18";0;0;19;0
"04";"89";"2020-06-18";0;0;8;1
"04";"90";"2020-06-18";0;0;0;0
"06";"0";"2020-06-18";41;9;311;25
"06";"09";"2020-06-18";1;0;5;0
"06";"19";"2020-06-18";2;1;16;0
"06";"29";"2020-06-18";1;0;51;0
"06";"39";"2020-06-18";8;1;45;0
"06";"49";"2020-06-18";4;0;45;4
"06";"59";"2020-06-18";8;2;53;4
"06";"69";"2020-06-18";11;3;50;7
"06";"79";"2020-06-18";3;2;21;5
"06";"89";"2020-06-18";3;0;18;4
"06";"90";"2020-06-18";0;0;0;1
"11";"0";"2020-06-18";4576;352;26706;7373
"11";"09";"2020-06-18";15;1;291;2
"11";"19";"2020-06-18";16;5;174;3
"11";"29";"2020-06-18";65;10;790;12
"11";"39";"2020-06-18";125;14;1797;51
"11";"49";"2020-06-18";229;22;2909;139
"11";"59";"2020-06-18";520;77;4472;527
"11";"69";"2020-06-18";780;100;5021;1061
"11";"79";"2020-06-18";1023;95;4509;1714
"11";"89";"2020-06-18";1121;22;4321;2340
"11";"90";"2020-06-18";633;4;2177;1467
"24";"0";"2020-06-18";464;23;1901;541
"24";"09";"2020-06-18";0;0;27;0
"24";"19";"2020-06-18";0;0;15;0
"24";"29";"2020-06-18";2;0;38;1
"24";"39";"2020-06-18";7;1;80;2
"24";"49";"2020-06-18";5;0;152;3
"24";"59";"2020-06-18";28;4;226;16
"24";"69";"2020-06-18";72;6;324;40
"24";"79";"2020-06-18";111;11;349;94
"24";"89";"2020-06-18";150;1;449;208
"24";"90";"2020-06-18";87;0;233;175
"27";"0";"2020-06-18";192;15;3770;1034
"27";"09";"2020-06-18";0;0;23;0
"27";"19";"2020-06-18";0;0;28;0
"27";"29";"2020-06-18";0;0;84;0
"27";"39";"2020-06-18";1;0;160;4
"27";"49";"2020-06-18";2;0;280;5
"27";"59";"2020-06-18";19;1;428;27
"27";"69";"2020-06-18";29;2;624;86
"27";"79";"2020-06-18";49;9;800;211
"27";"89";"2020-06-18";66;2;927;459
"27";"90";"2020-06-18";25;0;411;240
"28";"0";"2020-06-18";258;13;1582;428
"28";"09";"2020-06-18";0;0;4;0
"28";"19";"2020-06-18";0;0;8;0
"28";"29";"2020-06-18";2;0;46;0
"28";"39";"2020-06-18";3;0;94;2
"28";"49";"2020-06-18";8;2;140;10
"28";"59";"2020-06-18";14;3;240;16
"28";"69";"2020-06-18";42;4;287;57
"28";"79";"2020-06-18";57;4;316;95
"28";"89";"2020-06-18";86;0;308;167
"28";"90";"2020-06-18";45;0;133;81
"32";"0";"2020-06-18";1139;78;6125;1811
"32";"09";"2020-06-18";2;0;47;0
"32";"19";"2020-06-18";4;1;33;0
"32";"29";"2020-06-18";8;3;211;1
"32";"39";"2020-06-18";20;1;396;3
"32";"49";"2020-06-18";37;9;628;11
"32";"59";"2020-06-18";81;8;923;76
"32";"69";"2020-06-18";171;27;1034;236
"32";"79";"2020-06-18";253;23;1129;393
"32";"89";"2020-06-18";392;4;1187;714
"32";"90";"2020-06-18";164;1;515;370
"44";"0";"2020-06-18";1336;76;11815;3528
"44";"09";"2020-06-18";8;0;153;1
"44";"19";"2020-06-18";4;1;72;0
"44";"29";"2020-06-18";13;0;294;2
"44";"39";"2020-06-18";25;1;521;16
"44";"49";"2020-06-18";40;2;825;37
"44";"59";"2020-06-18";115;15;1601;99
"44";"69";"2020-06-18";234;26;2260;383
"44";"79";"2020-06-18";325;25;2466;867
"44";"89";"2020-06-18";383;6;2525;1419
"44";"90";"2020-06-18";172;0;1023;689
"52";"0";"2020-06-18";228;11;1982;464
"52";"09";"2020-06-18";0;0;7;0
"52";"19";"2020-06-18";1;0;13;0
"52";"29";"2020-06-18";2;0;55;0
"52";"39";"2020-06-18";0;0;106;0
"52";"49";"2020-06-18";5;2;179;4
"52";"59";"2020-06-18";14;2;241;13
"52";"69";"2020-06-18";24;1;337;47
"52";"79";"2020-06-18";52;5;373;84
"52";"89";"2020-06-18";72;0;459;189
"52";"90";"2020-06-18";58;1;212;127
"53";"0";"2020-06-18";129;8;1228;257
"53";"09";"2020-06-18";0;0;11;0
"53";"19";"2020-06-18";1;0;6;0
"53";"29";"2020-06-18";1;0;34;0
"53";"39";"2020-06-18";1;0;73;0
"53";"49";"2020-06-18";5;0;113;1
"53";"59";"2020-06-18";15;1;161;8
"53";"69";"2020-06-18";23;5;188;28
"53";"79";"2020-06-18";30;2;267;54
"53";"89";"2020-06-18";36;0;255;95
"53";"90";"2020-06-18";16;0;116;71
"75";"0";"2020-06-18";141;16;2112;412
"75";"09";"2020-06-18";0;0;13;0
"75";"19";"2020-06-18";1;0;15;0
"75";"29";"2020-06-18";1;0;66;2
"75";"39";"2020-06-18";2;0;122;2
"75";"49";"2020-06-18";3;2;164;2
"75";"59";"2020-06-18";7;0;320;13
"75";"69";"2020-06-18";26;6;387;41
"75";"79";"2020-06-18";34;5;365;93
"75";"89";"2020-06-18";36;2;428;156
"75";"90";"2020-06-18";27;1;222;103
"76";"0";"2020-06-18";104;16;2836;508
"76";"09";"2020-06-18";0;0;22;0
"76";"19";"2020-06-18";1;0;19;0
"76";"29";"2020-06-18";1;0;97;1
"76";"39";"2020-06-18";0;0;154;1
"76";"49";"2020-06-18";4;1;271;3
"76";"59";"2020-06-18";15;2;433;18
"76";"69";"2020-06-18";21;7;494;59
"76";"79";"2020-06-18";23;1;576;105
"76";"89";"2020-06-18";29;5;491;195
"76";"90";"2020-06-18";10;0;277;126
"84";"0";"2020-06-18";642;34;7570;1722
"84";"09";"2020-06-18";0;0;44;0
"84";"19";"2020-06-18";2;0;50;0
"84";"29";"2020-06-18";2;0;235;1
"84";"39";"2020-06-18";9;1;370;4
"84";"49";"2020-06-18";24;1;538;12
"84";"59";"2020-06-18";51;3;963;46
"84";"69";"2020-06-18";115;13;1202;133
"84";"79";"2020-06-18";178;15;1493;354
"84";"89";"2020-06-18";166;1;1704;711
"84";"90";"2020-06-18";93;0;885;440
"93";"0";"2020-06-18";687;55;5201;929
"93";"09";"2020-06-18";0;0;29;0
"93";"19";"2020-06-18";0;0;45;0
"93";"29";"2020-06-18";4;1;299;1
"93";"39";"2020-06-18";5;0;393;1
"93";"49";"2020-06-18";18;4;526;5
"93";"59";"2020-06-18";48;11;838;36
"93";"69";"2020-06-18";107;16;907;78
"93";"79";"2020-06-18";167;12;875;195
"93";"89";"2020-06-18";202;10;825;381
"93";"90";"2020-06-18";135;1;439;228
